Time,Humditiy
2023-07-08-6:53,40.27
2023-07-08-7:8,41.4
2023-07-08-7:24,51.14
2023-07-08-7:39,46.46
2023-07-08-7:54,42.68
2023-07-08-8:9,42.54
2023-07-08-8:24,48.26
2023-07-08-8:39,47.08
2023-07-08-8:54,47.44
2023-07-08-9:9,47.86
2023-07-08-9:24,51.88
2023-07-08-9:39,44.36
2023-07-08-9:54,47.07
2023-07-08-10:9,42.74
2023-07-08-10:24,47.03
2023-07-08-10:39,42.07
2023-07-08-10:54,49.14
2023-07-08-11:9,50.46
2023-07-08-11:24,45.21
2023-07-08-11:39,42.49
2023-07-08-11:55,48.53
2023-07-08-12:10,47.37
2023-07-08-12:25,50.18
2023-07-08-12:40,50.37
2023-07-08-12:55,40.09
2023-07-08-13:10,46.2
2023-07-08-13:25,42.11
2023-07-08-13:40,50.28
2023-07-08-13:55,40.12
2023-07-08-14:10,43.23
2023-07-08-14:25,43.9
2023-07-08-14:40,44.5
2023-07-08-14:55,51.84
2023-07-08-15:10,50.35
2023-07-08-15:25,45.72
2023-07-08-15:40,47.9
2023-07-08-15:55,42.66
2023-07-08-16:10,44.33
2023-07-08-16:25,48.91
2023-07-08-16:40,46.36
2023-07-08-16:55,41.44
2023-07-08-17:10,45.82
2023-07-08-17:25,43.78
2023-07-08-17:41,40.21
2023-07-08-17:56,41.65
2023-07-08-18:11,41.86
2023-07-08-18:26,46.82
2023-07-08-18:41,50.99
2023-07-08-18:56,45.74
2023-07-08-19:11,50.62
2023-07-08-19:26,42.16
2023-07-08-19:41,45.25
2023-07-08-19:56,48.81
2023-07-08-20:11,51.27
2023-07-08-20:26,48.79
2023-07-08-20:41,41.75
2023-07-08-20:56,49.81
2023-07-08-21:11,44.14
2023-07-08-21:27,41.59
2023-07-08-21:42,46.24
2023-07-08-21:57,41.06
2023-07-08-22:12,45.41
2023-07-08-22:27,50.21
2023-07-08-22:42,41.18
2023-07-08-22:57,45.16
2023-07-08-23:12,48.93
2023-07-08-23:27,46.33
2023-07-08-23:42,48.1
2023-07-08-23:57,44.36
2023-07-09-0:7,48.27
2023-07-09-0:22,46.38
2023-07-09-0:37,48.81
2023-07-09-0:52,41.29
2023-07-09-1:7,41.61
2023-07-09-1:22,41.1
2023-07-09-1:37,47.67
2023-07-09-1:53,41.35
2023-07-09-2:8,51.44
2023-07-09-2:23,47.4
2023-07-09-2:38,46.9
2023-07-09-2:53,43.31
2023-07-09-3:8,47.79
2023-07-09-3:23,50.66
2023-07-09-3:38,45.49
2023-07-09-3:53,47.37
2023-07-09-4:8,47.43
2023-07-09-4:23,51.66
2023-07-09-4:38,49.98
2023-07-09-4:53,44.39
2023-07-09-5:8,49.06
2023-07-09-5:23,51.83
2023-07-09-5:38,40.33
2023-07-09-5:53,42.51
2023-07-09-6:8,40.97
2023-07-09-6:23,46.55
2023-07-09-6:38,42.62
2023-07-09-6:53,51.3
2023-07-09-7:8,46.55
2023-07-09-7:24,45.35
2023-07-09-7:39,50.54
2023-07-09-7:54,44.74
2023-07-09-8:9,44.13
2023-07-09-8:24,48.15
2023-07-09-8:39,41.73
2023-07-09-8:54,41.47
2023-07-09-9:9,40.24
2023-07-09-9:24,46.6
2023-07-09-9:39,45.41
2023-07-09-9:54,41.63
2023-07-09-10:9,45.13
2023-07-09-10:24,42.49
2023-07-09-10:39,47.18
2023-07-09-10:54,44.3
2023-07-09-11:9,50.33
2023-07-09-11:24,41.75
2023-07-09-11:39,41.63
2023-07-09-11:55,42.59
2023-07-09-12:10,44.2
2023-07-09-12:25,49.38
2023-07-09-12:40,46.22
2023-07-09-12:55,45.04
2023-07-09-13:10,48.43
2023-07-09-13:25,41.32
2023-07-09-13:40,49.86
2023-07-09-13:55,50.54
2023-07-09-14:10,46.36
2023-07-09-14:25,41.49
2023-07-09-14:40,43.03
2023-07-09-14:55,50.97
2023-07-09-15:10,50.55
2023-07-09-15:25,49.06
2023-07-09-15:40,50.53
2023-07-09-15:55,42.07
2023-07-09-16:10,50.26
2023-07-09-16:25,44.19
2023-07-09-16:40,50.98
2023-07-09-16:55,47.75
2023-07-09-17:10,47.32
2023-07-09-17:25,43.32
2023-07-09-17:41,42.28
2023-07-09-17:56,43.82
2023-07-09-18:11,47.78
2023-07-09-18:26,47.53
2023-07-09-18:41,40.09
2023-07-09-18:56,46.92
2023-07-09-19:11,40.96
2023-07-09-19:26,48.0
2023-07-09-19:41,51.19
2023-07-09-19:56,44.28
2023-07-09-20:11,47.36
2023-07-09-20:26,45.62
2023-07-09-20:41,42.76
2023-07-09-20:56,45.08
2023-07-09-21:11,44.34
2023-07-09-21:27,51.88
2023-07-09-21:42,44.13
2023-07-09-21:57,48.47
2023-07-09-22:12,51.7
2023-07-09-22:27,51.1
2023-07-09-22:42,50.1
2023-07-09-22:57,41.08
2023-07-09-23:12,42.55
2023-07-09-23:27,40.95
2023-07-09-23:42,49.39
2023-07-09-23:57,45.39
2023-07-10-0:7,40.63
2023-07-10-0:22,44.81
2023-07-10-0:37,47.69
2023-07-10-0:52,49.36
2023-07-10-1:7,46.26
2023-07-10-1:22,49.01
2023-07-10-1:37,45.79
2023-07-10-1:53,49.85
2023-07-10-2:8,51.47
2023-07-10-2:23,51.67
2023-07-10-2:38,50.59
2023-07-10-2:53,40.82
2023-07-10-3:8,47.0
2023-07-10-3:23,40.63
2023-07-10-3:38,40.98
2023-07-10-3:53,48.27
2023-07-10-4:8,45.71
2023-07-10-4:23,44.68
2023-07-10-4:38,41.88
2023-07-10-4:53,48.26
2023-07-10-5:8,43.85
2023-07-10-5:23,43.94
2023-07-10-5:38,45.33
2023-07-10-5:53,48.63
2023-07-10-6:8,44.72
2023-07-10-6:23,42.37
2023-07-10-6:38,48.12
2023-07-10-6:53,47.4
2023-07-10-7:8,40.04
2023-07-10-7:24,46.41
2023-07-10-7:39,49.68
2023-07-10-7:54,43.68
2023-07-10-8:9,49.99
2023-07-10-8:24,40.24
2023-07-10-8:39,47.69
2023-07-10-8:54,46.99
2023-07-10-9:9,40.75
2023-07-10-9:24,41.63
2023-07-10-9:39,44.5
2023-07-10-9:54,51.81
2023-07-10-10:9,42.02
2023-07-10-10:24,42.15
2023-07-10-10:39,41.14
2023-07-10-10:54,46.19
2023-07-10-11:9,43.03
2023-07-10-11:24,49.06
2023-07-10-11:39,45.91
2023-07-10-11:55,42.81
2023-07-10-12:10,45.77
2023-07-10-12:25,40.7
2023-07-10-12:40,50.5
2023-07-10-12:55,41.28
2023-07-10-13:10,41.35
2023-07-10-13:25,40.49
2023-07-10-13:40,44.71
2023-07-10-13:55,40.96
2023-07-10-14:10,44.55
2023-07-10-14:25,46.34
2023-07-10-14:40,43.29
2023-07-10-14:55,42.77
2023-07-10-15:10,43.51
2023-07-10-15:25,40.9
2023-07-10-15:40,40.17
2023-07-10-15:55,48.33
2023-07-10-16:10,40.31
2023-07-10-16:25,49.56
2023-07-10-16:40,43.41
2023-07-10-16:55,43.22
2023-07-10-17:10,41.12
2023-07-10-17:25,40.92
2023-07-10-17:41,46.2
2023-07-10-17:56,49.3
2023-07-10-18:11,44.99
2023-07-10-18:26,49.94
2023-07-10-18:41,49.67
2023-07-10-18:56,48.18
2023-07-10-19:11,43.43
2023-07-10-19:26,51.14
2023-07-10-19:41,46.23
2023-07-10-19:56,48.4
2023-07-10-20:11,49.42
2023-07-10-20:26,45.22
2023-07-10-20:41,50.82
2023-07-10-20:56,50.36
2023-07-10-21:11,41.94
2023-07-10-21:27,41.65
2023-07-10-21:42,48.69
2023-07-10-21:57,46.31
2023-07-10-22:12,42.36
2023-07-10-22:27,47.31
2023-07-10-22:42,41.23
2023-07-10-22:57,46.66
2023-07-10-23:12,51.23
2023-07-10-23:27,50.78
2023-07-10-23:42,41.34
2023-07-10-23:57,40.17
2023-07-11-0:7,43.67
2023-07-11-0:22,40.89
2023-07-11-0:37,42.39
2023-07-11-0:52,42.38
2023-07-11-1:7,49.86
2023-07-11-1:22,50.92
2023-07-11-1:37,41.99
2023-07-11-1:53,47.48
2023-07-11-2:8,47.98
2023-07-11-2:23,40.11
2023-07-11-2:38,42.34
2023-07-11-2:53,47.96
2023-07-11-3:8,42.03
2023-07-11-3:23,46.32
2023-07-11-3:38,44.66
2023-07-11-3:53,44.5
2023-07-11-4:8,47.37
2023-07-11-4:23,45.24
2023-07-11-4:38,45.69
2023-07-11-4:53,49.47
2023-07-11-5:8,43.42
2023-07-11-5:23,43.0
2023-07-11-5:38,42.32
2023-07-11-5:53,44.66
2023-07-11-6:8,40.82
2023-07-11-6:23,41.88
2023-07-11-6:38,46.49
2023-07-11-6:53,47.57
2023-07-11-7:8,40.08
2023-07-11-7:24,44.23
2023-07-11-7:39,47.46
2023-07-11-7:54,44.57
2023-07-11-8:9,49.42
2023-07-11-8:24,48.8
2023-07-11-8:39,50.86
2023-07-11-8:54,43.71
2023-07-11-9:9,50.66
2023-07-11-9:24,46.36
2023-07-11-9:39,42.17
2023-07-11-9:54,48.73
2023-07-11-10:9,50.53
2023-07-11-10:24,48.05
2023-07-11-10:39,48.92
2023-07-11-10:54,48.51
2023-07-11-11:9,44.52
2023-07-11-11:24,45.33
2023-07-11-11:39,45.75
2023-07-11-11:55,50.36
2023-07-11-12:10,50.31
2023-07-11-12:25,45.25
2023-07-11-12:40,51.64
2023-07-11-12:55,45.24
2023-07-11-13:10,42.66
2023-07-11-13:25,43.46
2023-07-11-13:40,44.15
2023-07-11-13:55,45.13
2023-07-11-14:10,49.59
2023-07-11-14:25,49.33
2023-07-11-14:40,50.0
2023-07-11-14:55,50.45
2023-07-11-15:10,51.78
2023-07-11-15:25,46.22
2023-07-11-15:40,43.33
2023-07-11-15:55,47.45
2023-07-11-16:10,47.83
2023-07-11-16:25,46.91
2023-07-11-16:40,44.71
2023-07-11-16:55,49.1
2023-07-11-17:10,41.89
2023-07-11-17:25,48.07
2023-07-11-17:41,45.52
2023-07-11-17:56,40.59
2023-07-11-18:11,50.61
2023-07-11-18:26,45.82
2023-07-11-18:41,48.13
2023-07-11-18:56,49.41
2023-07-11-19:11,40.19
2023-07-11-19:26,48.33
2023-07-11-19:41,51.98
2023-07-11-19:56,47.83
2023-07-11-20:11,44.66
2023-07-11-20:26,45.76
2023-07-11-20:41,43.45
2023-07-11-20:56,47.02
2023-07-11-21:11,46.55
2023-07-11-21:27,50.49
2023-07-11-21:42,48.2
2023-07-11-21:57,51.44
2023-07-11-22:12,46.18
2023-07-11-22:27,46.95
2023-07-11-22:42,41.95
2023-07-11-22:57,43.45
2023-07-11-23:12,46.14
2023-07-11-23:27,49.45
2023-07-11-23:42,46.56
2023-07-11-23:57,50.39
2023-07-12-0:7,41.01
2023-07-12-0:22,43.45
2023-07-12-0:37,46.26
2023-07-12-0:52,47.07
2023-07-12-1:7,48.09
2023-07-12-1:22,47.89
2023-07-12-1:37,51.69
2023-07-12-1:53,42.95
2023-07-12-2:8,47.88
2023-07-12-2:23,45.23
2023-07-12-2:38,49.1
2023-07-12-2:53,41.99
2023-07-12-3:8,48.11
2023-07-12-3:23,48.61
2023-07-12-3:38,50.24
2023-07-12-3:53,51.17
2023-07-12-4:8,47.94
2023-07-12-4:23,49.31
2023-07-12-4:38,41.48
2023-07-12-4:53,48.58
2023-07-12-5:8,43.11
2023-07-12-5:23,48.03
2023-07-12-5:38,40.27
2023-07-12-5:53,41.01
2023-07-12-6:8,48.07
2023-07-12-6:23,45.0
2023-07-12-6:38,41.5
2023-07-12-6:53,43.44
2023-07-12-7:8,49.06
2023-07-12-7:24,47.57
2023-07-12-7:39,50.92
2023-07-12-7:54,45.43
2023-07-12-8:9,40.36
2023-07-12-8:24,42.94
2023-07-12-8:39,40.83
2023-07-12-8:54,49.83
2023-07-12-9:9,41.2
2023-07-12-9:24,46.97
2023-07-12-9:39,43.09
2023-07-12-9:54,43.28
2023-07-12-10:9,45.1
2023-07-12-10:24,49.65
2023-07-12-10:39,49.64
2023-07-12-10:54,45.82
2023-07-12-11:9,48.85
2023-07-12-11:24,44.68
2023-07-12-11:39,46.47
2023-07-12-11:55,43.6
2023-07-12-12:10,44.85
2023-07-12-12:25,51.43
2023-07-12-12:40,43.57
2023-07-12-12:55,44.86
2023-07-12-13:10,47.97
2023-07-12-13:25,47.03
2023-07-12-13:40,44.03
2023-07-12-13:55,42.59
2023-07-12-14:10,45.25
2023-07-12-14:25,47.25
2023-07-12-14:40,43.57
2023-07-12-14:55,40.52
2023-07-12-15:10,41.12
2023-07-12-15:25,40.72
2023-07-12-15:40,51.92
2023-07-12-15:55,51.75
2023-07-12-16:10,48.29
2023-07-12-16:25,42.11
2023-07-12-16:40,46.14
2023-07-12-16:55,41.62
2023-07-12-17:10,43.57
2023-07-12-17:25,43.41
2023-07-12-17:41,50.74
2023-07-12-17:56,45.22
2023-07-12-18:11,42.82
2023-07-12-18:26,51.91
2023-07-12-18:41,48.24
2023-07-12-18:56,48.18
2023-07-12-19:11,51.82
2023-07-12-19:26,41.39
2023-07-12-19:41,47.35
2023-07-12-19:56,46.44
2023-07-12-20:11,41.67
2023-07-12-20:26,45.07
2023-07-12-20:41,40.59
2023-07-12-20:56,40.48
2023-07-12-21:11,51.14
2023-07-12-21:27,42.17
2023-07-12-21:42,48.18
2023-07-12-21:57,43.8
2023-07-12-22:12,48.2
2023-07-12-22:27,50.88
2023-07-12-22:42,41.8
2023-07-12-22:57,50.29
2023-07-12-23:12,46.5
2023-07-12-23:27,48.18
2023-07-12-23:42,44.1
2023-07-12-23:57,40.19
2023-07-13-0:7,49.6
2023-07-13-0:22,47.45
2023-07-13-0:37,46.29
2023-07-13-0:52,40.21
2023-07-13-1:7,43.21
2023-07-13-1:22,48.19
2023-07-13-1:37,47.82
2023-07-13-1:53,43.77
2023-07-13-2:8,45.45
2023-07-13-2:23,47.13
2023-07-13-2:38,44.07
2023-07-13-2:53,46.56
2023-07-13-3:8,47.5
2023-07-13-3:23,47.17
2023-07-13-3:38,48.71
2023-07-13-3:53,41.49
2023-07-13-4:8,50.74
2023-07-13-4:23,44.98
2023-07-13-4:38,47.89
2023-07-13-4:53,47.01
2023-07-13-5:8,42.38
2023-07-13-5:23,48.41
2023-07-13-5:38,42.87
2023-07-13-5:53,43.39
2023-07-13-6:8,49.13
2023-07-13-6:23,47.91
2023-07-13-6:38,47.64
2023-07-13-6:53,42.48
2023-07-13-7:8,50.49
2023-07-13-7:24,48.89
2023-07-13-7:39,51.07
2023-07-13-7:54,51.8
2023-07-13-8:9,42.62
2023-07-13-8:24,50.61
2023-07-13-8:39,43.36
2023-07-13-8:54,45.23
2023-07-13-9:9,46.92
2023-07-13-9:24,49.93
2023-07-13-9:39,49.13
2023-07-13-9:54,49.72
2023-07-13-10:9,41.99
2023-07-13-10:24,50.81
2023-07-13-10:39,40.72
2023-07-13-10:54,47.7
2023-07-13-11:9,50.88
2023-07-13-11:24,44.84
2023-07-13-11:39,42.88
2023-07-13-11:55,44.25
2023-07-13-12:10,50.0
2023-07-13-12:25,50.11
2023-07-13-12:40,43.88
2023-07-13-12:55,43.92
2023-07-13-13:10,45.49
2023-07-13-13:25,50.58
2023-07-13-13:40,46.71
2023-07-13-13:55,43.57
2023-07-13-14:10,48.27
2023-07-13-14:25,47.27
2023-07-13-14:40,43.67
2023-07-13-14:55,46.72
2023-07-13-15:10,50.64
2023-07-13-15:25,51.24
2023-07-13-15:40,43.81
2023-07-13-15:55,42.03
2023-07-13-16:10,45.45
2023-07-13-16:25,49.93
2023-07-13-16:40,48.47
2023-07-13-16:55,45.05
2023-07-13-17:10,49.8
2023-07-13-17:25,41.67
2023-07-13-17:41,46.79
2023-07-13-17:56,43.62
2023-07-13-18:11,43.87
2023-07-13-18:26,45.84
2023-07-13-18:41,42.41
2023-07-13-18:56,46.52
2023-07-13-19:11,51.29
2023-07-13-19:26,50.26
2023-07-13-19:41,47.58
2023-07-13-19:56,44.89
2023-07-13-20:11,51.38
2023-07-13-20:26,50.62
2023-07-13-20:41,50.68
2023-07-13-20:56,45.85
2023-07-13-21:11,48.37
2023-07-13-21:27,45.16
2023-07-13-21:42,47.01
2023-07-13-21:57,42.94
2023-07-13-22:12,49.41
2023-07-13-22:27,40.5
2023-07-13-22:42,45.36
2023-07-13-22:57,41.37
2023-07-13-23:12,46.85
2023-07-13-23:27,45.13
2023-07-13-23:42,43.72
2023-07-13-23:57,51.5
2023-07-14-0:7,46.55
2023-07-14-0:22,46.75
2023-07-14-0:37,42.62
2023-07-14-0:52,44.57
2023-07-14-1:7,48.98
2023-07-14-1:22,45.07
2023-07-14-1:37,45.75
2023-07-14-1:53,47.17
2023-07-14-2:8,49.82
2023-07-14-2:23,43.6
2023-07-14-2:38,48.76
2023-07-14-2:53,46.57
2023-07-14-3:8,50.25
2023-07-14-3:23,43.48
2023-07-14-3:38,41.45
2023-07-14-3:53,45.5
2023-07-14-4:8,46.53
2023-07-14-4:23,40.03
2023-07-14-4:38,48.93
2023-07-14-4:53,42.82
2023-07-14-5:8,49.62
2023-07-14-5:23,44.08
2023-07-14-5:38,44.41
2023-07-14-5:53,48.92
2023-07-14-6:8,49.22
2023-07-14-6:23,49.04
2023-07-14-6:38,50.96
2023-07-14-6:53,44.74
2023-07-14-7:8,49.54
2023-07-14-7:24,43.71
2023-07-14-7:39,48.19
2023-07-14-7:54,41.04
2023-07-14-8:9,50.32
2023-07-14-8:24,51.28
2023-07-14-8:39,43.74
2023-07-14-8:54,46.66
2023-07-14-9:9,40.83
2023-07-14-9:24,49.82
2023-07-14-9:39,46.71
2023-07-14-9:54,49.24
2023-07-14-10:9,51.56
2023-07-14-10:24,49.25
2023-07-14-10:39,40.26
2023-07-14-10:54,45.66
2023-07-14-11:9,46.18
2023-07-14-11:24,48.06
2023-07-14-11:39,47.06
2023-07-14-11:55,51.98
2023-07-14-12:10,49.79
2023-07-14-12:25,45.93
2023-07-14-12:40,50.72
2023-07-14-12:55,42.13
2023-07-14-13:10,48.54
2023-07-14-13:25,45.55
2023-07-14-13:40,44.26
2023-07-14-13:55,41.08
2023-07-14-14:10,44.98
2023-07-14-14:25,40.56
2023-07-14-14:40,43.22
2023-07-14-14:55,50.12
2023-07-14-15:10,48.47
2023-07-14-15:25,42.3
2023-07-14-15:40,42.59
2023-07-14-15:55,49.58
2023-07-14-16:10,43.95
2023-07-14-16:25,48.92
2023-07-14-16:40,46.54
2023-07-14-16:55,40.37
2023-07-14-17:10,51.98
2023-07-14-17:25,51.39
2023-07-14-17:41,45.78
2023-07-14-17:56,50.87
2023-07-14-18:11,44.35
2023-07-14-18:26,51.55
2023-07-14-18:41,44.07
2023-07-14-18:56,49.89
2023-07-14-19:11,47.38
2023-07-14-19:26,46.09
2023-07-14-19:41,40.13
2023-07-14-19:56,49.8
2023-07-14-20:11,50.24
2023-07-14-20:26,40.63
2023-07-14-20:41,44.19
2023-07-14-20:56,51.09
2023-07-14-21:11,44.39
2023-07-14-21:27,45.34
2023-07-14-21:42,49.44
2023-07-14-21:57,51.88
2023-07-14-22:12,47.75
2023-07-14-22:27,48.6
2023-07-14-22:42,41.31
2023-07-14-22:57,45.56
2023-07-14-23:12,48.04
2023-07-14-23:27,43.83
2023-07-14-23:42,51.01
2023-07-14-23:57,51.26
2023-07-15-0:7,46.56
2023-07-15-0:22,46.59
2023-07-15-0:37,40.35
2023-07-15-0:52,47.6
2023-07-15-1:7,49.57
2023-07-15-1:22,50.41
2023-07-15-1:37,44.32
2023-07-15-1:53,43.61
2023-07-15-2:8,40.47
2023-07-15-2:23,41.37
2023-07-15-2:38,48.53
2023-07-15-2:53,49.98
2023-07-15-3:8,47.54
2023-07-15-3:23,51.38
2023-07-15-3:38,49.63
2023-07-15-3:53,43.06
2023-07-15-4:8,51.37
2023-07-15-4:23,41.56
2023-07-15-4:38,45.56
2023-07-15-4:53,42.06
2023-07-15-5:8,49.44
2023-07-15-5:23,46.36
2023-07-15-5:38,49.31
2023-07-15-5:53,49.61
2023-07-15-6:8,43.39
2023-07-15-6:23,42.31
2023-07-15-6:38,51.67
2023-07-15-6:53,49.33
2023-07-15-7:8,51.11
2023-07-15-7:24,48.26
2023-07-15-7:39,42.32
2023-07-15-7:54,45.57
2023-07-15-8:9,48.1
2023-07-15-8:24,50.78
2023-07-15-8:39,41.9
2023-07-15-8:54,40.49
2023-07-15-9:9,44.4
2023-07-15-9:24,43.54
2023-07-15-9:39,40.45
2023-07-15-9:54,49.77
2023-07-15-10:9,40.63
2023-07-15-10:24,43.34
2023-07-15-10:39,51.81
2023-07-15-10:54,46.63
2023-07-15-11:9,45.98
2023-07-15-11:24,49.62
2023-07-15-11:39,47.61
2023-07-15-11:55,43.29
2023-07-15-12:10,48.89
2023-07-15-12:25,41.38
2023-07-15-12:40,44.14
2023-07-15-12:55,42.17
2023-07-15-13:10,51.63
2023-07-15-13:25,44.72
2023-07-15-13:40,41.85
2023-07-15-13:55,43.0
2023-07-15-14:10,46.2
2023-07-15-14:25,49.25
2023-07-15-14:40,51.03
2023-07-15-14:55,50.74
2023-07-15-15:10,42.84
2023-07-15-15:25,47.93
2023-07-15-15:40,46.79
2023-07-15-15:55,46.82
2023-07-15-16:10,47.58
2023-07-15-16:25,49.29
2023-07-15-16:40,51.02
2023-07-15-16:55,51.59
2023-07-15-17:10,42.09
2023-07-15-17:25,40.76
2023-07-15-17:41,45.22
2023-07-15-17:56,42.66
2023-07-15-18:11,50.07
2023-07-15-18:26,43.79
2023-07-15-18:41,46.02
2023-07-15-18:56,44.65
2023-07-15-19:11,42.02
2023-07-15-19:26,43.96
2023-07-15-19:41,40.19
2023-07-15-19:56,43.96
2023-07-15-20:11,43.3
2023-07-15-20:26,48.01
2023-07-15-20:41,46.62
2023-07-15-20:56,40.28
2023-07-15-21:11,45.04
2023-07-15-21:27,42.35
2023-07-15-21:42,50.25
2023-07-15-21:57,42.94
2023-07-15-22:12,49.27
2023-07-15-22:27,47.12
2023-07-15-22:42,50.58
2023-07-15-22:57,45.34
2023-07-15-23:12,49.15
2023-07-15-23:27,51.49
2023-07-15-23:42,45.72
2023-07-15-23:57,43.42
2023-07-16-0:7,42.51
2023-07-16-0:22,45.67
2023-07-16-0:37,40.3
2023-07-16-0:52,40.71
2023-07-16-1:7,44.33
2023-07-16-1:22,40.29
2023-07-16-1:37,45.59
2023-07-16-1:53,48.25
2023-07-16-2:8,40.43
2023-07-16-2:23,45.05
2023-07-16-2:38,40.06
2023-07-16-2:53,41.4
2023-07-16-3:8,44.06
2023-07-16-3:23,47.15
2023-07-16-3:38,47.99
2023-07-16-3:53,47.47
2023-07-16-4:8,45.01
2023-07-16-4:23,45.29
2023-07-16-4:38,48.57
2023-07-16-4:53,51.0
2023-07-16-5:8,48.37
2023-07-16-5:23,41.91
2023-07-16-5:38,48.18
2023-07-16-5:53,44.46
2023-07-16-6:8,46.27
2023-07-16-6:23,44.55
2023-07-16-6:38,51.42
2023-07-16-6:53,46.16
2023-07-16-7:8,42.14
2023-07-16-7:24,45.42
2023-07-16-7:39,51.81
2023-07-16-7:54,44.2
2023-07-16-8:9,44.36
2023-07-16-8:24,41.86
2023-07-16-8:39,48.84
2023-07-16-8:54,40.76
2023-07-16-9:9,46.3
2023-07-16-9:24,41.66
2023-07-16-9:39,43.98
2023-07-16-9:54,51.01
2023-07-16-10:9,47.07
2023-07-16-10:24,40.01
2023-07-16-10:39,40.59
2023-07-16-10:54,45.54
2023-07-16-11:9,47.91
2023-07-16-11:24,46.24
2023-07-16-11:39,45.35
2023-07-16-11:55,43.23
2023-07-16-12:10,46.15
2023-07-16-12:25,47.49
2023-07-16-12:40,44.83
2023-07-16-12:55,43.23
2023-07-16-13:10,40.38
2023-07-16-13:25,41.34
2023-07-16-13:40,49.52
2023-07-16-13:55,44.44
2023-07-16-14:10,42.33
2023-07-16-14:25,44.63
2023-07-16-14:40,43.48
2023-07-16-14:55,40.27
2023-07-16-15:10,45.25
2023-07-16-15:25,43.44
2023-07-16-15:40,45.19
2023-07-16-15:55,47.54
2023-07-16-16:10,41.94
2023-07-16-16:25,45.69
2023-07-16-16:40,51.73
2023-07-16-16:55,41.32
2023-07-16-17:10,40.45
2023-07-16-17:25,50.59
2023-07-16-17:41,42.1
2023-07-16-17:56,41.03
2023-07-16-18:11,44.46
2023-07-16-18:26,51.05
2023-07-16-18:41,46.76
2023-07-16-18:56,45.52
2023-07-16-19:11,48.87
2023-07-16-19:26,43.85
2023-07-16-19:41,41.78
2023-07-16-19:56,45.23
2023-07-16-20:11,49.51
2023-07-16-20:26,42.06
2023-07-16-20:41,50.31
2023-07-16-20:56,46.84
2023-07-16-21:11,51.36
2023-07-16-21:27,48.18
2023-07-16-21:42,43.2
2023-07-16-21:57,47.2
2023-07-16-22:12,44.76
2023-07-16-22:27,50.5
2023-07-16-22:42,41.19
2023-07-16-22:57,41.55
2023-07-16-23:12,47.72
2023-07-16-23:27,51.74
2023-07-16-23:42,43.63
2023-07-16-23:57,43.22
2023-07-17-0:7,44.26
2023-07-17-0:22,44.64
2023-07-17-0:37,49.84
2023-07-17-0:52,44.07
2023-07-17-1:7,43.08
2023-07-17-1:22,49.95
2023-07-17-1:37,49.11
2023-07-17-1:53,40.79
2023-07-17-2:8,41.52
2023-07-17-2:23,51.18
2023-07-17-2:38,41.9
2023-07-17-2:53,50.08
2023-07-17-3:8,42.45
2023-07-17-3:23,41.88
2023-07-17-3:38,51.55
2023-07-17-3:53,41.05
2023-07-17-4:8,48.08
2023-07-17-4:23,42.07
2023-07-17-4:38,42.78
2023-07-17-4:53,50.7
2023-07-17-5:8,45.87
2023-07-17-5:23,47.97
2023-07-17-5:38,44.62
2023-07-17-5:53,45.26
2023-07-17-6:8,46.13
2023-07-17-6:23,44.85
2023-07-17-6:38,51.11
2023-07-17-6:53,48.45
2023-07-17-7:8,44.76
2023-07-17-7:24,49.44
2023-07-17-7:39,47.09
2023-07-17-7:54,44.82
2023-07-17-8:9,45.25
2023-07-17-8:24,49.39
2023-07-17-8:39,51.51
2023-07-17-8:54,44.56
2023-07-17-9:9,40.18
2023-07-17-9:24,40.35
2023-07-17-9:39,45.49
2023-07-17-9:54,43.83
2023-07-17-10:9,44.72
2023-07-17-10:24,44.63
2023-07-17-10:39,49.07
2023-07-17-10:54,41.66
2023-07-17-11:9,50.45
2023-07-17-11:24,43.74
2023-07-17-11:39,49.57
2023-07-17-11:55,50.35
2023-07-17-12:10,45.29
2023-07-17-12:25,42.4
2023-07-17-12:40,43.87
2023-07-17-12:55,41.47
2023-07-17-13:10,45.53
2023-07-17-13:25,45.09
2023-07-17-13:40,51.32
2023-07-17-13:55,41.79
2023-07-17-14:10,41.25
2023-07-17-14:25,51.76
2023-07-17-14:40,49.32
2023-07-17-14:55,50.62
2023-07-17-15:10,48.62
2023-07-17-15:25,45.25
2023-07-17-15:40,50.68
2023-07-17-15:55,40.01
2023-07-17-16:10,43.76
2023-07-17-16:25,41.28
2023-07-17-16:40,50.91
2023-07-17-16:55,47.71
2023-07-17-17:10,44.98
2023-07-17-17:25,51.08
2023-07-17-17:41,42.11
2023-07-17-17:56,49.43
2023-07-17-18:11,45.29
2023-07-17-18:26,41.22
2023-07-17-18:41,42.39
2023-07-17-18:56,41.56
2023-07-17-19:11,45.1
2023-07-17-19:26,48.77
2023-07-17-19:41,47.89
2023-07-17-19:56,50.97
2023-07-17-20:11,46.98
2023-07-17-20:26,41.3
2023-07-17-20:41,41.18
2023-07-17-20:56,45.32
2023-07-17-21:11,44.84
2023-07-17-21:27,47.63
2023-07-17-21:42,48.59
2023-07-17-21:57,42.11
2023-07-17-22:12,50.49
2023-07-17-22:27,48.19
2023-07-17-22:42,43.95
2023-07-17-22:57,47.46
2023-07-17-23:12,44.73
2023-07-17-23:27,40.57
2023-07-17-23:42,44.27
