Time,Humditiy
2022-02-08-12:58,45.01
2022-02-08-13:13,46.91
2022-02-08-13:28,52.95
2022-02-08-13:43,49.05
2022-02-08-13:58,41.03
2022-02-08-14:13,44.42
2022-02-08-14:28,44.04
2022-02-08-14:43,53.14
2022-02-08-14:58,49.49
2022-02-08-15:13,47.97
2022-02-08-15:28,49.07
2022-02-08-15:43,51.52
2022-02-08-15:58,52.6
2022-02-08-16:13,46.72
2022-02-08-16:28,45.24
2022-02-08-16:43,47.16
2022-02-08-16:58,47.67
2022-02-08-17:13,48.72
2022-02-08-17:28,47.75
2022-02-08-17:43,42.84
2022-02-08-17:58,45.67
2022-02-08-18:13,53.54
2022-02-08-18:28,46.03
2022-02-08-18:43,46.67
2022-02-08-18:58,48.11
2022-02-08-19:13,42.85
2022-02-08-19:28,53.38
2022-02-08-19:43,51.98
2022-02-08-19:58,53.91
2022-02-08-20:13,49.13
2022-02-08-20:28,50.84
2022-02-08-20:43,53.58
2022-02-08-20:58,46.97
2022-02-08-21:13,48.18
2022-02-08-21:28,44.98
2022-02-08-21:43,42.41
2022-02-08-21:58,49.25
2022-02-08-22:13,53.78
2022-02-08-22:28,44.5
2022-02-08-22:43,52.35
2022-02-08-22:58,53.56
2022-02-08-23:13,44.18
2022-02-08-23:28,49.73
2022-02-08-23:43,47.47
2022-02-08-23:58,52.98
2022-02-09-0:13,45.23
2022-02-09-0:28,44.23
2022-02-09-0:43,45.04
2022-02-09-0:58,41.71
2022-02-09-1:13,42.34
2022-02-09-1:28,42.28
2022-02-09-1:43,48.24
2022-02-09-1:58,47.83
2022-02-09-2:13,46.62
2022-02-09-2:28,51.18
2022-02-09-2:43,44.55
2022-02-09-2:58,44.69
2022-02-09-3:13,48.98
2022-02-09-3:28,45.36
2022-02-09-3:43,52.84
2022-02-09-3:58,48.55
2022-02-09-4:13,44.04
2022-02-09-4:28,48.64
2022-02-09-4:43,46.83
2022-02-09-4:58,41.82
2022-02-09-5:13,43.58
2022-02-09-5:28,53.62
2022-02-09-5:43,41.69
2022-02-09-5:58,46.59
2022-02-09-6:13,47.56
2022-02-09-6:28,54.39
2022-02-09-6:43,52.29
2022-02-09-6:58,44.46
2022-02-09-7:13,50.79
2022-02-09-7:28,54.17
2022-02-09-7:43,51.78
2022-02-09-7:58,43.83
2022-02-09-8:13,46.46
2022-02-09-8:28,42.44
2022-02-09-8:43,53.97
2022-02-09-8:58,50.15
2022-02-09-9:13,49.44
2022-02-09-9:28,51.28
2022-02-09-9:43,46.1
2022-02-09-9:58,50.85
2022-02-09-10:13,41.84
2022-02-09-10:28,49.32
2022-02-09-10:43,42.88
2022-02-09-10:58,46.67
2022-02-09-11:13,53.61
2022-02-09-11:28,44.75
2022-02-09-11:43,46.24
2022-02-09-11:58,51.03
2022-02-09-12:13,41.13
2022-02-09-12:28,49.39
2022-02-09-12:43,45.74
2022-02-09-12:58,42.38
2022-02-09-13:13,53.02
2022-02-09-13:28,49.24
2022-02-09-13:43,44.87
2022-02-09-13:58,44.28
2022-02-09-14:13,41.88
2022-02-09-14:28,48.03
2022-02-09-14:43,46.4
2022-02-09-14:58,51.94
2022-02-09-15:13,51.32
2022-02-09-15:28,48.17
2022-02-09-15:43,54.58
2022-02-09-15:58,51.01
2022-02-09-16:13,47.84
2022-02-09-16:28,53.76
2022-02-09-16:43,51.92
2022-02-09-16:58,46.69
2022-02-09-17:13,47.9
2022-02-09-17:28,48.9
2022-02-09-17:43,44.77
2022-02-09-17:58,42.15
2022-02-09-18:13,45.87
2022-02-09-18:28,46.62
2022-02-09-18:43,49.97
2022-02-09-18:58,53.06
2022-02-09-19:13,50.56
2022-02-09-19:28,49.46
2022-02-09-19:43,42.6
2022-02-09-19:58,42.95
2022-02-09-20:13,52.11
2022-02-09-20:28,45.22
2022-02-09-20:43,49.58
2022-02-09-20:58,48.54
2022-02-09-21:13,46.69
2022-02-09-21:28,51.55
2022-02-09-21:43,47.51
2022-02-09-21:58,49.73
2022-02-09-22:13,51.37
2022-02-09-22:28,51.18
2022-02-09-22:43,48.65
2022-02-09-22:58,42.73
2022-02-09-23:13,48.93
2022-02-09-23:28,49.96
2022-02-09-23:43,43.47
2022-02-09-23:58,47.91
2022-02-10-0:13,54.5
2022-02-10-0:28,43.05
2022-02-10-0:43,46.36
2022-02-10-0:58,53.05
2022-02-10-1:13,54.06
2022-02-10-1:28,48.84
2022-02-10-1:43,44.48
2022-02-10-1:58,45.81
2022-02-10-2:13,50.26
2022-02-10-2:28,53.54
2022-02-10-2:43,53.93
2022-02-10-2:58,44.09
2022-02-10-3:13,45.29
2022-02-10-3:28,47.73
2022-02-10-3:43,53.9
2022-02-10-3:58,46.39
2022-02-10-4:13,48.64
2022-02-10-4:28,46.3
2022-02-10-4:43,50.84
2022-02-10-4:58,49.89
2022-02-10-5:13,52.11
2022-02-10-5:28,43.01
2022-02-10-5:43,41.27
2022-02-10-5:58,51.59
2022-02-10-6:13,53.01
2022-02-10-6:28,50.9
2022-02-10-6:43,47.33
2022-02-10-6:58,42.85
2022-02-10-7:13,45.13
2022-02-10-7:28,42.52
2022-02-10-7:43,43.92
2022-02-10-7:58,54.02
2022-02-10-8:13,46.4
2022-02-10-8:28,48.22
2022-02-10-8:43,43.96
2022-02-10-8:58,50.41
2022-02-10-9:13,51.97
2022-02-10-9:28,46.4
2022-02-10-9:43,50.04
2022-02-10-9:58,49.21
2022-02-10-10:13,44.94
2022-02-10-10:28,43.53
2022-02-10-10:43,43.29
2022-02-10-10:58,49.19
2022-02-10-11:13,44.76
2022-02-10-11:28,54.43
2022-02-10-11:43,51.09
2022-02-10-11:58,54.24
2022-02-10-12:13,45.78
2022-02-10-12:28,41.54
2022-02-10-12:43,41.08
2022-02-10-12:58,41.14
2022-02-10-13:13,46.08
2022-02-10-13:28,48.23
2022-02-10-13:43,41.01
2022-02-10-13:58,52.98
2022-02-10-14:13,52.97
2022-02-10-14:28,48.24
2022-02-10-14:43,42.83
2022-02-10-14:58,44.29
2022-02-10-15:13,53.29
2022-02-10-15:28,50.47
2022-02-10-15:43,42.87
2022-02-10-15:58,52.94
2022-02-10-16:13,44.99
2022-02-10-16:28,51.18
2022-02-10-16:43,45.99
2022-02-10-16:58,43.41
2022-02-10-17:13,53.45
2022-02-10-17:28,43.93
2022-02-10-17:43,50.98
2022-02-10-17:58,45.74
2022-02-10-18:13,48.13
2022-02-10-18:28,51.33
2022-02-10-18:43,43.04
2022-02-10-18:58,46.96
2022-02-10-19:13,54.41
2022-02-10-19:28,50.02
2022-02-10-19:43,51.08
2022-02-10-19:58,44.31
2022-02-10-20:13,54.2
2022-02-10-20:28,47.83
2022-02-10-20:43,51.76
2022-02-10-20:58,51.3
2022-02-10-21:13,47.32
2022-02-10-21:28,51.55
2022-02-10-21:43,42.7
2022-02-10-21:58,48.92
2022-02-10-22:13,47.62
2022-02-10-22:28,48.85
2022-02-10-22:43,54.17
2022-02-10-22:58,46.02
2022-02-10-23:13,51.8
2022-02-10-23:28,50.25
2022-02-10-23:43,47.35
2022-02-10-23:58,52.18
2022-02-11-0:13,44.17
2022-02-11-0:28,42.54
2022-02-11-0:43,52.75
2022-02-11-0:58,44.26
2022-02-11-1:13,54.29
2022-02-11-1:28,51.77
2022-02-11-1:43,50.47
2022-02-11-1:58,47.43
2022-02-11-2:13,46.25
2022-02-11-2:28,51.89
2022-02-11-2:43,46.55
2022-02-11-2:58,48.18
2022-02-11-3:13,50.09
2022-02-11-3:28,44.28
2022-02-11-3:43,52.35
2022-02-11-3:58,42.54
2022-02-11-4:13,41.52
2022-02-11-4:28,44.01
2022-02-11-4:43,41.19
2022-02-11-4:58,45.9
2022-02-11-5:13,52.74
2022-02-11-5:28,45.43
2022-02-11-5:43,51.88
2022-02-11-5:58,52.23
2022-02-11-6:13,42.72
2022-02-11-6:28,43.39
2022-02-11-6:43,53.83
2022-02-11-6:58,54.46
2022-02-11-7:13,41.58
2022-02-11-7:28,46.34
2022-02-11-7:43,43.17
2022-02-11-7:58,47.0
2022-02-11-8:13,54.11
2022-02-11-8:28,47.06
2022-02-11-8:43,49.49
2022-02-11-8:58,44.57
2022-02-11-9:13,47.85
2022-02-11-9:28,52.3
2022-02-11-9:43,42.98
2022-02-11-9:58,45.26
2022-02-11-10:13,54.23
2022-02-11-10:28,43.74
2022-02-11-10:43,42.75
2022-02-11-10:58,51.35
2022-02-11-11:13,46.44
2022-02-11-11:28,51.31
2022-02-11-11:43,50.17
2022-02-11-11:58,53.16
2022-02-11-12:13,42.8
2022-02-11-12:28,44.33
2022-02-11-12:43,48.37
2022-02-11-12:58,43.47
2022-02-11-13:13,45.4
2022-02-11-13:28,45.83
2022-02-11-13:43,50.96
2022-02-11-13:58,53.89
2022-02-11-14:13,47.71
2022-02-11-14:28,49.4
2022-02-11-14:43,51.06
2022-02-11-14:58,53.61
2022-02-11-15:13,50.35
2022-02-11-15:28,45.38
2022-02-11-15:43,51.8
2022-02-11-15:58,47.33
2022-02-11-16:13,46.93
2022-02-11-16:28,45.52
2022-02-11-16:43,46.73
2022-02-11-16:58,42.63
2022-02-11-17:13,42.26
2022-02-11-17:28,47.07
2022-02-11-17:43,48.82
2022-02-11-17:58,46.08
2022-02-11-18:13,51.71
2022-02-11-18:28,54.5
2022-02-11-18:43,48.09
2022-02-11-18:58,46.59
2022-02-11-19:13,48.3
2022-02-11-19:28,42.31
2022-02-11-19:43,52.07
2022-02-11-19:58,46.06
2022-02-11-20:13,47.47
2022-02-11-20:28,41.38
2022-02-11-20:43,45.31
2022-02-11-20:58,49.61
2022-02-11-21:13,50.64
2022-02-11-21:28,48.66
2022-02-11-21:43,48.15
2022-02-11-21:58,45.86
2022-02-11-22:13,54.4
2022-02-11-22:28,42.49
2022-02-11-22:43,49.92
2022-02-11-22:58,48.58
2022-02-11-23:13,42.17
2022-02-11-23:28,45.92
2022-02-11-23:43,54.18
2022-02-11-23:58,46.73
2022-02-12-0:13,50.61
2022-02-12-0:28,44.92
2022-02-12-0:43,52.32
2022-02-12-0:58,44.69
2022-02-12-1:13,44.31
2022-02-12-1:28,46.01
2022-02-12-1:43,54.31
2022-02-12-1:58,52.59
2022-02-12-2:13,45.74
2022-02-12-2:28,44.43
2022-02-12-2:43,47.15
2022-02-12-2:58,46.93
2022-02-12-3:13,52.14
2022-02-12-3:28,44.44
2022-02-12-3:43,49.43
2022-02-12-3:58,44.78
2022-02-12-4:13,52.57
2022-02-12-4:28,53.62
2022-02-12-4:43,42.75
2022-02-12-4:58,48.89
2022-02-12-5:13,41.26
2022-02-12-5:28,49.68
2022-02-12-5:43,53.7
2022-02-12-5:58,47.73
2022-02-12-6:13,54.09
2022-02-12-6:28,47.24
2022-02-12-6:43,43.22
2022-02-12-6:58,45.21
2022-02-12-7:13,42.04
2022-02-12-7:28,47.57
2022-02-12-7:43,48.28
2022-02-12-7:58,49.49
2022-02-12-8:13,46.54
2022-02-12-8:28,50.34
2022-02-12-8:43,53.82
2022-02-12-8:58,46.42
2022-02-12-9:13,48.6
2022-02-12-9:28,42.7
2022-02-12-9:43,52.55
2022-02-12-9:58,42.38
2022-02-12-10:13,47.48
2022-02-12-10:28,43.58
2022-02-12-10:43,50.71
2022-02-12-10:58,41.78
2022-02-12-11:13,46.47
2022-02-12-11:28,45.49
2022-02-12-11:43,48.66
2022-02-12-11:58,43.15
2022-02-12-12:13,50.87
2022-02-12-12:28,45.54
2022-02-12-12:43,49.08
2022-02-12-12:58,54.54
2022-02-12-13:13,41.5
2022-02-12-13:28,44.18
2022-02-12-13:43,52.12
2022-02-12-13:58,52.33
2022-02-12-14:13,43.1
2022-02-12-14:28,41.8
2022-02-12-14:43,52.92
2022-02-12-14:58,49.59
2022-02-12-15:13,44.98
2022-02-12-15:28,46.05
2022-02-12-15:43,45.31
2022-02-12-15:58,46.28
2022-02-12-16:13,44.76
2022-02-12-16:28,42.3
2022-02-12-16:43,51.01
2022-02-12-16:58,54.07
2022-02-12-17:13,50.56
2022-02-12-17:28,49.4
2022-02-12-17:43,47.21
2022-02-12-17:58,54.39
2022-02-12-18:13,48.04
2022-02-12-18:28,48.89
2022-02-12-18:43,42.42
2022-02-12-18:58,41.3
2022-02-12-19:13,52.03
2022-02-12-19:28,41.42
2022-02-12-19:43,46.29
2022-02-12-19:58,50.71
2022-02-12-20:13,52.06
2022-02-12-20:28,46.4
2022-02-12-20:43,52.45
2022-02-12-20:58,47.68
2022-02-12-21:13,54.32
2022-02-12-21:28,50.52
2022-02-12-21:43,50.34
2022-02-12-21:58,47.23
2022-02-12-22:13,44.46
2022-02-12-22:28,46.83
2022-02-12-22:43,46.23
2022-02-12-22:58,41.33
2022-02-12-23:13,42.11
2022-02-12-23:28,43.91
2022-02-12-23:43,52.77
2022-02-12-23:58,47.9
2022-02-13-0:13,48.47
2022-02-13-0:28,51.99
2022-02-13-0:43,52.05
2022-02-13-0:58,42.2
2022-02-13-1:13,54.32
2022-02-13-1:28,45.04
2022-02-13-1:43,44.29
2022-02-13-1:58,46.66
2022-02-13-2:13,47.71
2022-02-13-2:28,49.44
2022-02-13-2:43,49.81
2022-02-13-2:58,42.88
2022-02-13-3:13,42.06
2022-02-13-3:28,49.33
2022-02-13-3:43,52.1
2022-02-13-3:58,52.58
2022-02-13-4:13,48.15
2022-02-13-4:28,49.41
2022-02-13-4:43,44.41
2022-02-13-4:58,53.21
2022-02-13-5:13,44.7
2022-02-13-5:28,41.19
2022-02-13-5:43,45.95
2022-02-13-5:58,51.08
2022-02-13-6:13,52.88
2022-02-13-6:28,47.66
2022-02-13-6:43,50.15
2022-02-13-6:58,46.28
2022-02-13-7:13,45.01
2022-02-13-7:28,46.91
2022-02-13-7:43,52.95
2022-02-13-7:58,49.05
2022-02-13-8:13,41.03
2022-02-13-8:28,44.42
2022-02-13-8:43,44.04
2022-02-13-8:58,53.14
2022-02-13-9:13,49.49
2022-02-13-9:28,47.97
2022-02-13-9:43,49.07
2022-02-13-9:58,51.52
2022-02-13-10:13,52.6
2022-02-13-10:28,46.72
2022-02-13-10:43,45.24
2022-02-13-10:58,47.16
2022-02-13-11:13,47.67
2022-02-13-11:28,48.72
2022-02-13-11:43,47.75
2022-02-13-11:58,42.84
2022-02-13-12:13,45.67
2022-02-13-12:28,53.54
2022-02-13-12:43,46.03
2022-02-13-12:58,46.67
2022-02-13-13:13,48.11
2022-02-13-13:28,42.85
2022-02-13-13:43,53.38
2022-02-13-13:58,51.98
2022-02-13-14:13,53.91
2022-02-13-14:28,49.13
2022-02-13-14:43,50.84
2022-02-13-14:58,53.58
2022-02-13-15:13,46.97
2022-02-13-15:28,48.18
2022-02-13-15:43,44.98
2022-02-13-15:58,42.41
2022-02-13-16:13,49.25
2022-02-13-16:28,53.78
2022-02-13-16:43,44.5
2022-02-13-16:58,52.35
2022-02-13-17:13,53.56
2022-02-13-17:28,44.18
2022-02-13-17:43,49.73
2022-02-13-17:58,47.47
2022-02-13-18:13,52.98
2022-02-13-18:28,45.23
2022-02-13-18:43,44.23
2022-02-13-18:58,45.04
2022-02-13-19:13,41.71
2022-02-13-19:28,42.34
2022-02-13-19:43,42.28
2022-02-13-19:58,48.24
2022-02-13-20:13,47.83
2022-02-13-20:28,46.62
2022-02-13-20:43,51.18
2022-02-13-20:58,44.55
2022-02-13-21:13,44.69
2022-02-13-21:28,48.98
2022-02-13-21:43,45.36
2022-02-13-21:58,52.84
2022-02-13-22:13,48.55
2022-02-13-22:28,44.04
2022-02-13-22:43,48.64
2022-02-13-22:58,46.83
2022-02-13-23:13,41.82
2022-02-13-23:28,43.58
2022-02-13-23:43,53.62
2022-02-13-23:58,41.69
2022-02-14-0:13,46.59
2022-02-14-0:28,47.56
2022-02-14-0:43,54.39
2022-02-14-0:58,52.29
2022-02-14-1:13,44.46
2022-02-14-1:28,50.79
2022-02-14-1:43,54.17
2022-02-14-1:58,51.78
2022-02-14-2:13,43.83
2022-02-14-2:28,46.46
2022-02-14-2:43,42.44
2022-02-14-2:58,53.97
2022-02-14-3:13,50.15
2022-02-14-3:28,49.44
2022-02-14-3:43,51.28
2022-02-14-3:58,46.1
2022-02-14-4:13,50.85
2022-02-14-4:28,41.84
2022-02-14-4:43,49.32
2022-02-14-4:58,42.88
2022-02-14-5:13,46.67
2022-02-14-5:28,53.61
2022-02-14-5:43,44.75
2022-02-14-5:58,46.24
2022-02-14-6:13,51.03
2022-02-14-6:28,41.13
2022-02-14-6:43,49.39
2022-02-14-6:58,45.74
2022-02-14-7:13,42.38
2022-02-14-7:28,53.02
2022-02-14-7:43,49.24
2022-02-14-7:58,44.87
2022-02-14-8:13,44.28
2022-02-14-8:28,41.88
2022-02-14-8:43,48.03
2022-02-14-8:58,46.4
2022-02-14-9:13,51.94
2022-02-14-9:28,51.32
2022-02-14-9:43,48.17
2022-02-14-9:58,54.58
2022-02-14-10:13,51.01
2022-02-14-10:28,47.84
2022-02-14-10:43,53.76
2022-02-14-10:58,51.92
2022-02-14-11:13,46.69
2022-02-14-11:28,47.9
2022-02-14-11:43,48.9
2022-02-14-11:58,44.77
2022-02-14-12:13,42.15
2022-02-14-12:28,48.21
2022-02-14-12:43,53.52
2022-02-14-12:58,52.69
2022-02-14-13:13,50.94
,46.92
2022-02-14-13:29,49.71
2022-02-14-13:44,49.37
2022-02-14-13:59,44.99
2022-02-14-14:14,45.61
2022-02-14-14:29,43.99
2022-02-14-14:44,49.52
2022-02-14-14:59,48.06
2022-02-14-15:14,51.58
2022-02-14-15:29,48.7
2022-02-14-15:44,43.76
2022-02-14-15:59,46.64
2022-02-14-16:14,48.02
2022-02-14-16:29,47.07
2022-02-14-16:44,52.51
2022-02-14-16:59,53.28
2022-02-14-17:14,52.19
2022-02-14-17:29,49.34
2022-02-14-17:44,43.89
2022-02-14-17:59,49.23
2022-02-14-18:14,44.85
2022-02-14-18:29,47.02
2022-02-14-18:44,47.81
2022-02-14-18:59,51.4
2022-02-14-19:14,45.47
2022-02-14-19:29,50.32
2022-02-14-19:44,42.72
2022-02-14-19:59,53.62
2022-02-14-20:14,49.73
2022-02-14-20:29,41.12
2022-02-14-20:44,42.17
2022-02-14-20:59,50.87
2022-02-14-21:14,47.15
2022-02-14-21:29,44.82
2022-02-14-21:44,47.69
2022-02-14-21:59,52.75
2022-02-14-22:14,46.18
2022-02-14-22:29,43.89
2022-02-14-22:44,42.4
2022-02-14-22:59,48.78
2022-02-14-23:14,45.12
2022-02-14-23:29,51.21
2022-02-14-23:44,43.43
2022-02-14-23:59,48.5
2022-02-15-0:14,54.51
2022-02-15-0:29,45.76
2022-02-15-0:44,43.2
2022-02-15-0:59,44.2
2022-02-15-1:14,48.62
2022-02-15-1:29,44.72
2022-02-15-1:44,44.98
2022-02-15-1:59,46.47
2022-02-15-2:14,52.68
2022-02-15-2:29,46.93
2022-02-15-2:44,50.21
2022-02-15-2:59,44.42
2022-02-15-3:14,54.31
2022-02-15-3:29,49.38
2022-02-15-3:44,49.61
2022-02-15-3:59,53.02
2022-02-15-4:14,43.12
2022-02-15-4:29,53.28
2022-02-15-4:44,50.62
2022-02-15-4:59,48.15
2022-02-15-5:14,52.43
2022-02-15-5:29,45.3
2022-02-15-5:44,43.48
2022-02-15-5:59,50.31
2022-02-15-6:14,41.86
2022-02-15-6:29,47.17
2022-02-15-6:44,51.15
2022-02-15-6:59,42.3
2022-02-15-7:14,50.55
2022-02-15-7:29,44.99
2022-02-15-7:44,43.68
2022-02-15-7:59,46.11
2022-02-15-8:14,47.83
2022-02-15-8:29,41.38
2022-02-15-8:44,42.17
2022-02-15-8:59,50.98
2022-02-15-9:14,45.99
2022-02-15-9:29,43.66
2022-02-15-9:44,52.72
2022-02-15-9:59,54.07
2022-02-15-10:14,46.28
2022-02-15-10:29,47.43
2022-02-15-10:44,49.51
2022-02-15-10:59,43.75
2022-02-15-11:14,52.8
2022-02-15-11:29,43.29
2022-02-15-11:44,49.3
2022-02-15-11:59,48.15
2022-02-15-12:14,46.97
2022-02-15-12:29,53.06
2022-02-15-12:44,41.4
2022-02-15-12:59,52.56
2022-02-15-13:14,53.07
2022-02-15-13:29,42.13
2022-02-15-13:44,51.05
2022-02-15-13:59,45.31
2022-02-15-14:14,53.63
2022-02-15-14:29,44.17
2022-02-15-14:44,41.05
2022-02-15-14:59,42.64
2022-02-15-15:14,45.9
2022-02-15-15:29,52.18
2022-02-15-15:44,46.17
2022-02-15-15:59,47.36
2022-02-15-16:14,53.11
2022-02-15-16:29,54.11
2022-02-15-16:44,53.2
2022-02-15-16:59,52.52
2022-02-15-17:14,54.54
2022-02-15-17:29,46.77
2022-02-15-17:44,52.2
2022-02-15-17:59,48.54
2022-02-15-18:14,48.44
2022-02-15-18:29,42.99
2022-02-15-18:44,52.53
2022-02-15-18:59,50.41
2022-02-15-19:14,49.2
2022-02-15-19:29,50.09
2022-02-15-19:44,52.67
2022-02-15-19:59,48.67
2022-02-15-20:14,45.8
2022-02-15-20:29,52.49
2022-02-15-20:44,51.33
2022-02-15-20:59,50.35
2022-02-15-21:14,53.25
2022-02-15-21:29,50.53
2022-02-15-21:44,54.57
2022-02-15-21:59,41.78
2022-02-15-22:14,43.23
2022-02-15-22:29,46.71
2022-02-15-22:44,49.79
2022-02-15-22:59,49.56
2022-02-15-23:14,42.1
2022-02-15-23:29,51.46
2022-02-15-23:44,41.6
2022-02-15-23:59,50.17
2022-02-16-0:14,52.28
2022-02-16-0:29,51.35
2022-02-16-0:44,52.9
2022-02-16-0:59,51.5
2022-02-16-1:14,53.38
2022-02-16-1:29,50.64
2022-02-16-1:44,47.46
2022-02-16-1:59,41.78
2022-02-16-2:14,48.1
2022-02-16-2:29,53.45
2022-02-16-2:44,48.88
2022-02-16-2:59,50.63
2022-02-16-3:14,45.3
2022-02-16-3:29,43.45
2022-02-16-3:44,47.94
2022-02-16-3:59,43.44
2022-02-16-4:14,51.04
2022-02-16-4:29,45.38
2022-02-16-4:44,41.12
2022-02-16-4:59,53.93
2022-02-16-5:14,45.62
2022-02-16-5:29,53.2
2022-02-16-5:44,46.77
2022-02-16-5:59,47.1
2022-02-16-6:14,46.3
2022-02-16-6:29,41.13
2022-02-16-6:44,42.6
2022-02-16-6:59,49.26
2022-02-16-7:14,41.05
2022-02-16-7:29,42.35
2022-02-16-7:44,46.19
2022-02-16-7:59,52.91
2022-02-16-8:14,44.19
2022-02-16-8:29,51.38
2022-02-16-8:44,43.41
2022-02-16-8:59,53.41
2022-02-16-9:14,43.78
2022-02-16-9:29,46.02
2022-02-16-9:44,50.32
2022-02-16-9:59,48.08
2022-02-16-10:14,49.94
2022-02-16-10:29,44.67
2022-02-16-10:44,50.07
2022-02-16-10:59,49.77
2022-02-16-11:14,42.92
2022-02-16-11:29,42.92
2022-02-16-11:44,51.05
2022-02-16-11:59,51.68
2022-02-16-12:14,41.14
2022-02-16-12:29,45.71
2022-02-16-12:44,41.63
2022-02-16-12:59,47.99
2022-02-16-13:14,52.01
2022-02-16-13:29,54.49
2022-02-16-13:44,41.19
2022-02-16-13:59,50.72
2022-02-16-14:14,50.34
2022-02-16-14:29,43.15
2022-02-16-14:44,41.87
2022-02-16-14:59,45.41
2022-02-16-15:14,43.1
2022-02-16-15:29,53.24
2022-02-16-15:44,43.22
2022-02-16-15:59,45.41
2022-02-16-16:14,46.66
2022-02-16-16:29,50.78
2022-02-16-16:44,41.69
2022-02-16-16:59,49.08
2022-02-16-17:14,50.95
2022-02-16-17:29,49.32
2022-02-16-17:44,53.22
2022-02-16-17:59,43.49
2022-02-16-18:14,46.77
2022-02-16-18:29,43.48
2022-02-16-18:44,52.17
2022-02-16-18:59,49.45
2022-02-16-19:14,45.1
2022-02-16-19:29,42.0
2022-02-16-19:44,49.8
2022-02-16-19:59,45.9
2022-02-16-20:14,43.45
2022-02-16-20:29,49.88
2022-02-16-20:44,45.75
2022-02-16-20:59,41.69
2022-02-16-21:14,44.06
2022-02-16-21:29,42.08
2022-02-16-21:44,43.25
2022-02-16-21:59,43.61
2022-02-16-22:14,42.27
2022-02-16-22:29,52.3
2022-02-16-22:44,52.27
2022-02-16-22:59,43.82
2022-02-16-23:14,54.19
2022-02-16-23:29,50.76
2022-02-16-23:44,50.54
2022-02-16-23:59,53.93
2022-02-17-0:14,41.89
2022-02-17-0:29,51.62
2022-02-17-0:44,44.77
2022-02-17-0:59,47.63
2022-02-17-1:14,45.61
2022-02-17-1:29,44.05
2022-02-17-1:44,47.24
2022-02-17-1:59,48.06
2022-02-17-2:14,47.2
2022-02-17-2:29,48.85
2022-02-17-2:44,49.44
2022-02-17-2:59,53.77
2022-02-17-3:14,53.42
2022-02-17-3:29,41.24
2022-02-17-3:44,48.67
2022-02-17-3:59,49.95
2022-02-17-4:14,46.81
2022-02-17-4:29,41.63
2022-02-17-4:44,47.4
2022-02-17-4:59,53.98
2022-02-17-5:14,44.75
2022-02-17-5:29,45.86
2022-02-17-5:44,49.17
2022-02-17-5:59,43.97
2022-02-17-6:14,46.08
2022-02-17-6:29,41.11
2022-02-17-6:44,48.88
2022-02-17-6:59,41.6
2022-02-17-7:14,47.37
2022-02-17-7:29,54.4
2022-02-17-7:44,46.93
2022-02-17-7:59,49.08
2022-02-17-8:14,45.05
2022-02-17-8:29,41.51
2022-02-17-8:44,42.06
2022-02-17-8:59,48.74
2022-02-17-9:14,52.21
2022-02-17-9:29,47.24
2022-02-17-9:44,45.36
2022-02-17-9:59,49.46
2022-02-17-10:14,51.21
2022-02-17-10:29,41.39
2022-02-17-10:44,44.55
2022-02-17-10:59,43.84
2022-02-17-11:14,51.31
2022-02-17-11:29,43.13
2022-02-17-11:44,41.26
2022-02-17-11:59,51.61
2022-02-17-12:14,49.45
2022-02-17-12:29,44.13
2022-02-17-12:44,47.2
2022-02-17-12:59,47.5
2022-02-17-13:14,48.79
2022-02-17-13:29,52.29
2022-02-17-13:44,42.92
2022-02-17-13:59,45.5
2022-02-17-14:14,52.62
2022-02-17-14:29,44.12
2022-02-17-14:44,53.81
2022-02-17-14:59,44.65
2022-02-17-15:14,47.34
2022-02-17-15:29,43.78
2022-02-17-15:44,48.26
2022-02-17-15:59,46.07
2022-02-17-16:14,43.77
2022-02-17-16:29,49.67
2022-02-17-16:44,48.19
2022-02-17-16:59,54.56
2022-02-17-17:14,47.51
2022-02-17-17:29,48.82
2022-02-17-17:44,45.44
2022-02-17-17:59,42.32
2022-02-17-18:14,46.8
2022-02-17-18:29,52.2
2022-02-17-18:44,46.93
2022-02-17-18:59,42.68
2022-02-17-19:14,46.93
2022-02-17-19:29,46.84
2022-02-17-19:44,43.51
2022-02-17-19:59,42.51
2022-02-17-20:14,45.24
2022-02-17-20:29,51.41
2022-02-17-20:44,51.32
2022-02-17-20:59,52.96
2022-02-17-21:14,49.39
2022-02-17-21:29,51.73
2022-02-17-21:44,42.8
2022-02-17-21:59,53.56
2022-02-17-22:14,48.96
2022-02-17-22:29,47.73
2022-02-17-22:44,44.69
2022-02-17-22:59,50.92
2022-02-17-23:14,42.98
2022-02-17-23:29,45.51
2022-02-17-23:44,41.23
2022-02-17-23:59,41.83
2022-02-18-0:14,52.13
2022-02-18-0:29,50.23
2022-02-18-0:44,49.91
2022-02-18-0:59,49.02
2022-02-18-1:14,50.15
2022-02-18-1:29,45.63
2022-02-18-1:44,49.12
2022-02-18-1:59,49.98
2022-02-18-2:14,53.81
2022-02-18-2:29,50.67
2022-02-18-2:44,51.25
2022-02-18-2:59,49.19
2022-02-18-3:14,44.3
2022-02-18-3:29,46.76
2022-02-18-3:44,41.6
2022-02-18-3:59,50.62
2022-02-18-4:14,44.14
2022-02-18-4:30,41.77
2022-02-18-4:45,42.66
2022-02-18-5:0,49.44
2022-02-18-5:15,53.37
2022-02-18-5:30,51.41
2022-02-18-5:45,42.73
