Time,Temperature
2022-11-18-11:55,39.9
2022-11-18-12:10,40.14
2022-11-18-12:25,39.96
2022-11-18-12:40,39.8
2022-11-18-12:55,40.25
2022-11-18-13:10,39.61
2022-11-18-13:25,40.37
2022-11-18-13:40,39.94
2022-11-18-13:55,39.09
2022-11-18-14:10,40.04
2022-11-18-14:25,40.4
2022-11-18-14:40,39.04
2022-11-18-14:55,39.86
2022-11-18-15:10,40.4
2022-11-18-15:25,39.07
2022-11-18-15:40,39.38
2022-11-18-15:55,40.29
2022-11-18-16:10,40.1
2022-11-18-16:25,39.48
2022-11-18-16:40,39.27
2022-11-18-16:55,40.22
2022-11-18-17:10,39.35
2022-11-18-17:25,39.83
2022-11-18-17:41,40.23
2022-11-18-17:56,40.19
2022-11-18-18:11,39.32
2022-11-18-18:26,40.1
2022-11-18-18:41,39.74
2022-11-18-18:56,39.99
2022-11-18-19:11,40.18
2022-11-18-19:26,39.12
2022-11-18-19:41,39.31
2022-11-18-19:56,39.11
2022-11-18-20:11,40.24
2022-11-18-20:26,39.53
2022-11-18-20:41,39.3
2022-11-18-20:56,40.38
2022-11-18-21:11,39.06
2022-11-18-21:27,39.18
2022-11-18-21:42,39.63
2022-11-18-21:57,39.48
2022-11-18-22:12,40.48
2022-11-18-22:27,40.1
2022-11-18-22:42,39.45
2022-11-18-22:57,39.38
2022-11-18-23:12,39.78
2022-11-18-23:27,39.65
2022-11-18-23:42,40.31
2022-11-18-23:57,39.81
2022-11-19-0:7,40.23
2022-11-19-0:22,39.3
2022-11-19-0:37,39.03
2022-11-19-0:52,40.3
2022-11-19-1:7,39.05
2022-11-19-1:22,39.78
2022-11-19-1:37,40.12
2022-11-19-1:53,39.23
2022-11-19-2:8,39.78
2022-11-19-2:23,39.75
2022-11-19-2:38,39.22
2022-11-19-2:53,39.84
2022-11-19-3:8,39.65
2022-11-19-3:23,39.88
2022-11-19-3:38,40.36
2022-11-19-3:53,39.05
2022-11-19-4:8,40.12
2022-11-19-4:23,39.13
2022-11-19-4:38,39.28
2022-11-19-4:53,39.53
2022-11-19-5:8,39.88
2022-11-19-5:23,39.69
2022-11-19-5:38,39.69
2022-11-19-5:53,39.1
2022-11-19-6:8,39.68
2022-11-19-6:23,39.34
2022-11-19-6:38,39.2
2022-11-19-6:53,40.06
2022-11-19-7:8,39.76
2022-11-19-7:24,40.28
2022-11-19-7:39,39.45
2022-11-19-7:54,40.01
2022-11-19-8:9,40.02
2022-11-19-8:24,39.87
2022-11-19-8:39,40.44
2022-11-19-8:54,39.83
2022-11-19-9:9,39.46
2022-11-19-9:24,39.21
2022-11-19-9:39,39.36
2022-11-19-9:54,40.34
2022-11-19-10:9,39.46
2022-11-19-10:24,40.22
2022-11-19-10:39,40.34
2022-11-19-10:54,40.03
2022-11-19-11:9,39.98
2022-11-19-11:24,39.78
2022-11-19-11:39,40.01
2022-11-19-11:55,39.9
2022-11-19-12:10,40.14
2022-11-19-12:25,39.96
2022-11-19-12:40,39.8
2022-11-19-12:55,40.25
2022-11-19-13:10,39.61
2022-11-19-13:25,40.37
2022-11-19-13:40,39.94
2022-11-19-13:55,39.09
2022-11-19-14:10,40.04
2022-11-19-14:25,40.4
2022-11-19-14:40,39.04
2022-11-19-14:55,39.86
2022-11-19-15:10,40.4
2022-11-19-15:25,39.07
2022-11-19-15:40,39.38
2022-11-19-15:55,40.29
2022-11-19-16:10,40.1
2022-11-19-16:25,39.48
2022-11-19-16:40,39.27
2022-11-19-16:55,40.22
2022-11-19-17:10,39.35
2022-11-19-17:25,39.83
2022-11-19-17:41,40.23
2022-11-19-17:56,40.19
2022-11-19-18:11,39.32
2022-11-19-18:26,40.1
2022-11-19-18:41,39.74
2022-11-19-18:56,39.99
2022-11-19-19:11,40.18
2022-11-19-19:26,39.12
2022-11-19-19:41,39.31
2022-11-19-19:56,39.11
2022-11-19-20:11,40.24
2022-11-19-20:26,39.53
2022-11-19-20:41,39.3
2022-11-19-20:56,40.38
2022-11-19-21:11,39.06
2022-11-19-21:27,39.18
2022-11-19-21:42,39.63
2022-11-19-21:57,39.48
2022-11-19-22:12,40.48
2022-11-19-22:27,40.1
2022-11-19-22:42,39.45
2022-11-19-22:57,39.38
2022-11-19-23:12,39.78
2022-11-19-23:27,39.65
2022-11-19-23:42,40.31
2022-11-19-23:57,39.81
2022-11-20-0:7,40.23
2022-11-20-0:22,39.3
2022-11-20-0:37,39.03
2022-11-20-0:52,40.3
2022-11-20-1:7,39.05
2022-11-20-1:22,39.78
2022-11-20-1:37,40.12
2022-11-20-1:53,39.23
2022-11-20-2:8,39.78
2022-11-20-2:23,39.75
2022-11-20-2:38,39.22
2022-11-20-2:53,39.84
2022-11-20-3:8,39.65
2022-11-20-3:23,39.88
2022-11-20-3:38,40.36
2022-11-20-3:53,39.05
2022-11-20-4:8,40.12
2022-11-20-4:23,39.13
2022-11-20-4:38,39.28
2022-11-20-4:53,39.53
2022-11-20-5:8,39.88
2022-11-20-5:23,39.69
2022-11-20-5:38,39.69
2022-11-20-5:53,39.1
2022-11-20-6:8,39.68
2022-11-20-6:23,39.34
2022-11-20-6:38,39.2
2022-11-20-6:53,40.06
2022-11-20-7:8,39.76
2022-11-20-7:24,40.28
2022-11-20-7:39,39.45
2022-11-20-7:54,40.01
2022-11-20-8:9,40.02
2022-11-20-8:24,39.87
2022-11-20-8:39,40.44
2022-11-20-8:54,39.83
2022-11-20-9:9,39.46
2022-11-20-9:24,39.21
2022-11-20-9:39,39.36
2022-11-20-9:54,40.34
2022-11-20-10:9,39.46
2022-11-20-10:24,40.22
2022-11-20-10:39,40.34
2022-11-20-10:54,40.03
2022-11-20-11:9,39.98
2022-11-20-11:24,39.78
2022-11-20-11:39,40.01
2022-11-20-11:55,39.9
2022-11-20-12:10,40.14
2022-11-20-12:25,39.96
2022-11-20-12:40,39.8
2022-11-20-12:55,40.25
2022-11-20-13:10,39.61
2022-11-20-13:25,40.37
2022-11-20-13:40,39.94
2022-11-20-13:55,39.09
2022-11-20-14:10,40.04
2022-11-20-14:25,40.4
2022-11-20-14:40,39.04
2022-11-20-14:55,39.86
2022-11-20-15:10,40.4
2022-11-20-15:25,39.07
2022-11-20-15:40,39.38
2022-11-20-15:55,40.29
2022-11-20-16:10,40.1
2022-11-20-16:25,39.48
2022-11-20-16:40,39.27
2022-11-20-16:55,40.22
2022-11-20-17:10,39.35
2022-11-20-17:25,39.83
2022-11-20-17:41,40.23
2022-11-20-17:56,40.19
2022-11-20-18:11,39.32
2022-11-20-18:26,40.1
2022-11-20-18:41,39.74
2022-11-20-18:56,39.99
2022-11-20-19:11,40.18
2022-11-20-19:26,39.12
2022-11-20-19:41,39.31
2022-11-20-19:56,39.11
2022-11-20-20:11,40.24
2022-11-20-20:26,39.53
2022-11-20-20:41,39.3
2022-11-20-20:56,40.38
2022-11-20-21:11,39.06
2022-11-20-21:27,39.18
2022-11-20-21:42,39.63
2022-11-20-21:57,39.48
2022-11-20-22:12,40.48
2022-11-20-22:27,40.1
2022-11-20-22:42,39.45
2022-11-20-22:57,39.38
2022-11-20-23:12,39.78
2022-11-20-23:27,39.65
2022-11-20-23:42,40.31
2022-11-20-23:57,39.81
2022-11-21-0:7,40.23
2022-11-21-0:22,39.3
2022-11-21-0:37,39.03
2022-11-21-0:52,40.3
2022-11-21-1:7,39.05
2022-11-21-1:22,39.78
2022-11-21-1:37,40.12
2022-11-21-1:53,39.23
2022-11-21-2:8,39.78
2022-11-21-2:23,39.75
2022-11-21-2:38,39.22
2022-11-21-2:53,39.84
2022-11-21-3:8,39.65
2022-11-21-3:23,39.88
2022-11-21-3:38,40.36
2022-11-21-3:53,39.05
2022-11-21-4:8,40.12
2022-11-21-4:23,39.13
2022-11-21-4:38,39.28
2022-11-21-4:53,39.53
2022-11-21-5:8,39.88
2022-11-21-5:23,39.69
2022-11-21-5:38,39.69
2022-11-21-5:53,39.1
2022-11-21-6:8,39.68
2022-11-21-6:23,39.34
2022-11-21-6:38,39.2
2022-11-21-6:53,40.06
2022-11-21-7:8,39.76
2022-11-21-7:24,40.28
2022-11-21-7:39,39.45
2022-11-21-7:54,40.01
2022-11-21-8:9,40.02
2022-11-21-8:24,39.87
2022-11-21-8:39,40.44
2022-11-21-8:54,39.83
2022-11-21-9:9,39.46
2022-11-21-9:24,39.21
2022-11-21-9:39,39.36
2022-11-21-9:54,40.34
2022-11-21-10:9,39.46
2022-11-21-10:24,40.22
2022-11-21-10:39,40.34
2022-11-21-10:54,40.03
2022-11-21-11:9,39.98
2022-11-21-11:24,39.78
2022-11-21-11:39,40.01
2022-11-21-11:55,39.9
2022-11-21-12:10,40.14
2022-11-21-12:25,39.96
2022-11-21-12:40,39.8
2022-11-21-12:55,40.25
2022-11-21-13:10,39.61
2022-11-21-13:25,40.37
2022-11-21-13:40,39.94
2022-11-21-13:55,39.09
2022-11-21-14:10,40.04
2022-11-21-14:25,40.4
2022-11-21-14:40,39.04
2022-11-21-14:55,39.86
2022-11-21-15:10,40.4
2022-11-21-15:25,39.07
2022-11-21-15:40,39.38
2022-11-21-15:55,40.29
2022-11-21-16:10,40.1
2022-11-21-16:25,39.48
2022-11-21-16:40,39.27
2022-11-21-16:55,40.22
2022-11-21-17:10,39.35
2022-11-21-17:25,39.83
2022-11-21-17:41,40.23
2022-11-21-17:56,40.19
2022-11-21-18:11,39.32
2022-11-21-18:26,40.1
2022-11-21-18:41,39.74
2022-11-21-18:56,39.99
2022-11-21-19:11,40.18
2022-11-21-19:26,39.12
2022-11-21-19:41,39.31
2022-11-21-19:56,39.11
2022-11-21-20:11,40.24
2022-11-21-20:26,39.53
2022-11-21-20:41,39.3
2022-11-21-20:56,40.38
2022-11-21-21:11,39.06
2022-11-21-21:27,39.18
2022-11-21-21:42,39.63
2022-11-21-21:57,39.48
2022-11-21-22:12,40.48
2022-11-21-22:27,40.1
2022-11-21-22:42,39.45
2022-11-21-22:57,39.38
2022-11-21-23:12,39.78
2022-11-21-23:27,39.65
2022-11-21-23:42,40.31
2022-11-21-23:57,39.81
2022-11-22-0:7,40.23
2022-11-22-0:22,39.3
2022-11-22-0:37,39.03
2022-11-22-0:52,40.3
2022-11-22-1:7,39.05
2022-11-22-1:22,39.78
2022-11-22-1:37,40.12
2022-11-22-1:53,39.23
2022-11-22-2:8,39.78
2022-11-22-2:23,39.75
2022-11-22-2:38,39.22
2022-11-22-2:53,39.84
2022-11-22-3:8,39.65
2022-11-22-3:23,39.88
2022-11-22-3:38,40.36
2022-11-22-3:53,39.05
2022-11-22-4:8,40.12
2022-11-22-4:23,39.13
2022-11-22-4:38,39.28
2022-11-22-4:53,39.53
2022-11-22-5:8,39.88
2022-11-22-5:23,39.69
2022-11-22-5:38,39.69
2022-11-22-5:53,39.1
2022-11-22-6:8,39.68
2022-11-22-6:23,39.34
2022-11-22-6:38,39.2
2022-11-22-6:53,40.06
2022-11-22-7:8,39.76
2022-11-22-7:24,40.28
2022-11-22-7:39,39.45
2022-11-22-7:54,40.01
2022-11-22-8:9,40.02
2022-11-22-8:24,39.87
2022-11-22-8:39,40.44
2022-11-22-8:54,39.83
2022-11-22-9:9,39.46
2022-11-22-9:24,39.21
2022-11-22-9:39,39.36
2022-11-22-9:54,40.34
2022-11-22-10:9,39.46
2022-11-22-10:24,40.22
2022-11-22-10:39,40.34
2022-11-22-10:54,40.03
2022-11-22-11:9,39.98
2022-11-22-11:24,39.78
2022-11-22-11:39,40.01
2022-11-22-11:55,39.9
2022-11-22-12:10,40.14
2022-11-22-12:25,39.96
2022-11-22-12:40,39.8
2022-11-22-12:55,40.25
2022-11-22-13:10,39.61
2022-11-22-13:25,40.37
2022-11-22-13:40,39.94
2022-11-22-13:55,39.09
2022-11-22-14:10,40.04
2022-11-22-14:25,40.4
2022-11-22-14:40,39.04
2022-11-22-14:55,39.86
2022-11-22-15:10,40.4
2022-11-22-15:25,39.07
2022-11-22-15:40,39.38
2022-11-22-15:55,40.29
2022-11-22-16:10,40.1
2022-11-22-16:25,39.48
2022-11-22-16:40,39.27
2022-11-22-16:55,40.22
2022-11-22-17:10,39.35
2022-11-22-17:25,39.83
2022-11-22-17:41,40.23
2022-11-22-17:56,40.19
2022-11-22-18:11,39.32
2022-11-22-18:26,40.1
2022-11-22-18:41,39.74
2022-11-22-18:56,39.99
2022-11-22-19:11,40.18
2022-11-22-19:26,39.12
2022-11-22-19:41,39.31
2022-11-22-19:56,39.11
2022-11-22-20:11,40.24
2022-11-22-20:26,39.53
2022-11-22-20:41,39.3
2022-11-22-20:56,40.38
2022-11-22-21:11,39.06
2022-11-22-21:27,39.18
2022-11-22-21:42,39.63
2022-11-22-21:57,39.48
2022-11-22-22:12,40.48
2022-11-22-22:27,40.1
2022-11-22-22:42,39.45
2022-11-22-22:57,39.38
2022-11-22-23:12,39.78
2022-11-22-23:27,39.65
2022-11-22-23:42,40.31
2022-11-22-23:57,39.81
2022-11-23-0:7,40.23
2022-11-23-0:22,39.3
2022-11-23-0:37,39.03
2022-11-23-0:52,40.3
2022-11-23-1:7,39.05
2022-11-23-1:22,39.78
2022-11-23-1:37,40.12
2022-11-23-1:53,39.23
2022-11-23-2:8,39.78
2022-11-23-2:23,39.75
2022-11-23-2:38,39.22
2022-11-23-2:53,39.84
2022-11-23-3:8,39.65
2022-11-23-3:23,39.88
2022-11-23-3:38,40.36
2022-11-23-3:53,39.05
2022-11-23-4:8,40.12
2022-11-23-4:23,39.13
2022-11-23-4:38,39.28
2022-11-23-4:53,39.53
2022-11-23-5:8,39.88
2022-11-23-5:23,39.69
2022-11-23-5:38,39.69
2022-11-23-5:53,39.1
2022-11-23-6:8,39.68
2022-11-23-6:23,39.34
2022-11-23-6:38,39.2
2022-11-23-6:53,40.06
2022-11-23-7:8,39.76
2022-11-23-7:24,40.28
2022-11-23-7:39,39.45
2022-11-23-7:54,40.01
2022-11-23-8:9,40.02
2022-11-23-8:24,39.87
2022-11-23-8:39,40.44
2022-11-23-8:54,39.83
2022-11-23-9:9,39.46
2022-11-23-9:24,39.21
2022-11-23-9:39,39.36
2022-11-23-9:54,40.34
2022-11-23-10:9,39.46
2022-11-23-10:24,40.22
2022-11-23-10:39,40.34
2022-11-23-10:54,40.03
2022-11-23-11:9,39.98
2022-11-23-11:24,39.78
2022-11-23-11:39,40.01
2022-11-23-11:55,39.9
2022-11-23-12:10,40.14
2022-11-23-12:25,39.96
2022-11-23-12:40,39.8
2022-11-23-12:55,40.25
2022-11-23-13:10,39.61
2022-11-23-13:25,40.37
2022-11-23-13:40,39.94
2022-11-23-13:55,39.09
2022-11-23-14:10,40.04
2022-11-23-14:25,40.4
2022-11-23-14:40,39.04
2022-11-23-14:55,39.86
2022-11-23-15:10,40.4
2022-11-23-15:25,39.07
2022-11-23-15:40,39.38
2022-11-23-15:55,40.29
2022-11-23-16:10,40.1
2022-11-23-16:25,39.48
2022-11-23-16:40,39.27
2022-11-23-16:55,40.22
2022-11-23-17:10,39.35
2022-11-23-17:25,39.83
2022-11-23-17:41,40.23
2022-11-23-17:56,40.19
2022-11-23-18:11,39.32
2022-11-23-18:26,40.1
2022-11-23-18:41,39.74
2022-11-23-18:56,39.99
2022-11-23-19:11,40.18
2022-11-23-19:26,39.12
2022-11-23-19:41,39.31
2022-11-23-19:56,39.11
2022-11-23-20:11,40.24
2022-11-23-20:26,39.53
2022-11-23-20:41,39.3
2022-11-23-20:56,40.38
2022-11-23-21:11,39.06
2022-11-23-21:27,39.18
2022-11-23-21:42,39.63
2022-11-23-21:57,39.48
2022-11-23-22:12,40.48
2022-11-23-22:27,40.1
2022-11-23-22:42,39.45
2022-11-23-22:57,39.38
2022-11-23-23:12,39.78
2022-11-23-23:27,39.65
2022-11-23-23:42,40.31
2022-11-23-23:57,39.81
2022-11-24-0:7,40.23
2022-11-24-0:22,39.3
2022-11-24-0:37,39.03
2022-11-24-0:52,40.3
2022-11-24-1:7,39.05
2022-11-24-1:22,39.78
2022-11-24-1:37,40.12
2022-11-24-1:53,39.23
2022-11-24-2:8,39.78
2022-11-24-2:23,39.75
2022-11-24-2:38,39.22
2022-11-24-2:53,39.84
2022-11-24-3:8,39.65
2022-11-24-3:23,39.88
2022-11-24-3:38,40.36
2022-11-24-3:53,39.05
2022-11-24-4:8,40.12
2022-11-24-4:23,39.13
2022-11-24-4:38,39.28
2022-11-24-4:53,39.53
2022-11-24-5:8,39.88
2022-11-24-5:23,39.69
2022-11-24-5:38,39.69
2022-11-24-5:53,39.1
2022-11-24-6:8,39.68
2022-11-24-6:23,39.34
2022-11-24-6:38,39.2
2022-11-24-6:53,40.06
2022-11-24-7:8,39.76
2022-11-24-7:24,40.28
2022-11-24-7:39,39.45
2022-11-24-7:54,40.01
2022-11-24-8:9,40.02
2022-11-24-8:24,39.87
2022-11-24-8:39,40.44
2022-11-24-8:54,39.83
2022-11-24-9:9,39.46
2022-11-24-9:24,39.21
2022-11-24-9:39,39.36
2022-11-24-9:54,40.34
2022-11-24-10:9,39.46
2022-11-24-10:24,40.22
2022-11-24-10:39,40.34
2022-11-24-10:54,40.03
2022-11-24-11:9,39.98
2022-11-24-11:24,39.78
2022-11-24-11:39,40.01
2022-11-24-11:55,39.9
2022-11-24-12:10,40.14
2022-11-24-12:25,39.96
2022-11-24-12:40,39.8
2022-11-24-12:55,40.25
2022-11-24-13:10,39.61
2022-11-24-13:25,40.37
2022-11-24-13:40,39.94
2022-11-24-13:55,39.09
2022-11-24-14:10,40.04
2022-11-24-14:25,40.4
2022-11-24-14:40,39.04
2022-11-24-14:55,39.86
2022-11-24-15:10,40.4
2022-11-24-15:25,39.07
2022-11-24-15:40,39.38
2022-11-24-15:55,40.29
2022-11-24-16:10,40.1
2022-11-24-16:25,39.48
2022-11-24-16:40,39.27
2022-11-24-16:55,40.22
2022-11-24-17:10,39.35
2022-11-24-17:25,39.83
2022-11-24-17:41,40.23
2022-11-24-17:56,40.19
2022-11-24-18:11,39.32
2022-11-24-18:26,40.1
2022-11-24-18:41,39.74
2022-11-24-18:56,39.99
2022-11-24-19:11,40.18
2022-11-24-19:26,39.12
2022-11-24-19:41,39.31
2022-11-24-19:56,39.11
2022-11-24-20:11,40.24
2022-11-24-20:26,39.53
2022-11-24-20:41,39.3
2022-11-24-20:56,40.38
2022-11-24-21:11,39.06
2022-11-24-21:27,39.18
2022-11-24-21:42,39.63
2022-11-24-21:57,39.48
2022-11-24-22:12,40.48
2022-11-24-22:27,40.1
2022-11-24-22:42,39.45
2022-11-24-22:57,39.38
2022-11-24-23:12,39.78
2022-11-24-23:27,39.65
2022-11-24-23:42,40.31
2022-11-24-23:57,39.81
2022-11-25-0:7,40.23
2022-11-25-0:22,39.3
2022-11-25-0:37,39.03
2022-11-25-0:52,40.3
2022-11-25-1:7,39.05
2022-11-25-1:22,39.78
2022-11-25-1:37,40.12
2022-11-25-1:53,39.23
2022-11-25-2:8,39.78
2022-11-25-2:23,39.75
2022-11-25-2:38,39.22
2022-11-25-2:53,39.84
2022-11-25-3:8,39.65
2022-11-25-3:23,39.88
2022-11-25-3:38,40.36
2022-11-25-3:53,39.05
2022-11-25-4:8,40.12
2022-11-25-4:23,39.13
2022-11-25-4:38,39.28
2022-11-25-4:53,39.53
2022-11-25-5:8,39.88
2022-11-25-5:23,39.69
2022-11-25-5:38,39.69
2022-11-25-5:53,39.1
2022-11-25-6:8,39.68
2022-11-25-6:23,39.34
2022-11-25-6:38,39.2
2022-11-25-6:53,40.06
2022-11-25-7:8,39.76
2022-11-25-7:24,40.28
2022-11-25-7:39,39.45
2022-11-25-7:54,40.01
2022-11-25-8:9,40.02
2022-11-25-8:24,39.87
2022-11-25-8:39,40.44
2022-11-25-8:54,39.83
2022-11-25-9:9,39.46
2022-11-25-9:24,39.21
2022-11-25-9:39,39.36
2022-11-25-9:54,40.34
2022-11-25-10:9,39.46
2022-11-25-10:24,40.22
2022-11-25-10:39,40.34
2022-11-25-10:54,40.03
2022-11-25-11:9,39.98
2022-11-25-11:24,39.78
2022-11-25-11:39,40.01
2022-11-25-11:55,39.9
2022-11-25-12:10,40.14
2022-11-25-12:25,39.96
2022-11-25-12:40,39.8
2022-11-25-12:55,40.25
2022-11-25-13:10,39.61
2022-11-25-13:25,40.37
2022-11-25-13:40,39.94
2022-11-25-13:55,39.09
2022-11-25-14:10,40.04
2022-11-25-14:25,40.4
2022-11-25-14:40,39.04
2022-11-25-14:55,39.86
2022-11-25-15:10,40.4
2022-11-25-15:25,39.07
2022-11-25-15:40,39.38
2022-11-25-15:55,40.29
2022-11-25-16:10,40.1
2022-11-25-16:25,39.48
2022-11-25-16:40,39.27
2022-11-25-16:55,40.22
2022-11-25-17:10,39.35
2022-11-25-17:25,39.83
2022-11-25-17:41,40.23
2022-11-25-17:56,40.19
2022-11-25-18:11,39.32
2022-11-25-18:26,40.1
2022-11-25-18:41,39.74
2022-11-25-18:56,39.99
2022-11-25-19:11,40.18
2022-11-25-19:26,39.12
2022-11-25-19:41,39.31
2022-11-25-19:56,39.11
2022-11-25-20:11,40.24
2022-11-25-20:26,39.53
2022-11-25-20:41,39.3
2022-11-25-20:56,40.38
2022-11-25-21:11,39.06
2022-11-25-21:27,39.18
2022-11-25-21:42,39.63
2022-11-25-21:57,39.48
2022-11-25-22:12,40.48
2022-11-25-22:27,40.1
2022-11-25-22:42,39.45
2022-11-25-22:57,39.38
2022-11-25-23:12,39.78
2022-11-25-23:27,39.65
2022-11-25-23:42,40.31
2022-11-25-23:57,39.81
2022-11-26-0:7,40.23
2022-11-26-0:22,39.3
2022-11-26-0:37,39.03
2022-11-26-0:52,40.3
2022-11-26-1:7,39.05
2022-11-26-1:22,39.78
2022-11-26-1:37,40.12
2022-11-26-1:53,39.23
2022-11-26-2:8,39.78
2022-11-26-2:23,39.75
2022-11-26-2:38,39.22
2022-11-26-2:53,39.84
2022-11-26-3:8,39.65
2022-11-26-3:23,39.88
2022-11-26-3:38,40.36
2022-11-26-3:53,39.05
2022-11-26-4:8,40.12
2022-11-26-4:23,39.13
2022-11-26-4:38,39.28
2022-11-26-4:53,39.53
2022-11-26-5:8,39.88
2022-11-26-5:23,39.69
2022-11-26-5:38,39.69
2022-11-26-5:53,39.1
2022-11-26-6:8,39.68
2022-11-26-6:23,39.34
2022-11-26-6:38,39.2
2022-11-26-6:53,40.06
2022-11-26-7:8,39.76
2022-11-26-7:24,40.28
2022-11-26-7:39,39.45
2022-11-26-7:54,40.01
2022-11-26-8:9,40.02
2022-11-26-8:24,39.87
2022-11-26-8:39,40.44
2022-11-26-8:54,39.83
2022-11-26-9:9,39.46
2022-11-26-9:24,39.21
2022-11-26-9:39,39.36
2022-11-26-9:54,40.34
2022-11-26-10:9,39.46
2022-11-26-10:24,40.22
2022-11-26-10:39,40.34
2022-11-26-10:54,40.03
2022-11-26-11:9,39.98
2022-11-26-11:24,39.78
2022-11-26-11:39,40.01
2022-11-26-11:55,39.9
2022-11-26-12:10,40.14
2022-11-26-12:25,39.96
2022-11-26-12:40,39.8
2022-11-26-12:55,40.25
2022-11-26-13:10,39.61
2022-11-26-13:25,40.37
2022-11-26-13:40,39.94
2022-11-26-13:55,39.09
2022-11-26-14:10,40.04
2022-11-26-14:25,40.4
2022-11-26-14:40,39.04
2022-11-26-14:55,39.86
2022-11-26-15:10,40.4
2022-11-26-15:25,39.07
2022-11-26-15:40,39.38
2022-11-26-15:55,40.29
2022-11-26-16:10,40.1
2022-11-26-16:25,39.48
2022-11-26-16:40,39.27
2022-11-26-16:55,40.22
2022-11-26-17:10,39.35
2022-11-26-17:25,39.83
2022-11-26-17:41,40.23
2022-11-26-17:56,40.19
2022-11-26-18:11,39.32
2022-11-26-18:26,40.1
2022-11-26-18:41,39.74
2022-11-26-18:56,39.99
2022-11-26-19:11,40.18
2022-11-26-19:26,39.12
2022-11-26-19:41,39.31
2022-11-26-19:56,39.11
2022-11-26-20:11,40.24
2022-11-26-20:26,39.53
2022-11-26-20:41,39.3
2022-11-26-20:56,40.38
2022-11-26-21:11,39.06
2022-11-26-21:27,39.18
2022-11-26-21:42,39.63
2022-11-26-21:57,39.48
2022-11-26-22:12,40.48
2022-11-26-22:27,40.1
2022-11-26-22:42,39.45
2022-11-26-22:57,39.38
2022-11-26-23:12,39.78
2022-11-26-23:27,39.65
2022-11-26-23:42,40.31
2022-11-26-23:57,39.81
2022-11-27-0:7,40.23
2022-11-27-0:22,39.3
2022-11-27-0:37,39.03
2022-11-27-0:52,40.3
2022-11-27-1:7,39.05
2022-11-27-1:22,39.78
2022-11-27-1:37,40.12
2022-11-27-1:53,39.23
2022-11-27-2:8,39.78
2022-11-27-2:23,39.75
2022-11-27-2:38,39.22
2022-11-27-2:53,39.84
2022-11-27-3:8,39.65
2022-11-27-3:23,39.88
2022-11-27-3:38,40.36
2022-11-27-3:53,39.05
2022-11-27-4:8,40.12
2022-11-27-4:23,39.13
2022-11-27-4:38,39.28
2022-11-27-4:53,39.53
2022-11-27-5:8,39.88
2022-11-27-5:23,39.69
2022-11-27-5:38,39.69
2022-11-27-5:53,39.1
2022-11-27-6:8,39.68
2022-11-27-6:23,39.34
2022-11-27-6:38,39.2
2022-11-27-6:53,40.06
2022-11-27-7:8,39.76
2022-11-27-7:24,40.28
2022-11-27-7:39,39.45
2022-11-27-7:54,40.01
2022-11-27-8:9,40.02
2022-11-27-8:24,39.87
2022-11-27-8:39,40.44
2022-11-27-8:54,39.83
2022-11-27-9:9,39.46
2022-11-27-9:24,39.21
2022-11-27-9:39,39.36
2022-11-27-9:54,40.34
2022-11-27-10:9,39.46
2022-11-27-10:24,40.22
2022-11-27-10:39,40.34
2022-11-27-10:54,40.03
2022-11-27-11:9,39.98
2022-11-27-11:24,39.78
2022-11-27-11:39,40.01
2022-11-27-11:55,39.9
2022-11-27-12:10,40.14
2022-11-27-12:25,39.96
2022-11-27-12:40,39.8
2022-11-27-12:55,40.25
2022-11-27-13:10,39.61
2022-11-27-13:25,40.37
2022-11-27-13:40,39.94
2022-11-27-13:55,39.09
2022-11-27-14:10,40.04
2022-11-27-14:25,40.4
2022-11-27-14:40,39.04
2022-11-27-14:55,39.86
2022-11-27-15:10,40.4
2022-11-27-15:25,39.07
2022-11-27-15:40,39.38
2022-11-27-15:55,40.29
2022-11-27-16:10,40.1
2022-11-27-16:25,39.48
2022-11-27-16:40,39.27
2022-11-27-16:55,40.22
2022-11-27-17:10,39.35
2022-11-27-17:25,39.83
2022-11-27-17:41,40.23
2022-11-27-17:56,40.19
2022-11-27-18:11,39.32
2022-11-27-18:26,40.1
2022-11-27-18:41,39.74
2022-11-27-18:56,39.99
2022-11-27-19:11,40.18
2022-11-27-19:26,39.12
2022-11-27-19:41,39.31
2022-11-27-19:56,39.11
2022-11-27-20:11,40.24
2022-11-27-20:26,39.53
2022-11-27-20:41,39.3
2022-11-27-20:56,40.38
2022-11-27-21:11,39.06
2022-11-27-21:27,39.18
2022-11-27-21:42,39.63
2022-11-27-21:57,39.48
2022-11-27-22:12,40.48
2022-11-27-22:27,40.1
2022-11-27-22:42,39.45
2022-11-27-22:57,39.38
2022-11-27-23:12,39.78
2022-11-27-23:27,39.65
2022-11-27-23:42,40.31
2022-11-27-23:57,39.81
2022-11-28-0:7,40.23
2022-11-28-0:22,39.3
2022-11-28-0:37,39.03
2022-11-28-0:52,40.3
2022-11-28-1:7,39.05
2022-11-28-1:22,39.78
2022-11-28-1:37,40.12
2022-11-28-1:53,39.23
2022-11-28-2:8,39.78
2022-11-28-2:23,39.75
2022-11-28-2:38,39.22
2022-11-28-2:53,39.84
2022-11-28-3:8,39.65
2022-11-28-3:23,39.88
2022-11-28-3:38,40.36
2022-11-28-3:53,39.05
2022-11-28-4:8,40.12
2022-11-28-4:23,39.13
2022-11-28-4:38,39.28
