Time,Temperature
2023-06-11-4:8,23.77
2023-06-11-4:23,23.58
2023-06-11-4:38,21.96
2023-06-11-4:53,26.28
2023-06-11-5:8,20.61
2023-06-11-5:23,19.79
2023-06-11-5:38,29.71
2023-06-11-5:53,16.28
2023-06-11-6:8,22.57
2023-06-11-6:23,18.79
2023-06-11-6:38,24.26
2023-06-11-6:53,24.86
2023-06-11-7:8,21.65
2023-06-11-7:24,28.14
2023-06-11-7:39,21.9
2023-06-11-7:54,19.88
2023-06-11-8:9,20.76
2023-06-11-8:24,28.84
2023-06-11-8:39,27.13
2023-06-11-8:54,19.46
2023-06-11-9:9,27.66
2023-06-11-9:24,19.93
2023-06-11-9:39,15.98
2023-06-11-9:54,26.36
2023-06-11-10:9,24.01
2023-06-11-10:24,26.66
2023-06-11-10:39,28.12
2023-06-11-10:54,29.38
2023-06-11-11:9,26.16
2023-06-11-11:24,23.25
2023-06-11-11:39,21.06
2023-06-11-11:55,22.95
2023-06-11-12:10,28.17
2023-06-11-12:25,21.82
2023-06-11-12:40,15.95
2023-06-11-12:55,23.83
2023-06-11-13:10,16.83
2023-06-11-13:25,20.32
2023-06-11-13:40,23.99
2023-06-11-13:55,28.66
2023-06-11-14:10,18.33
2023-06-11-14:25,22.05
2023-06-11-14:40,17.81
2023-06-11-14:55,26.19
2023-06-11-15:10,18.91
2023-06-11-15:25,26.35
2023-06-11-15:40,25.54
2023-06-11-15:55,24.62
2023-06-11-16:10,28.82
2023-06-11-16:25,25.43
2023-06-11-16:40,18.74
2023-06-11-16:55,21.93
2023-06-11-17:10,20.95
2023-06-11-17:25,24.07
2023-06-11-17:41,18.63
2023-06-11-17:56,15.53
2023-06-11-18:11,29.7
2023-06-11-18:26,17.92
2023-06-11-18:41,20.09
2023-06-11-18:56,27.95
2023-06-11-19:11,28.72
2023-06-11-19:26,19.65
2023-06-11-19:41,22.74
2023-06-11-19:56,17.69
2023-06-11-20:11,25.1
2023-06-11-20:26,20.11
2023-06-11-20:41,29.47
2023-06-11-20:56,26.35
2023-06-11-21:11,24.28
2023-06-11-21:27,21.86
2023-06-11-21:42,27.19
2023-06-11-21:57,22.65
2023-06-11-22:12,18.39
2023-06-11-22:27,22.33
2023-06-11-22:42,26.24
2023-06-11-22:57,19.25
2023-06-11-23:12,17.82
2023-06-11-23:27,16.91
2023-06-11-23:42,16.16
2023-06-11-23:57,16.39
2023-06-12-0:7,26.51
2023-06-12-0:22,27.41
2023-06-12-0:37,22.23
2023-06-12-0:52,17.82
2023-06-12-1:7,25.62
2023-06-12-1:22,25.67
2023-06-12-1:37,21.96
2023-06-12-1:53,22.12
2023-06-12-2:8,28.65
2023-06-12-2:23,22.19
2023-06-12-2:38,15.17
2023-06-12-2:53,25.74
2023-06-12-3:8,19.53
2023-06-12-3:23,29.73
2023-06-12-3:38,17.58
2023-06-12-3:53,20.01
2023-06-12-4:8,16.84
2023-06-12-4:23,24.16
2023-06-12-4:38,16.92
2023-06-12-4:53,27.11
2023-06-12-5:8,19.93
2023-06-12-5:23,17.37
2023-06-12-5:38,21.04
2023-06-12-5:53,17.5
2023-06-12-6:8,29.86
2023-06-12-6:23,29.42
2023-06-12-6:38,21.79
2023-06-12-6:53,27.13
2023-06-12-7:8,19.54
2023-06-12-7:24,29.82
2023-06-12-7:39,17.77
2023-06-12-7:54,17.9
2023-06-12-8:9,25.24
2023-06-12-8:24,24.94
2023-06-12-8:39,18.39
2023-06-12-8:54,22.66
2023-06-12-9:9,19.7
2023-06-12-9:24,21.23
2023-06-12-9:39,28.66
2023-06-12-9:54,17.74
2023-06-12-10:9,24.21
2023-06-12-10:24,20.88
2023-06-12-10:39,25.6
2023-06-12-10:54,21.35
2023-06-12-11:9,18.89
2023-06-12-11:24,17.81
2023-06-12-11:39,18.7
2023-06-12-11:55,15.76
2023-06-12-12:10,19.15
2023-06-12-12:25,27.54
2023-06-12-12:40,23.93
2023-06-12-12:55,16.21
2023-06-12-13:10,29.39
2023-06-12-13:25,17.81
2023-06-12-13:40,24.56
2023-06-12-13:55,15.55
2023-06-12-14:10,23.92
2023-06-12-14:25,19.39
2023-06-12-14:40,21.13
2023-06-12-14:55,29.17
2023-06-12-15:10,16.54
2023-06-12-15:25,16.27
2023-06-12-15:40,29.77
2023-06-12-15:55,19.29
2023-06-12-16:10,16.42
2023-06-12-16:25,29.72
2023-06-12-16:40,29.36
2023-06-12-16:55,29.59
2023-06-12-17:10,18.81
2023-06-12-17:25,23.13
2023-06-12-17:41,23.32
2023-06-12-17:56,15.84
2023-06-12-18:11,27.08
2023-06-12-18:26,20.25
2023-06-12-18:41,24.12
2023-06-12-18:56,24.27
2023-06-12-19:11,25.13
2023-06-12-19:26,25.65
2023-06-12-19:41,25.67
2023-06-12-19:56,17.83
2023-06-12-20:11,26.94
2023-06-12-20:26,17.36
2023-06-12-20:41,21.24
2023-06-12-20:56,25.92
2023-06-12-21:11,23.72
2023-06-12-21:27,23.69
2023-06-12-21:42,23.76
2023-06-12-21:57,29.01
2023-06-12-22:12,22.44
2023-06-12-22:27,23.72
2023-06-12-22:42,17.06
2023-06-12-22:57,24.21
2023-06-12-23:12,20.28
2023-06-12-23:27,17.32
2023-06-12-23:42,23.52
2023-06-12-23:57,15.72
2023-06-13-0:7,18.46
2023-06-13-0:22,24.92
2023-06-13-0:37,22.02
2023-06-13-0:52,19.89
2023-06-13-1:7,16.86
2023-06-13-1:22,21.6
2023-06-13-1:37,19.61
2023-06-13-1:53,15.66
2023-06-13-2:8,21.3
2023-06-13-2:23,28.66
2023-06-13-2:38,29.13
2023-06-13-2:53,23.37
2023-06-13-3:8,22.71
2023-06-13-3:23,29.54
2023-06-13-3:38,19.79
2023-06-13-3:53,20.11
2023-06-13-4:8,17.22
2023-06-13-4:23,26.09
2023-06-13-4:38,19.11
2023-06-13-4:53,16.31
2023-06-13-5:8,22.44
2023-06-13-5:23,18.53
2023-06-13-5:38,27.33
2023-06-13-5:53,24.77
2023-06-13-6:8,19.49
2023-06-13-6:23,20.28
2023-06-13-6:38,17.76
2023-06-13-6:53,25.09
2023-06-13-7:8,23.96
2023-06-13-7:24,24.4
2023-06-13-7:39,27.8
2023-06-13-7:54,18.11
2023-06-13-8:9,27.06
2023-06-13-8:24,18.85
2023-06-13-8:39,23.9
2023-06-13-8:54,21.19
2023-06-13-9:9,27.25
2023-06-13-9:24,27.5
2023-06-13-9:39,26.35
2023-06-13-9:54,15.73
2023-06-13-10:9,28.54
2023-06-13-10:24,18.01
2023-06-13-10:39,16.46
2023-06-13-10:54,24.71
2023-06-13-11:9,21.61
2023-06-13-11:24,19.09
2023-06-13-11:39,17.23
2023-06-13-11:55,23.54
2023-06-13-12:10,15.7
2023-06-13-12:25,16.11
2023-06-13-12:40,27.77
2023-06-13-12:55,22.36
2023-06-13-13:10,28.18
2023-06-13-13:25,22.81
2023-06-13-13:40,24.35
2023-06-13-13:55,21.24
2023-06-13-14:10,16.83
2023-06-13-14:25,18.29
2023-06-13-14:40,23.89
2023-06-13-14:55,19.18
2023-06-13-15:10,26.78
2023-06-13-15:25,29.19
2023-06-13-15:40,29.16
2023-06-13-15:55,19.6
2023-06-13-16:10,24.76
2023-06-13-16:25,23.23
2023-06-13-16:40,17.38
2023-06-13-16:55,20.53
2023-06-13-17:10,26.87
2023-06-13-17:25,20.92
2023-06-13-17:41,19.12
2023-06-13-17:56,27.83
2023-06-13-18:11,16.0
2023-06-13-18:26,22.12
2023-06-13-18:41,22.6
2023-06-13-18:56,24.4
2023-06-13-19:11,25.46
2023-06-13-19:26,25.78
2023-06-13-19:41,23.33
2023-06-13-19:56,18.34
2023-06-13-20:11,25.44
2023-06-13-20:26,27.23
2023-06-13-20:41,16.27
2023-06-13-20:56,27.49
2023-06-13-21:11,23.73
2023-06-13-21:27,24.73
2023-06-13-21:42,16.25
2023-06-13-21:57,15.72
2023-06-13-22:12,21.5
2023-06-13-22:27,27.84
2023-06-13-22:42,18.11
2023-06-13-22:57,15.38
2023-06-13-23:12,24.33
2023-06-13-23:27,29.56
2023-06-13-23:42,27.68
2023-06-13-23:57,26.81
2023-06-14-0:7,23.48
2023-06-14-0:22,21.18
2023-06-14-0:37,21.91
2023-06-14-0:52,15.44
2023-06-14-1:7,28.22
2023-06-14-1:22,16.59
2023-06-14-1:37,20.61
2023-06-14-1:53,27.4
2023-06-14-2:8,28.52
2023-06-14-2:23,28.18
2023-06-14-2:38,21.55
2023-06-14-2:53,22.55
2023-06-14-3:8,25.26
2023-06-14-3:23,27.71
2023-06-14-3:38,19.17
2023-06-14-3:53,17.32
2023-06-14-4:8,21.95
2023-06-14-4:23,18.52
2023-06-14-4:38,17.25
2023-06-14-4:53,16.75
2023-06-14-5:8,26.78
2023-06-14-5:23,25.32
2023-06-14-5:38,25.99
2023-06-14-5:53,22.34
2023-06-14-6:8,17.17
2023-06-14-6:23,21.47
2023-06-14-6:38,27.32
2023-06-14-6:53,18.57
2023-06-14-7:8,16.2
2023-06-14-7:24,18.06
2023-06-14-7:39,19.95
2023-06-14-7:54,22.45
2023-06-14-8:9,26.88
2023-06-14-8:24,24.3
2023-06-14-8:39,19.01
2023-06-14-8:54,22.72
2023-06-14-9:9,25.17
2023-06-14-9:24,28.06
2023-06-14-9:39,25.19
2023-06-14-9:54,17.37
2023-06-14-10:9,27.23
2023-06-14-10:24,17.44
2023-06-14-10:39,21.83
2023-06-14-10:54,20.86
2023-06-14-11:9,19.14
2023-06-14-11:24,22.23
2023-06-14-11:39,22.92
2023-06-14-11:55,15.19
2023-06-14-12:10,16.33
2023-06-14-12:25,23.77
2023-06-14-12:40,23.58
2023-06-14-12:55,21.96
2023-06-14-13:10,26.28
2023-06-14-13:25,20.61
2023-06-14-13:40,19.79
2023-06-14-13:55,29.71
2023-06-14-14:10,16.28
2023-06-14-14:25,23.49
2023-06-14-14:40,16.44
2023-06-14-14:55,15.25
2023-06-14-15:10,22.17
2023-06-14-15:25,27.85
2023-06-14-15:40,19.57
2023-06-14-15:55,26.03
2023-06-14-16:10,27.86
2023-06-14-16:25,26.56
2023-06-14-16:40,23.23
2023-06-14-16:55,29.48
2023-06-14-17:10,16.66
2023-06-14-17:25,25.88
2023-06-14-17:41,26.68
2023-06-14-17:56,24.47
2023-06-14-18:11,18.58
2023-06-14-18:26,19.13
2023-06-14-18:41,16.24
2023-06-14-18:56,16.43
2023-06-14-19:11,29.22
2023-06-14-19:26,23.16
2023-06-14-19:41,25.48
2023-06-14-19:56,28.1
2023-06-14-20:11,23.39
2023-06-14-20:26,24.54
2023-06-14-20:41,15.52
2023-06-14-20:56,16.44
2023-06-14-21:11,20.88
2023-06-14-21:27,25.19
2023-06-14-21:42,20.49
2023-06-14-21:57,16.44
2023-06-14-22:12,25.01
2023-06-14-22:27,24.85
2023-06-14-22:42,26.22
2023-06-14-22:57,18.54
2023-06-14-23:12,15.81
2023-06-14-23:27,20.34
2023-06-14-23:42,27.1
2023-06-14-23:57,23.63
2023-06-15-0:7,15.6
2023-06-15-0:22,25.1
2023-06-15-0:37,26.47
2023-06-15-0:52,29.21
2023-06-15-1:7,24.81
2023-06-15-1:22,22.59
2023-06-15-1:37,25.51
2023-06-15-1:53,15.44
2023-06-15-2:8,20.49
2023-06-15-2:23,22.29
2023-06-15-2:38,26.88
2023-06-15-2:53,24.97
2023-06-15-3:8,20.71
2023-06-15-3:23,18.83
2023-06-15-3:38,23.87
2023-06-15-3:53,27.17
2023-06-15-4:8,26.64
2023-06-15-4:23,23.29
2023-06-15-4:38,22.81
2023-06-15-4:53,27.65
2023-06-15-5:8,22.59
2023-06-15-5:23,16.21
2023-06-15-5:38,23.87
2023-06-15-5:53,24.96
2023-06-15-6:8,21.2
2023-06-15-6:23,18.96
2023-06-15-6:38,21.25
2023-06-15-6:53,22.12
2023-06-15-7:8,21.77
2023-06-15-7:24,29.45
2023-06-15-7:39,23.37
2023-06-15-7:54,19.63
2023-06-15-8:9,18.63
2023-06-15-8:24,25.3
2023-06-15-8:39,18.83
2023-06-15-8:54,27.96
2023-06-15-9:9,25.52
2023-06-15-9:24,29.22
2023-06-15-9:39,27.03
2023-06-15-9:54,25.67
2023-06-15-10:9,23.26
2023-06-15-10:24,23.87
2023-06-15-10:39,22.51
2023-06-15-10:54,18.59
2023-06-15-11:9,16.29
2023-06-15-11:24,25.55
2023-06-15-11:39,16.4
2023-06-15-11:55,24.34
2023-06-15-12:10,25.58
2023-06-15-12:25,21.2
2023-06-15-12:40,17.88
2023-06-15-12:55,27.74
2023-06-15-13:10,15.32
2023-06-15-13:25,25.16
2023-06-15-13:40,25.45
2023-06-15-13:55,28.81
2023-06-15-14:10,27.67
2023-06-15-14:25,15.91
2023-06-15-14:40,18.35
2023-06-15-14:55,24.66
2023-06-15-15:10,27.42
2023-06-15-15:25,23.95
2023-06-15-15:40,23.15
2023-06-15-15:55,20.46
2023-06-15-16:10,18.85
2023-06-15-16:25,22.22
2023-06-15-16:40,25.36
2023-06-15-16:55,24.71
2023-06-15-17:10,25.79
2023-06-15-17:25,27.16
2023-06-15-17:41,22.57
2023-06-15-17:56,16.74
2023-06-15-18:11,20.81
2023-06-15-18:26,26.4
2023-06-15-18:41,29.76
2023-06-15-18:56,29.37
2023-06-15-19:11,20.88
2023-06-15-19:26,27.91
2023-06-15-19:41,28.09
2023-06-15-19:56,21.58
2023-06-15-20:11,19.47
2023-06-15-20:26,19.28
2023-06-15-20:41,15.43
2023-06-15-20:56,25.31
2023-06-15-21:11,18.36
2023-06-15-21:27,16.49
2023-06-15-21:42,19.97
2023-06-15-21:57,25.25
2023-06-15-22:12,23.03
2023-06-15-22:27,20.96
2023-06-15-22:42,25.75
2023-06-15-22:57,17.26
2023-06-15-23:12,27.94
2023-06-15-23:27,21.63
2023-06-15-23:42,17.88
2023-06-15-23:57,15.32
2023-06-16-0:7,21.16
2023-06-16-0:22,27.13
2023-06-16-0:37,19.08
2023-06-16-0:52,22.84
2023-06-16-1:7,17.03
2023-06-16-1:22,22.11
2023-06-16-1:37,27.92
2023-06-16-1:53,21.54
2023-06-16-2:8,29.81
2023-06-16-2:23,27.87
2023-06-16-2:38,29.71
2023-06-16-2:53,27.3
2023-06-16-3:8,22.92
2023-06-16-3:23,16.63
2023-06-16-3:38,26.89
2023-06-16-3:53,28.78
2023-06-16-4:8,29.34
2023-06-16-4:23,26.34
2023-06-16-4:38,27.0
2023-06-16-4:53,20.42
2023-06-16-5:8,23.47
2023-06-16-5:23,18.1
2023-06-16-5:38,25.65
2023-06-16-5:53,18.05
2023-06-16-6:8,24.33
2023-06-16-6:23,17.42
2023-06-16-6:38,20.43
2023-06-16-6:53,19.49
2023-06-16-7:8,27.74
2023-06-16-7:24,29.0
2023-06-16-7:39,24.26
2023-06-16-7:54,25.74
2023-06-16-8:9,19.69
2023-06-16-8:24,16.97
2023-06-16-8:39,27.03
2023-06-16-8:54,25.87
2023-06-16-9:9,23.28
2023-06-16-9:24,20.79
2023-06-16-9:39,22.59
2023-06-16-9:54,23.07
2023-06-16-10:9,20.33
2023-06-16-10:24,22.85
2023-06-16-10:39,26.93
2023-06-16-10:54,28.93
2023-06-16-11:9,23.7
2023-06-16-11:24,21.3
2023-06-16-11:39,18.34
2023-06-16-11:55,26.48
2023-06-16-12:10,18.21
2023-06-16-12:25,28.1
2023-06-16-12:40,19.62
2023-06-16-12:55,20.19
2023-06-16-13:10,15.29
2023-06-16-13:25,29.64
2023-06-16-13:40,29.69
2023-06-16-13:55,24.1
2023-06-16-14:10,24.01
2023-06-16-14:25,16.36
2023-06-16-14:40,23.14
2023-06-16-14:55,20.71
2023-06-16-15:10,26.37
2023-06-16-15:25,16.09
2023-06-16-15:40,28.05
2023-06-16-15:55,15.56
2023-06-16-16:10,18.01
2023-06-16-16:25,29.07
2023-06-16-16:40,18.89
2023-06-16-16:55,18.57
2023-06-16-17:10,25.19
2023-06-16-17:25,27.6
2023-06-16-17:41,23.94
2023-06-16-17:56,27.35
2023-06-16-18:11,27.07
2023-06-16-18:26,17.32
2023-06-16-18:41,23.02
2023-06-16-18:56,21.26
2023-06-16-19:11,29.72
2023-06-16-19:26,17.78
2023-06-16-19:41,22.57
2023-06-16-19:56,18.79
2023-06-16-20:11,24.26
2023-06-16-20:26,24.86
2023-06-16-20:41,21.65
2023-06-16-20:56,28.14
2023-06-16-21:11,21.9
2023-06-16-21:27,19.88
2023-06-16-21:42,20.76
2023-06-16-21:57,28.84
2023-06-16-22:12,27.13
2023-06-16-22:27,19.46
2023-06-16-22:42,27.66
2023-06-16-22:57,19.93
2023-06-16-23:12,15.98
2023-06-16-23:27,26.36
2023-06-16-23:42,24.01
2023-06-16-23:57,26.66
2023-06-17-0:7,28.12
2023-06-17-0:22,29.38
2023-06-17-0:37,26.16
2023-06-17-0:52,23.25
2023-06-17-1:7,21.06
2023-06-17-1:22,22.95
2023-06-17-1:37,28.17
2023-06-17-1:53,21.82
2023-06-17-2:8,15.95
2023-06-17-2:23,23.83
2023-06-17-2:38,16.83
2023-06-17-2:53,20.32
2023-06-17-3:8,23.99
2023-06-17-3:23,28.66
2023-06-17-3:38,18.33
2023-06-17-3:53,22.05
2023-06-17-4:8,17.81
2023-06-17-4:23,26.19
2023-06-17-4:38,18.91
2023-06-17-4:53,26.35
2023-06-17-5:8,25.54
2023-06-17-5:23,24.62
2023-06-17-5:38,28.82
2023-06-17-5:53,25.43
2023-06-17-6:8,18.74
2023-06-17-6:23,21.93
2023-06-17-6:38,20.95
2023-06-17-6:53,24.07
2023-06-17-7:8,18.63
2023-06-17-7:24,15.53
2023-06-17-7:39,29.7
2023-06-17-7:54,17.92
2023-06-17-8:9,20.09
2023-06-17-8:24,27.95
2023-06-17-8:39,28.72
2023-06-17-8:54,19.65
2023-06-17-9:9,22.74
2023-06-17-9:24,17.69
2023-06-17-9:39,25.1
2023-06-17-9:54,20.11
2023-06-17-10:9,29.47
2023-06-17-10:24,26.35
2023-06-17-10:39,24.28
2023-06-17-10:54,21.86
2023-06-17-11:9,27.19
2023-06-17-11:24,22.65
2023-06-17-11:39,18.39
2023-06-17-11:55,22.33
2023-06-17-12:10,26.24
2023-06-17-12:25,19.25
2023-06-17-12:40,17.82
2023-06-17-12:55,16.91
2023-06-17-13:10,16.16
2023-06-17-13:25,16.39
2023-06-17-13:40,26.51
2023-06-17-13:55,27.41
2023-06-17-14:10,22.23
2023-06-17-14:25,17.82
2023-06-17-14:40,25.62
2023-06-17-14:55,25.67
2023-06-17-15:10,21.96
2023-06-17-15:25,22.12
2023-06-17-15:40,28.65
2023-06-17-15:55,22.19
2023-06-17-16:10,15.17
2023-06-17-16:25,25.74
2023-06-17-16:40,19.53
2023-06-17-16:55,29.73
2023-06-17-17:10,17.58
2023-06-17-17:25,20.01
2023-06-17-17:41,16.84
2023-06-17-17:56,24.16
2023-06-17-18:11,16.92
2023-06-17-18:26,27.11
2023-06-17-18:41,19.93
2023-06-17-18:56,17.37
2023-06-17-19:11,21.04
2023-06-17-19:26,17.5
2023-06-17-19:41,29.86
2023-06-17-19:56,29.42
2023-06-17-20:11,21.79
2023-06-17-20:26,27.13
2023-06-17-20:41,19.54
2023-06-17-20:56,29.82
2023-06-17-21:11,17.77
2023-06-17-21:27,17.9
2023-06-17-21:42,25.24
2023-06-17-21:57,24.94
2023-06-17-22:12,18.39
2023-06-17-22:27,22.66
2023-06-17-22:42,19.7
2023-06-17-22:57,21.23
2023-06-17-23:12,28.66
2023-06-17-23:27,17.74
2023-06-17-23:42,24.21
2023-06-17-23:57,20.88
2023-06-18-0:7,25.6
2023-06-18-0:22,21.35
2023-06-18-0:37,18.89
2023-06-18-0:52,17.81
2023-06-18-1:7,18.7
2023-06-18-1:22,15.76
2023-06-18-1:37,19.15
2023-06-18-1:53,27.54
2023-06-18-2:8,23.93
2023-06-18-2:23,16.21
2023-06-18-2:38,29.39
2023-06-18-2:53,17.81
2023-06-18-3:8,24.56
2023-06-18-3:23,15.55
2023-06-18-3:38,23.92
2023-06-18-3:53,19.39
2023-06-18-4:8,21.13
2023-06-18-4:23,29.17
2023-06-18-4:38,16.54
2023-06-18-4:53,16.27
2023-06-18-5:8,29.77
2023-06-18-5:23,19.29
2023-06-18-5:38,16.42
2023-06-18-5:53,29.72
2023-06-18-6:8,29.36
2023-06-18-6:23,29.59
2023-06-18-6:38,18.81
2023-06-18-6:53,23.13
2023-06-18-7:8,23.32
2023-06-18-7:24,15.84
2023-06-18-7:39,27.08
2023-06-18-7:54,20.25
2023-06-18-8:9,24.12
2023-06-18-8:24,24.27
2023-06-18-8:39,25.13
2023-06-18-8:54,25.65
2023-06-18-9:9,25.67
2023-06-18-9:24,17.83
2023-06-18-9:39,26.94
2023-06-18-9:54,17.36
2023-06-18-10:9,21.24
2023-06-18-10:24,25.92
2023-06-18-10:39,23.72
2023-06-18-10:54,23.69
2023-06-18-11:9,23.76
2023-06-18-11:24,29.01
2023-06-18-11:39,22.44
2023-06-18-11:55,23.72
2023-06-18-12:10,17.06
2023-06-18-12:25,24.21
2023-06-18-12:40,20.28
2023-06-18-12:55,17.32
2023-06-18-13:10,23.52
2023-06-18-13:25,15.72
2023-06-18-13:40,18.46
2023-06-18-13:55,24.92
2023-06-18-14:10,22.02
2023-06-18-14:25,19.89
2023-06-18-14:40,16.86
2023-06-18-14:55,21.6
2023-06-18-15:10,19.61
2023-06-18-15:25,15.66
2023-06-18-15:40,21.3
2023-06-18-15:55,28.66
2023-06-18-16:10,29.13
2023-06-18-16:25,23.37
2023-06-18-16:40,22.71
2023-06-18-16:55,29.54
2023-06-18-17:10,19.79
2023-06-18-17:25,20.11
2023-06-18-17:41,17.22
2023-06-18-17:56,26.09
2023-06-18-18:11,19.11
2023-06-18-18:26,16.31
2023-06-18-18:41,22.44
2023-06-18-18:56,18.53
2023-06-18-19:11,27.33
2023-06-18-19:26,24.77
2023-06-18-19:41,19.49
2023-06-18-19:56,20.28
2023-06-18-20:11,17.76
2023-06-18-20:26,25.09
2023-06-18-20:41,23.96
2023-06-18-20:56,24.4
2023-06-18-21:11,27.8
2023-06-18-21:27,18.11
2023-06-18-21:42,27.06
2023-06-18-21:57,18.85
2023-06-18-22:12,23.9
2023-06-18-22:27,21.19
2023-06-18-22:42,27.25
2023-06-18-22:57,27.5
2023-06-18-23:12,26.35
2023-06-18-23:27,15.73
2023-06-18-23:42,28.54
2023-06-18-23:57,18.01
2023-06-19-0:7,16.46
2023-06-19-0:22,24.71
2023-06-19-0:37,21.61
2023-06-19-0:52,19.09
2023-06-19-1:7,17.23
2023-06-19-1:22,23.54
2023-06-19-1:37,15.7
2023-06-19-1:53,16.11
2023-06-19-2:8,27.77
2023-06-19-2:23,22.36
2023-06-19-2:38,28.18
2023-06-19-2:53,22.81
2023-06-19-3:8,24.35
2023-06-19-3:23,21.24
2023-06-19-3:38,16.83
2023-06-19-3:53,18.29
2023-06-19-4:8,23.89
2023-06-19-4:23,19.18
2023-06-19-4:38,26.78
2023-06-19-4:53,29.19
2023-06-19-5:8,29.16
2023-06-19-5:23,19.6
2023-06-19-5:38,24.76
2023-06-19-5:53,23.23
2023-06-19-6:8,17.38
2023-06-19-6:23,20.53
2023-06-19-6:38,26.87
2023-06-19-6:53,20.92
2023-06-19-7:8,19.12
2023-06-19-7:24,27.83
2023-06-19-7:39,16.0
2023-06-19-7:54,22.12
2023-06-19-8:9,22.6
2023-06-19-8:24,24.4
2023-06-19-8:39,25.46
2023-06-19-8:54,25.78
2023-06-19-9:9,23.33
2023-06-19-9:24,18.34
2023-06-19-9:39,25.44
2023-06-19-9:54,27.23
2023-06-19-10:9,16.27
2023-06-19-10:24,27.49
2023-06-19-10:39,23.73
2023-06-19-10:54,24.73
2023-06-19-11:9,16.25
2023-06-19-11:24,15.72
2023-06-19-11:39,21.5
2023-06-19-11:55,27.84
2023-06-19-12:10,18.11
2023-06-19-12:25,15.38
2023-06-19-12:40,24.33
2023-06-19-12:55,29.56
2023-06-19-13:10,27.68
2023-06-19-13:25,26.81
2023-06-19-13:40,23.48
2023-06-19-13:55,21.18
2023-06-19-14:10,21.91
2023-06-19-14:25,15.44
2023-06-19-14:40,28.22
2023-06-19-14:55,16.59
2023-06-19-15:10,20.61
2023-06-19-15:25,27.4
2023-06-19-15:40,28.52
2023-06-19-15:55,28.18
2023-06-19-16:10,21.55
2023-06-19-16:25,22.55
2023-06-19-16:40,25.26
2023-06-19-16:55,27.71
2023-06-19-17:11,19.17
2023-06-19-17:26,17.32
2023-06-19-17:41,21.95
2023-06-19-17:56,18.52
2023-06-19-18:11,17.25
2023-06-19-18:26,16.75
2023-06-19-18:41,26.78
2023-06-19-18:56,25.32
2023-06-19-19:11,25.99
2023-06-19-19:26,22.34
2023-06-19-19:41,17.17
2023-06-19-19:56,21.47
2023-06-19-20:11,27.32
2023-06-19-20:26,18.57
2023-06-19-20:41,16.2
2023-06-19-20:56,18.06
2023-06-19-21:11,19.95
2023-06-19-21:26,22.45
2023-06-19-21:41,26.88
2023-06-19-21:56,24.3
2023-06-19-22:11,19.01
2023-06-19-22:26,22.72
2023-06-19-22:41,25.17
2023-06-19-22:56,28.06
2023-06-19-23:11,25.19
2023-06-19-23:26,17.37
2023-06-19-23:41,27.23
2023-06-19-23:56,17.44
2023-06-20-0:11,21.83
2023-06-20-0:26,20.86
2023-06-20-0:41,19.14
2023-06-20-0:56,22.23
2023-06-20-1:11,22.92
2023-06-20-1:26,15.19
2023-06-20-1:41,16.33
2023-06-20-1:56,23.77
2023-06-20-2:11,23.58
2023-06-20-2:26,21.96
2023-06-20-2:41,26.28
2023-06-20-2:56,20.61
2023-06-20-3:11,19.79
2023-06-20-3:26,29.71
2023-06-20-3:41,16.28
2023-06-20-3:57,22.57
2023-06-20-4:12,18.79
2023-06-20-4:27,24.26
2023-06-20-4:42,24.86
2023-06-20-4:57,21.65
2023-06-20-5:12,28.14
2023-06-20-5:27,21.9
2023-06-20-5:42,19.88
2023-06-20-5:57,20.76
2023-06-20-6:12,28.84
2023-06-20-6:27,27.13
2023-06-20-6:42,19.46
2023-06-20-6:57,27.66
2023-06-20-7:12,19.93
2023-06-20-7:27,15.98
2023-06-20-7:42,26.36
2023-06-20-7:57,24.01
2023-06-20-8:12,26.66
2023-06-20-8:27,28.12
2023-06-20-8:42,29.38
2023-06-20-8:57,26.16
2023-06-20-9:12,23.25
2023-06-20-9:27,21.06
2023-06-20-9:42,22.95
2023-06-20-9:57,28.17
2023-06-20-10:12,21.82
2023-06-20-10:27,15.95
2023-06-20-10:42,23.83
2023-06-20-10:57,16.83
2023-06-20-11:12,20.32
2023-06-20-11:27,23.99
2023-06-20-11:42,28.66
2023-06-20-11:57,18.33
2023-06-20-12:12,22.05
2023-06-20-12:27,17.81
2023-06-20-12:42,26.19
2023-06-20-12:57,18.91
2023-06-20-13:12,26.35
2023-06-20-13:27,25.54
2023-06-20-13:42,24.62
2023-06-20-13:57,28.82
2023-06-20-14:12,25.43
2023-06-20-14:27,18.74
2023-06-20-14:42,21.93
2023-06-20-14:58,20.95
2023-06-20-15:13,24.07
2023-06-20-15:28,18.63
2023-06-20-15:43,15.53
2023-06-20-15:58,29.7
2023-06-20-16:13,17.92
2023-06-20-16:28,20.09
2023-06-20-16:43,27.95
2023-06-20-16:58,28.72
2023-06-20-17:13,19.65
2023-06-20-17:28,22.74
2023-06-20-17:43,17.69
2023-06-20-17:58,25.1
2023-06-20-18:13,20.11
2023-06-20-18:28,29.47
2023-06-20-18:43,26.35
2023-06-20-18:58,24.28
2023-06-20-19:13,21.86
2023-06-20-19:28,27.19
2023-06-20-19:43,22.65
2023-06-20-19:58,18.39
2023-06-20-20:13,22.33
2023-06-20-20:28,26.24
2023-06-20-20:43,19.25
2023-06-20-20:58,17.82
