Time,Humditiy
2022-04-09-14:24,74.28
2022-04-09-14:39,76.87
2022-04-09-14:54,68.47
2022-04-09-15:9,69.12
2022-04-09-15:24,66.5
2022-04-09-15:39,69.05
2022-04-09-15:54,70.51
2022-04-09-16:9,70.13
2022-04-09-16:24,68.11
2022-04-09-16:39,68.03
2022-04-09-16:54,72.34
2022-04-09-17:9,70.46
2022-04-09-17:24,60.24
2022-04-09-17:39,74.48
2022-04-09-17:54,68.19
2022-04-09-18:9,63.45
2022-04-09-18:24,67.34
2022-04-09-18:39,71.65
2022-04-09-18:54,71.06
2022-04-09-19:9,69.5
2022-04-09-19:24,61.48
2022-04-09-19:39,67.58
2022-04-09-19:54,68.04
2022-04-09-20:9,72.3
2022-04-09-20:24,79.55
2022-04-09-20:39,79.35
2022-04-09-20:54,74.39
2022-04-09-21:9,69.07
2022-04-09-21:24,78.22
2022-04-09-21:39,77.98
2022-04-09-21:54,79.73
2022-04-09-22:9,73.52
2022-04-09-22:24,67.38
2022-04-09-22:39,67.25
2022-04-09-22:54,72.74
2022-04-09-23:9,63.32
2022-04-09-23:24,75.31
2022-04-09-23:39,61.78
2022-04-09-23:54,74.26
2022-04-10-0:9,79.78
2022-04-10-0:24,78.76
2022-04-10-0:39,78.09
2022-04-10-0:54,72.72
2022-04-10-1:9,74.46
2022-04-10-1:24,66.61
2022-04-10-1:39,76.91
2022-04-10-1:54,71.13
2022-04-10-2:9,60.07
2022-04-10-2:24,73.18
2022-04-10-2:39,79.45
2022-04-10-2:54,62.61
2022-04-10-3:9,60.48
2022-04-10-3:24,74.83
2022-04-10-3:39,72.92
2022-04-10-3:54,66.35
2022-04-10-4:9,76.03
2022-04-10-4:24,73.74
2022-04-10-4:39,69.12
2022-04-10-4:54,67.67
2022-04-10-5:9,62.84
2022-04-10-5:24,67.65
2022-04-10-5:39,75.96
2022-04-10-5:54,77.5
2022-04-10-6:9,79.18
2022-04-10-6:24,73.96
2022-04-10-6:39,60.36
2022-04-10-6:54,72.49
2022-04-10-7:9,75.87
2022-04-10-7:24,78.57
2022-04-10-7:39,70.45
2022-04-10-7:54,79.03
2022-04-10-8:9,71.46
2022-04-10-8:24,66.23
2022-04-10-8:39,63.19
2022-04-10-8:54,67.52
2022-04-10-9:9,65.89
2022-04-10-9:24,72.67
2022-04-10-9:39,63.93
2022-04-10-9:54,62.29
2022-04-10-10:9,76.92
2022-04-10-10:24,75.19
2022-04-10-10:39,62.6
2022-04-10-10:54,71.02
2022-04-10-11:9,69.85
2022-04-10-11:24,78.12
2022-04-10-11:39,61.54
2022-04-10-11:54,77.86
2022-04-10-12:9,71.32
2022-04-10-12:24,70.88
2022-04-10-12:39,63.72
2022-04-10-12:54,65.04
2022-04-10-13:9,77.98
2022-04-10-13:24,69.95
2022-04-10-13:39,77.92
2022-04-10-13:54,68.18
2022-04-10-14:9,71.37
2022-04-10-14:24,68.75
2022-04-10-14:39,75.37
2022-04-10-14:54,66.12
2022-04-10-15:9,74.14
2022-04-10-15:24,73.71
2022-04-10-15:39,72.56
2022-04-10-15:54,73.38
2022-04-10-16:9,62.09
2022-04-10-16:24,76.95
2022-04-10-16:39,79.82
2022-04-10-16:54,62.14
2022-04-10-17:9,72.6
2022-04-10-17:24,70.39
2022-04-10-17:39,79.31
2022-04-10-17:54,77.67
2022-04-10-18:9,69.35
2022-04-10-18:24,66.94
2022-04-10-18:39,72.34
2022-04-10-18:54,63.72
2022-04-10-19:9,78.55
2022-04-10-19:24,67.73
2022-04-10-19:39,75.75
2022-04-10-19:54,70.23
2022-04-10-20:9,71.81
2022-04-10-20:24,61.14
2022-04-10-20:39,77.47
2022-04-10-20:54,62.38
2022-04-10-21:9,73.81
2022-04-10-21:24,75.59
2022-04-10-21:39,72.0
2022-04-10-21:54,75.59
2022-04-10-22:9,67.35
2022-04-10-22:24,71.31
2022-04-10-22:39,61.69
2022-04-10-22:54,77.71
2022-04-10-23:9,79.06
2022-04-10-23:24,63.5
2022-04-10-23:39,69.78
2022-04-10-23:54,61.69
2022-04-11-0:9,71.35
2022-04-11-0:24,77.65
2022-04-11-0:39,68.73
2022-04-11-0:54,75.92
2022-04-11-1:9,76.93
2022-04-11-1:24,73.53
2022-04-11-1:39,71.98
2022-04-11-1:54,62.83
2022-04-11-2:9,61.8
2022-04-11-2:24,68.36
2022-04-11-2:39,70.42
2022-04-11-2:54,66.28
2022-04-11-3:9,60.59
2022-04-11-3:24,74.23
2022-04-11-3:39,64.13
2022-04-11-3:54,68.68
2022-04-11-4:9,72.41
2022-04-11-4:24,77.7
2022-04-11-4:39,62.66
2022-04-11-4:54,68.68
2022-04-11-5:9,60.26
2022-04-11-5:24,72.03
2022-04-11-5:39,74.39
2022-04-11-5:54,65.3
2022-04-11-6:9,74.74
2022-04-11-6:24,75.99
2022-04-11-6:39,62.39
2022-04-11-6:54,76.92
2022-04-11-7:9,77.03
2022-04-11-7:24,65.38
2022-04-11-7:39,60.13
2022-04-11-7:54,79.33
2022-04-11-8:9,73.67
2022-04-11-8:24,61.88
2022-04-11-8:39,66.76
2022-04-11-8:54,63.09
2022-04-11-9:9,65.16
2022-04-11-9:24,66.36
2022-04-11-9:39,63.04
2022-04-11-9:54,69.81
2022-04-11-10:9,64.05
2022-04-11-10:24,69.01
2022-04-11-10:39,63.27
2022-04-11-10:54,77.54
2022-04-11-11:9,65.92
2022-04-11-11:24,74.64
2022-04-11-11:39,64.49
2022-04-11-11:54,63.63
2022-04-11-12:9,69.12
2022-04-11-12:24,64.27
2022-04-11-12:39,63.21
2022-04-11-12:54,71.48
2022-04-11-13:9,60.44
2022-04-11-13:24,74.35
2022-04-11-13:39,73.72
2022-04-11-13:54,67.05
2022-04-11-14:9,79.44
2022-04-11-14:24,73.56
2022-04-11-14:39,70.92
2022-04-11-14:54,65.58
2022-04-11-15:9,73.11
2022-04-11-15:24,73.99
2022-04-11-15:39,78.66
2022-04-11-15:54,60.88
2022-04-11-16:9,78.0
2022-04-11-16:24,62.96
2022-04-11-16:39,70.36
2022-04-11-16:54,74.84
2022-04-11-17:9,63.38
2022-04-11-17:24,77.89
2022-04-11-17:39,68.36
2022-04-11-17:54,74.51
2022-04-11-18:9,75.29
2022-04-11-18:24,69.53
2022-04-11-18:39,71.1
2022-04-11-18:54,79.91
2022-04-11-19:9,75.0
2022-04-11-19:24,71.2
2022-04-11-19:39,79.33
2022-04-11-19:54,65.96
2022-04-11-20:9,79.81
2022-04-11-20:24,79.41
2022-04-11-20:39,68.05
2022-04-11-20:54,77.34
2022-04-11-21:9,75.44
2022-04-11-21:24,69.05
2022-04-11-21:39,75.19
2022-04-11-21:54,71.84
2022-04-11-22:9,67.59
2022-04-11-22:25,72.09
2022-04-11-22:40,79.19
2022-04-11-22:55,67.0
2022-04-11-23:10,78.93
2022-04-11-23:25,76.69
2022-04-11-23:40,66.64
2022-04-11-23:55,79.31
2022-04-12-0:10,74.25
2022-04-12-0:25,72.23
2022-04-12-0:40,73.46
2022-04-12-0:55,65.17
2022-04-12-1:10,72.22
2022-04-12-1:25,66.07
2022-04-12-1:40,67.52
2022-04-12-1:55,72.97
2022-04-12-2:10,66.48
2022-04-12-2:25,75.67
2022-04-12-2:40,75.16
2022-04-12-2:55,60.72
2022-04-12-3:10,77.99
2022-04-12-3:25,79.88
2022-04-12-3:40,68.36
2022-04-12-3:55,70.35
2022-04-12-4:10,76.72
2022-04-12-4:25,74.74
2022-04-12-4:40,76.49
2022-04-12-4:55,70.45
2022-04-12-5:10,75.8
2022-04-12-5:25,67.37
2022-04-12-5:40,67.35
2022-04-12-5:55,74.02
2022-04-12-6:10,72.03
2022-04-12-6:25,68.13
2022-04-12-6:40,63.3
2022-04-12-6:55,64.88
2022-04-12-7:10,73.52
2022-04-12-7:25,66.45
2022-04-12-7:40,64.56
2022-04-12-7:55,66.78
2022-04-12-8:10,66.94
2022-04-12-8:25,77.79
2022-04-12-8:40,76.71
2022-04-12-8:55,62.52
2022-04-12-9:10,76.94
2022-04-12-9:25,79.81
2022-04-12-9:40,68.52
2022-04-12-9:55,61.02
2022-04-12-10:10,73.69
2022-04-12-10:25,79.75
2022-04-12-10:40,74.91
2022-04-12-10:55,77.03
2022-04-12-11:10,79.13
2022-04-12-11:25,63.11
2022-04-12-11:40,65.54
2022-04-12-11:55,64.65
2022-04-12-12:10,69.88
2022-04-12-12:25,71.8
2022-04-12-12:40,62.05
2022-04-12-12:55,77.91
2022-04-12-13:10,71.2
2022-04-12-13:25,69.7
2022-04-12-13:40,63.95
2022-04-12-13:55,76.17
2022-04-12-14:10,75.85
2022-04-12-14:25,63.87
2022-04-12-14:40,71.7
2022-04-12-14:55,65.38
2022-04-12-15:10,63.12
2022-04-12-15:25,62.86
2022-04-12-15:40,61.31
2022-04-12-15:55,64.45
2022-04-12-16:10,77.47
2022-04-12-16:25,70.39
2022-04-12-16:40,75.9
2022-04-12-16:55,64.06
2022-04-12-17:10,76.08
2022-04-12-17:25,77.45
2022-04-12-17:40,74.49
2022-04-12-17:55,72.86
2022-04-12-18:10,71.69
2022-04-12-18:25,79.86
2022-04-12-18:40,68.34
2022-04-12-18:55,70.36
2022-04-12-19:10,76.13
2022-04-12-19:25,62.47
2022-04-12-19:40,65.93
2022-04-12-19:55,76.05
2022-04-12-20:10,65.27
2022-04-12-20:25,67.75
2022-04-12-20:40,70.84
2022-04-12-20:55,63.04
2022-04-12-21:10,73.35
2022-04-12-21:25,63.88
2022-04-12-21:40,66.46
2022-04-12-21:55,77.79
2022-04-12-22:10,77.94
2022-04-12-22:25,62.74
2022-04-12-22:40,78.54
2022-04-12-22:55,65.51
2022-04-12-23:10,71.23
2022-04-12-23:25,70.42
2022-04-12-23:40,76.81
2022-04-12-23:55,76.71
2022-04-13-0:10,75.2
2022-04-13-0:25,73.08
2022-04-13-0:40,71.83
2022-04-13-0:55,69.1
2022-04-13-1:10,67.72
2022-04-13-1:25,79.03
2022-04-13-1:40,69.73
2022-04-13-1:55,71.46
2022-04-13-2:10,72.79
2022-04-13-2:25,70.49
2022-04-13-2:40,61.25
2022-04-13-2:55,66.43
2022-04-13-3:10,69.18
2022-04-13-3:25,78.02
2022-04-13-3:40,74.2
2022-04-13-3:55,69.97
2022-04-13-4:10,76.47
2022-04-13-4:25,66.92
2022-04-13-4:40,72.81
2022-04-13-4:55,69.69
2022-04-13-5:10,60.62
2022-04-13-5:25,70.98
2022-04-13-5:40,68.75
2022-04-13-5:55,64.41
2022-04-13-6:10,67.37
2022-04-13-6:25,69.64
2022-04-13-6:40,71.32
2022-04-13-6:55,64.49
2022-04-13-7:10,62.15
2022-04-13-7:25,65.32
2022-04-13-7:40,63.36
2022-04-13-7:55,73.46
2022-04-13-8:10,77.15
2022-04-13-8:25,78.71
2022-04-13-8:40,73.21
2022-04-13-8:55,67.58
2022-04-13-9:10,71.45
2022-04-13-9:25,69.06
2022-04-13-9:40,60.0
2022-04-13-9:55,71.96
2022-04-13-10:10,75.28
2022-04-13-10:25,72.29
2022-04-13-10:40,72.68
2022-04-13-10:55,63.65
2022-04-13-11:10,66.56
2022-04-13-11:25,69.25
2022-04-13-11:40,76.56
2022-04-13-11:55,77.12
2022-04-13-12:10,60.93
2022-04-13-12:25,66.8
2022-04-13-12:40,78.92
2022-04-13-12:55,74.49
2022-04-13-13:10,73.75
2022-04-13-13:25,64.47
2022-04-13-13:40,72.14
2022-04-13-13:55,64.23
2022-04-13-14:10,68.83
2022-04-13-14:25,67.32
2022-04-13-14:40,79.66
2022-04-13-14:55,74.12
2022-04-13-15:10,65.83
2022-04-13-15:25,65.43
2022-04-13-15:40,78.36
2022-04-13-15:55,79.59
2022-04-13-16:10,61.07
2022-04-13-16:25,76.15
2022-04-13-16:40,61.42
2022-04-13-16:55,77.18
2022-04-13-17:10,65.26
2022-04-13-17:25,72.86
2022-04-13-17:40,66.64
2022-04-13-17:55,65.56
2022-04-13-18:10,71.23
2022-04-13-18:25,70.42
2022-04-13-18:40,76.81
2022-04-13-18:55,76.71
2022-04-13-19:10,75.2
2022-04-13-19:25,73.08
2022-04-13-19:40,71.83
2022-04-13-19:55,69.1
2022-04-13-20:10,67.72
2022-04-13-20:25,79.03
2022-04-13-20:40,69.73
2022-04-13-20:55,71.46
2022-04-13-21:10,72.79
2022-04-13-21:25,70.49
2022-04-13-21:40,61.25
2022-04-13-21:55,66.43
2022-04-13-22:10,69.18
2022-04-13-22:25,78.02
2022-04-13-22:40,74.2
2022-04-13-22:55,69.97
2022-04-13-23:10,76.47
2022-04-13-23:25,66.92
2022-04-13-23:40,72.81
2022-04-13-23:55,69.69
2022-04-14-0:10,60.62
2022-04-14-0:25,70.98
2022-04-14-0:40,68.75
2022-04-14-0:55,64.41
2022-04-14-1:10,67.37
2022-04-14-1:25,69.64
2022-04-14-1:40,71.32
2022-04-14-1:55,64.49
2022-04-14-2:10,62.15
2022-04-14-2:25,65.32
2022-04-14-2:40,63.36
2022-04-14-2:55,73.46
2022-04-14-3:10,77.15
2022-04-14-3:25,78.71
2022-04-14-3:40,73.21
2022-04-14-3:55,67.58
2022-04-14-4:10,71.45
2022-04-14-4:25,69.06
2022-04-14-4:40,60.0
2022-04-14-4:55,71.96
2022-04-14-5:10,75.28
2022-04-14-5:25,72.29
2022-04-14-5:40,72.68
2022-04-14-5:55,63.65
2022-04-14-6:10,66.56
2022-04-14-6:25,69.25
2022-04-14-6:40,76.56
2022-04-14-6:55,77.12
2022-04-14-7:10,60.93
2022-04-14-7:25,66.8
2022-04-14-7:40,78.92
2022-04-14-7:55,74.49
2022-04-14-8:10,73.75
2022-04-14-8:25,64.47
2022-04-14-8:40,72.14
2022-04-14-8:55,64.23
2022-04-14-9:10,68.83
2022-04-14-9:25,67.32
2022-04-14-9:40,79.66
2022-04-14-9:55,74.12
2022-04-14-10:10,65.83
2022-04-14-10:25,65.43
2022-04-14-10:40,78.36
2022-04-14-10:55,79.59
2022-04-14-11:10,61.07
2022-04-14-11:25,76.15
2022-04-14-11:40,61.42
2022-04-14-11:55,77.18
2022-04-14-12:10,65.26
2022-04-14-12:25,72.86
2022-04-14-12:40,66.64
2022-04-14-12:55,65.56
2022-04-14-13:10,63.98
2022-04-14-13:25,76.35
2022-04-14-13:40,63.69
2022-04-14-13:55,79.51
2022-04-14-14:10,77.11
2022-04-14-14:25,64.69
2022-04-14-14:40,79.38
2022-04-14-14:55,75.05
2022-04-14-15:10,66.47
2022-04-14-15:25,60.16
2022-04-14-15:40,66.13
2022-04-14-15:55,66.93
2022-04-14-16:10,71.95
2022-04-14-16:25,71.87
2022-04-14-16:40,72.54
2022-04-14-16:55,65.86
2022-04-14-17:10,70.09
2022-04-14-17:25,65.29
2022-04-14-17:40,78.06
2022-04-14-17:55,63.91
2022-04-14-18:10,69.69
2022-04-14-18:25,74.62
2022-04-14-18:40,60.72
2022-04-14-18:55,62.87
2022-04-14-19:10,69.29
2022-04-14-19:25,74.22
2022-04-14-19:40,71.27
2022-04-14-19:55,65.34
2022-04-14-20:10,78.12
2022-04-14-20:25,76.3
2022-04-14-20:40,61.95
2022-04-14-20:55,60.15
2022-04-14-21:10,74.11
2022-04-14-21:25,74.16
2022-04-14-21:40,66.95
2022-04-14-21:55,69.28
2022-04-14-22:10,67.43
2022-04-14-22:25,76.25
2022-04-14-22:40,76.39
2022-04-14-22:55,65.31
2022-04-14-23:10,61.44
2022-04-14-23:25,71.47
2022-04-14-23:40,65.4
2022-04-14-23:55,74.58
2022-04-15-0:10,76.2
2022-04-15-0:25,72.54
2022-04-15-0:40,75.07
2022-04-15-0:55,75.99
2022-04-15-1:10,69.87
2022-04-15-1:25,60.01
2022-04-15-1:40,68.84
2022-04-15-1:55,72.45
2022-04-15-2:10,70.24
2022-04-15-2:25,68.83
2022-04-15-2:40,77.29
2022-04-15-2:55,79.83
2022-04-15-3:10,67.09
2022-04-15-3:25,71.09
2022-04-15-3:40,70.02
2022-04-15-3:55,77.06
2022-04-15-4:10,63.62
2022-04-15-4:25,63.12
2022-04-15-4:40,74.47
2022-04-15-4:55,72.87
2022-04-15-5:10,74.31
2022-04-15-5:25,75.09
2022-04-15-5:40,71.6
2022-04-15-5:55,69.19
2022-04-15-6:10,73.36
2022-04-15-6:25,70.0
2022-04-15-6:40,62.16
2022-04-15-6:55,62.28
2022-04-15-7:10,66.54
2022-04-15-7:25,70.8
2022-04-15-7:40,78.38
2022-04-15-7:55,67.42
2022-04-15-8:10,77.2
2022-04-15-8:25,63.33
2022-04-15-8:40,71.6
2022-04-15-8:55,64.04
2022-04-15-9:10,78.88
2022-04-15-9:25,72.08
2022-04-15-9:40,64.81
2022-04-15-9:55,79.21
2022-04-15-10:10,71.63
2022-04-15-10:25,76.79
2022-04-15-10:40,73.42
2022-04-15-10:55,63.28
2022-04-15-11:10,79.57
2022-04-15-11:25,68.67
2022-04-15-11:40,62.49
2022-04-15-11:55,68.12
2022-04-15-12:10,75.79
2022-04-15-12:25,64.81
2022-04-15-12:40,69.25
2022-04-15-12:55,70.84
2022-04-15-13:10,63.15
2022-04-15-13:25,63.1
2022-04-15-13:40,71.9
2022-04-15-13:55,74.94
2022-04-15-14:10,66.89
2022-04-15-14:25,79.44
2022-04-15-14:40,78.2
2022-04-15-14:55,72.69
2022-04-15-15:10,65.71
2022-04-15-15:25,64.92
2022-04-15-15:40,74.18
2022-04-15-15:55,65.05
2022-04-15-16:10,72.35
2022-04-15-16:25,69.57
2022-04-15-16:40,68.5
2022-04-15-16:55,65.67
2022-04-15-17:10,70.21
2022-04-15-17:25,68.94
2022-04-15-17:40,71.27
2022-04-15-17:55,65.34
2022-04-15-18:10,78.12
2022-04-15-18:25,76.3
2022-04-15-18:40,61.95
2022-04-15-18:55,60.15
2022-04-15-19:10,74.11
2022-04-15-19:25,74.16
2022-04-15-19:40,66.95
2022-04-15-19:55,69.28
2022-04-15-20:10,67.43
2022-04-15-20:25,76.25
2022-04-15-20:40,76.39
2022-04-15-20:55,65.31
2022-04-15-21:10,61.44
2022-04-15-21:25,71.47
2022-04-15-21:40,65.4
2022-04-15-21:55,74.58
2022-04-15-22:10,76.2
2022-04-15-22:25,72.54
2022-04-15-22:40,75.07
2022-04-15-22:55,75.99
2022-04-15-23:10,69.87
2022-04-15-23:25,60.01
2022-04-15-23:40,68.84
2022-04-15-23:55,72.45
2022-04-16-0:10,70.24
2022-04-16-0:25,68.83
2022-04-16-0:40,77.29
2022-04-16-0:55,79.83
2022-04-16-1:10,67.09
2022-04-16-1:25,71.09
2022-04-16-1:40,70.02
2022-04-16-1:55,77.06
2022-04-16-2:10,63.62
2022-04-16-2:25,63.12
2022-04-16-2:40,74.47
2022-04-16-2:55,72.87
2022-04-16-3:10,74.31
2022-04-16-3:25,75.09
2022-04-16-3:40,71.6
2022-04-16-3:55,69.19
2022-04-16-4:10,73.36
2022-04-16-4:25,70.0
2022-04-16-4:40,62.16
2022-04-16-4:55,62.28
2022-04-16-5:10,66.54
2022-04-16-5:25,70.8
2022-04-16-5:40,78.38
2022-04-16-5:55,67.42
2022-04-16-6:10,77.2
2022-04-16-6:25,63.33
2022-04-16-6:40,71.6
2022-04-16-6:55,64.04
2022-04-16-7:10,78.88
2022-04-16-7:25,72.08
2022-04-16-7:40,64.81
2022-04-16-7:55,79.21
2022-04-16-8:10,71.63
2022-04-16-8:25,76.79
2022-04-16-8:40,73.42
2022-04-16-8:55,63.28
2022-04-16-9:10,79.57
2022-04-16-9:25,68.67
2022-04-16-9:40,62.49
2022-04-16-9:55,68.12
2022-04-16-10:10,75.79
2022-04-16-10:25,64.81
2022-04-16-10:40,69.25
2022-04-16-10:55,70.84
2022-04-16-11:10,63.15
2022-04-16-11:25,63.1
2022-04-16-11:40,71.9
2022-04-16-11:55,74.94
2022-04-16-12:10,66.89
2022-04-16-12:25,79.44
2022-04-16-12:40,78.2
2022-04-16-12:55,72.69
2022-04-16-13:10,65.71
2022-04-16-13:25,64.92
2022-04-16-13:40,74.18
2022-04-16-13:55,65.05
2022-04-16-14:10,72.35
2022-04-16-14:25,69.57
2022-04-16-14:40,68.5
2022-04-16-14:55,65.67
2022-04-16-15:10,70.21
2022-04-16-15:25,68.94
2022-04-16-15:40,65.19
2022-04-16-15:55,61.52
2022-04-16-16:10,66.94
2022-04-16-16:25,70.38
2022-04-16-16:40,67.52
2022-04-16-16:55,72.72
2022-04-16-17:10,69.67
2022-04-16-17:25,77.24
2022-04-16-17:40,67.08
2022-04-16-17:55,62.27
2022-04-16-18:10,72.75
2022-04-16-18:25,77.17
2022-04-16-18:40,62.26
2022-04-16-18:55,67.41
2022-04-16-19:10,60.17
2022-04-16-19:25,62.65
2022-04-16-19:40,72.6
2022-04-16-19:55,72.2
2022-04-16-20:10,79.19
2022-04-16-20:25,76.44
2022-04-16-20:40,72.78
2022-04-16-20:55,76.02
2022-04-16-21:10,76.5
2022-04-16-21:25,77.22
2022-04-16-21:40,78.69
2022-04-16-21:55,64.52
2022-04-16-22:10,77.45
2022-04-16-22:25,73.1
2022-04-16-22:40,77.42
2022-04-16-22:55,65.06
2022-04-16-23:10,62.53
2022-04-16-23:25,70.11
2022-04-16-23:40,64.39
2022-04-16-23:55,68.44
2022-04-17-0:10,63.12
2022-04-17-0:25,69.07
2022-04-17-0:40,60.54
2022-04-17-0:55,78.65
2022-04-17-1:10,61.12
2022-04-17-1:25,62.47
2022-04-17-1:40,76.65
2022-04-17-1:55,65.72
2022-04-17-2:10,65.07
2022-04-17-2:25,61.09
2022-04-17-2:40,70.89
2022-04-17-2:55,65.06
2022-04-17-3:10,78.82
2022-04-17-3:25,77.12
2022-04-17-3:40,79.48
2022-04-17-3:55,75.12
2022-04-17-4:10,60.81
2022-04-17-4:25,78.61
2022-04-17-4:40,67.84
2022-04-17-4:55,66.72
2022-04-17-5:10,67.85
2022-04-17-5:25,75.67
2022-04-17-5:40,61.62
2022-04-17-5:55,61.83
2022-04-17-6:10,66.99
2022-04-17-6:25,73.61
2022-04-17-6:40,64.66
2022-04-17-6:55,70.46
2022-04-17-7:10,62.48
2022-04-17-7:25,73.2
2022-04-17-7:40,72.96
2022-04-17-7:55,72.59
2022-04-17-8:10,77.46
2022-04-17-8:25,69.53
2022-04-17-8:40,66.94
2022-04-17-8:55,68.51
2022-04-17-9:10,70.89
2022-04-17-9:25,62.68
2022-04-17-9:40,69.77
2022-04-17-9:55,65.88
2022-04-17-10:10,76.74
2022-04-17-10:25,75.09
2022-04-17-10:40,72.18
2022-04-17-10:55,60.81
2022-04-17-11:10,74.64
2022-04-17-11:25,60.85
2022-04-17-11:40,65.64
2022-04-17-11:55,67.54
2022-04-17-12:10,76.69
2022-04-17-12:25,68.47
2022-04-17-12:40,66.27
2022-04-17-12:55,77.49
2022-04-17-13:10,77.04
2022-04-17-13:25,66.88
2022-04-17-13:40,77.46
2022-04-17-13:55,78.46
2022-04-17-14:10,64.83
2022-04-17-14:25,78.0
2022-04-17-14:40,62.3
2022-04-17-14:55,70.92
2022-04-17-15:10,74.3
2022-04-17-15:25,73.77
2022-04-17-15:40,71.76
2022-04-17-15:55,65.42
2022-04-17-16:10,76.65
2022-04-17-16:25,74.97
2022-04-17-16:40,62.65
2022-04-17-16:55,74.98
2022-04-17-17:10,68.82
2022-04-17-17:25,76.19
2022-04-17-17:40,71.71
2022-04-17-17:55,63.55
2022-04-17-18:10,62.86
2022-04-17-18:25,65.62
2022-04-17-18:40,67.87
2022-04-17-18:55,72.21
2022-04-17-19:10,61.27
2022-04-17-19:25,71.97
2022-04-17-19:40,64.04
2022-04-17-19:55,78.96
2022-04-17-20:10,63.98
2022-04-17-20:25,75.04
2022-04-17-20:40,72.18
2022-04-17-20:55,67.06
2022-04-17-21:10,61.53
2022-04-17-21:25,64.04
2022-04-17-21:40,78.85
2022-04-17-21:55,66.83
2022-04-17-22:10,62.49
2022-04-17-22:25,60.96
2022-04-17-22:40,69.05
2022-04-17-22:55,61.06
2022-04-17-23:10,78.3
2022-04-17-23:25,73.96
2022-04-17-23:40,60.17
2022-04-17-23:55,71.5
2022-04-18-0:10,76.57
2022-04-18-0:25,64.74
2022-04-18-0:40,75.93
2022-04-18-0:55,70.95
2022-04-18-1:10,77.41
2022-04-18-1:25,74.63
2022-04-18-1:40,71.72
2022-04-18-1:55,65.26
2022-04-18-2:10,69.35
2022-04-18-2:25,60.89
2022-04-18-2:40,75.35
2022-04-18-2:55,75.77
2022-04-18-3:10,69.62
2022-04-18-3:25,77.61
2022-04-18-3:40,66.25
2022-04-18-3:55,73.19
2022-04-18-4:10,65.51
2022-04-18-4:25,72.25
2022-04-18-4:40,64.92
2022-04-18-4:55,68.4
2022-04-18-5:10,67.86
2022-04-18-5:25,72.35
2022-04-18-5:40,77.6
2022-04-18-5:55,69.71
2022-04-18-6:10,73.93
2022-04-18-6:25,75.92
2022-04-18-6:40,64.61
2022-04-18-6:55,62.74
2022-04-18-7:10,67.68
2022-04-18-7:25,69.45
2022-04-18-7:40,77.76
2022-04-18-7:55,65.03
2022-04-18-8:10,78.07
2022-04-18-8:25,79.02
2022-04-18-8:40,73.17
2022-04-18-8:55,75.98
2022-04-18-9:10,64.24
2022-04-18-9:25,72.05
2022-04-18-9:40,61.73
2022-04-18-9:55,66.77
2022-04-18-10:10,67.23
2022-04-18-10:25,68.51
2022-04-18-10:40,68.64
2022-04-18-10:55,68.82
2022-04-18-11:10,69.28
2022-04-18-11:25,73.91
2022-04-18-11:40,61.96
2022-04-18-11:55,69.62
2022-04-18-12:10,71.81
2022-04-18-12:25,74.06
2022-04-18-12:40,71.88
2022-04-18-12:55,60.26
2022-04-18-13:10,73.99
2022-04-18-13:25,79.83
2022-04-18-13:40,71.1
2022-04-18-13:55,63.71
2022-04-18-14:10,70.21
2022-04-18-14:25,65.69
2022-04-18-14:40,78.31
2022-04-18-14:55,67.74
2022-04-18-15:10,68.64
2022-04-18-15:25,73.26
2022-04-18-15:40,64.08
2022-04-18-15:55,75.06
2022-04-18-16:10,74.86
2022-04-18-16:25,63.01
2022-04-18-16:40,69.61
2022-04-18-16:55,76.35
2022-04-18-17:10,61.71
2022-04-18-17:25,68.83
2022-04-18-17:40,74.09
2022-04-18-17:55,79.59
2022-04-18-18:10,77.61
2022-04-18-18:25,67.56
2022-04-18-18:40,66.9
2022-04-18-18:55,73.44
2022-04-18-19:10,67.55
2022-04-18-19:25,75.52
2022-04-18-19:40,62.67
2022-04-18-19:55,64.5
2022-04-18-20:10,79.17
2022-04-18-20:25,75.18
2022-04-18-20:40,73.09
2022-04-18-20:55,71.84
2022-04-18-21:10,72.91
2022-04-18-21:25,77.21
2022-04-18-21:40,77.95
2022-04-18-21:55,66.7
2022-04-18-22:10,66.07
2022-04-18-22:25,60.68
2022-04-18-22:40,66.49
2022-04-18-22:55,76.81
2022-04-18-23:10,77.22
2022-04-18-23:25,63.54
2022-04-18-23:40,79.62
2022-04-18-23:55,67.43
2022-04-19-0:10,60.7
2022-04-19-0:25,71.2
2022-04-19-0:40,77.65
2022-04-19-0:55,78.51
2022-04-19-1:10,69.71
2022-04-19-1:25,74.02
2022-04-19-1:40,61.13
2022-04-19-1:55,62.43
2022-04-19-2:10,75.54
2022-04-19-2:25,78.72
2022-04-19-2:40,67.15
2022-04-19-2:55,64.6
2022-04-19-3:10,66.61
2022-04-19-3:25,77.02
2022-04-19-3:40,63.62
2022-04-19-3:55,79.95
2022-04-19-4:10,74.77
2022-04-19-4:25,64.79
2022-04-19-4:40,75.05
2022-04-19-4:55,74.36
2022-04-19-5:10,60.15
2022-04-19-5:25,61.06
2022-04-19-5:40,72.32
2022-04-19-5:55,65.47
2022-04-19-6:10,76.87
2022-04-19-6:25,73.11
2022-04-19-6:40,74.78
2022-04-19-6:55,69.26
2022-04-19-7:10,75.94
