Time,Humditiy
2023-04-04-12:55,53.09
2023-04-04-13:10,43.29
2023-04-04-13:25,44.22
2023-04-04-13:40,46.07
2023-04-04-13:55,54.34
2023-04-04-14:10,45.31
2023-04-04-14:25,45.64
2023-04-04-14:40,49.24
2023-04-04-14:55,47.78
2023-04-04-15:10,47.68
2023-04-04-15:25,52.13
2023-04-04-15:40,51.73
2023-04-04-15:55,46.75
2023-04-04-16:10,54.49
2023-04-04-16:25,40.3
2023-04-04-16:40,49.0
2023-04-04-16:55,41.57
2023-04-04-17:10,43.31
2023-04-04-17:25,54.77
2023-04-04-17:41,50.39
2023-04-04-17:56,49.54
2023-04-04-18:11,52.08
2023-04-04-18:26,49.78
2023-04-04-18:41,43.38
2023-04-04-18:56,52.89
2023-04-04-19:11,45.97
2023-04-04-19:26,42.47
2023-04-04-19:41,48.11
2023-04-04-19:56,48.42
2023-04-04-20:11,51.9
2023-04-04-20:26,44.69
2023-04-04-20:41,50.14
2023-04-04-20:56,44.76
2023-04-04-21:11,41.74
2023-04-04-21:27,50.42
2023-04-04-21:42,51.11
2023-04-04-21:57,47.04
2023-04-04-22:12,44.34
2023-04-04-22:27,40.86
2023-04-04-22:42,44.45
2023-04-04-22:57,41.28
2023-04-04-23:12,49.88
2023-04-04-23:27,44.32
2023-04-04-23:42,45.79
2023-04-04-23:57,50.9
2023-04-05-0:7,42.5
2023-04-05-0:22,43.1
2023-04-05-0:37,53.06
2023-04-05-0:52,42.39
2023-04-05-1:7,52.54
2023-04-05-1:22,46.22
2023-04-05-1:37,48.1
2023-04-05-1:53,47.56
2023-04-05-2:8,46.97
2023-04-05-2:23,46.63
2023-04-05-2:38,52.56
2023-04-05-2:53,54.95
2023-04-05-3:8,42.3
2023-04-05-3:23,52.5
2023-04-05-3:38,52.44
2023-04-05-3:53,48.81
2023-04-05-4:8,45.35
2023-04-05-4:23,43.77
2023-04-05-4:38,45.88
2023-04-05-4:53,42.36
2023-04-05-5:8,49.38
2023-04-05-5:23,50.93
2023-04-05-5:38,41.33
2023-04-05-5:53,52.18
2023-04-05-6:8,45.34
2023-04-05-6:23,51.36
2023-04-05-6:38,44.47
2023-04-05-6:53,51.47
2023-04-05-7:8,52.53
2023-04-05-7:24,47.31
2023-04-05-7:39,45.15
2023-04-05-7:54,52.48
2023-04-05-8:9,45.76
2023-04-05-8:24,44.06
2023-04-05-8:39,40.97
2023-04-05-8:54,43.51
2023-04-05-9:9,52.23
2023-04-05-9:24,42.96
2023-04-05-9:39,52.59
2023-04-05-9:54,46.45
2023-04-05-10:9,42.6
2023-04-05-10:24,51.88
2023-04-05-10:39,45.0
2023-04-05-10:54,45.36
2023-04-05-11:9,47.99
2023-04-05-11:24,40.87
2023-04-05-11:39,51.24
2023-04-05-11:55,40.05
2023-04-05-12:10,51.14
2023-04-05-12:25,52.25
2023-04-05-12:40,52.07
2023-04-05-12:55,53.49
2023-04-05-13:10,54.76
2023-04-05-13:25,46.29
2023-04-05-13:40,53.68
2023-04-05-13:55,52.85
2023-04-05-14:10,42.34
2023-04-05-14:25,41.88
2023-04-05-14:40,47.59
2023-04-05-14:55,42.82
2023-04-05-15:10,44.62
2023-04-05-15:25,53.88
2023-04-05-15:40,49.98
2023-04-05-15:55,44.28
2023-04-05-16:10,44.21
2023-04-05-16:25,45.25
2023-04-05-16:40,40.34
2023-04-05-16:55,40.84
2023-04-05-17:10,42.71
2023-04-05-17:25,44.36
2023-04-05-17:41,54.33
2023-04-05-17:56,52.49
2023-04-05-18:11,53.4
2023-04-05-18:26,45.68
2023-04-05-18:41,52.11
2023-04-05-18:56,42.69
2023-04-05-19:11,43.08
2023-04-05-19:26,48.5
2023-04-05-19:41,43.48
2023-04-05-19:56,47.37
2023-04-05-20:11,43.24
2023-04-05-20:26,43.88
2023-04-05-20:41,52.52
2023-04-05-20:56,48.24
2023-04-05-21:11,54.46
2023-04-05-21:27,45.81
2023-04-05-21:42,41.81
2023-04-05-21:57,46.5
2023-04-05-22:12,40.02
2023-04-05-22:27,40.96
2023-04-05-22:42,46.56
2023-04-05-22:57,43.89
2023-04-05-23:12,53.54
2023-04-05-23:27,46.13
2023-04-05-23:42,42.72
2023-04-05-23:57,52.01
2023-04-06-0:7,41.39
2023-04-06-0:22,51.86
2023-04-06-0:37,48.62
2023-04-06-0:52,50.06
2023-04-06-1:7,47.64
2023-04-06-1:22,54.54
2023-04-06-1:37,51.91
2023-04-06-1:53,46.04
2023-04-06-2:8,41.34
2023-04-06-2:23,40.76
2023-04-06-2:38,41.6
2023-04-06-2:53,45.37
2023-04-06-3:8,43.07
2023-04-06-3:23,40.5
2023-04-06-3:38,52.78
2023-04-06-3:53,42.3
2023-04-06-4:8,50.02
2023-04-06-4:23,44.23
2023-04-06-4:38,48.78
2023-04-06-4:53,51.91
2023-04-06-5:8,42.17
2023-04-06-5:23,54.24
2023-04-06-5:38,49.38
2023-04-06-5:53,52.18
2023-04-06-6:8,47.09
2023-04-06-6:23,48.89
2023-04-06-6:38,51.8
2023-04-06-6:53,54.01
2023-04-06-7:8,46.05
2023-04-06-7:24,52.64
2023-04-06-7:39,50.65
2023-04-06-7:54,49.65
2023-04-06-8:9,52.57
2023-04-06-8:24,53.18
2023-04-06-8:39,43.75
2023-04-06-8:54,46.02
2023-04-06-9:9,45.81
2023-04-06-9:24,45.22
2023-04-06-9:39,43.18
2023-04-06-9:54,53.44
2023-04-06-10:9,41.66
2023-04-06-10:24,48.24
2023-04-06-10:39,42.68
2023-04-06-10:54,53.51
2023-04-06-11:9,41.69
2023-04-06-11:24,47.34
2023-04-06-11:39,42.29
2023-04-06-11:55,48.42
2023-04-06-12:10,49.24
2023-04-06-12:25,52.27
2023-04-06-12:40,46.23
2023-04-06-12:55,44.11
2023-04-06-13:10,44.45
2023-04-06-13:25,41.73
2023-04-06-13:40,46.61
2023-04-06-13:55,45.15
2023-04-06-14:10,41.62
2023-04-06-14:25,41.89
2023-04-06-14:40,50.44
2023-04-06-14:55,45.14
2023-04-06-15:10,52.5
2023-04-06-15:25,40.9
2023-04-06-15:40,42.52
2023-04-06-15:55,43.52
2023-04-06-16:10,44.47
2023-04-06-16:25,43.26
2023-04-06-16:40,54.3
2023-04-06-16:55,45.54
2023-04-06-17:10,52.29
2023-04-06-17:25,48.99
2023-04-06-17:41,48.91
2023-04-06-17:56,41.65
2023-04-06-18:11,47.59
2023-04-06-18:26,52.06
2023-04-06-18:41,54.32
2023-04-06-18:56,43.62
2023-04-06-19:11,46.63
2023-04-06-19:26,42.29
2023-04-06-19:41,52.79
2023-04-06-19:56,51.18
2023-04-06-20:11,45.12
2023-04-06-20:26,48.7
2023-04-06-20:41,45.2
2023-04-06-20:56,45.85
2023-04-06-21:11,44.73
2023-04-06-21:27,45.3
2023-04-06-21:42,46.85
2023-04-06-21:57,48.0
2023-04-06-22:12,41.17
2023-04-06-22:27,52.16
2023-04-06-22:42,50.85
2023-04-06-22:57,49.89
2023-04-06-23:12,42.72
2023-04-06-23:27,49.11
2023-04-06-23:42,53.23
2023-04-06-23:57,42.51
2023-04-07-0:7,43.6
2023-04-07-0:22,51.59
2023-04-07-0:37,45.36
2023-04-07-0:52,53.88
2023-04-07-1:7,51.88
2023-04-07-1:22,48.62
2023-04-07-1:37,48.11
2023-04-07-1:53,53.36
2023-04-07-2:8,53.09
2023-04-07-2:23,51.32
2023-04-07-2:38,43.9
2023-04-07-2:53,54.75
2023-04-07-3:8,45.26
2023-04-07-3:23,50.11
2023-04-07-3:38,46.9
2023-04-07-3:53,44.34
2023-04-07-4:8,41.32
2023-04-07-4:23,53.3
2023-04-07-4:38,50.33
2023-04-07-4:53,40.94
2023-04-07-5:8,46.05
2023-04-07-5:23,52.96
2023-04-07-5:38,46.09
2023-04-07-5:53,46.12
2023-04-07-6:8,40.9
2023-04-07-6:23,40.1
2023-04-07-6:38,47.15
2023-04-07-6:53,40.24
2023-04-07-7:8,47.47
2023-04-07-7:24,45.3
2023-04-07-7:39,42.99
2023-04-07-7:54,54.97
2023-04-07-8:9,42.0
2023-04-07-8:24,44.47
2023-04-07-8:39,52.33
2023-04-07-8:54,50.41
2023-04-07-9:9,40.45
2023-04-07-9:24,41.71
2023-04-07-9:39,51.35
2023-04-07-9:54,53.22
2023-04-07-10:9,47.61
2023-04-07-10:24,45.32
2023-04-07-10:39,45.96
2023-04-07-10:54,53.19
2023-04-07-11:9,48.03
2023-04-07-11:24,51.11
2023-04-07-11:39,52.88
2023-04-07-11:55,52.89
2023-04-07-12:10,50.97
2023-04-07-12:25,44.52
2023-04-07-12:40,49.7
2023-04-07-12:55,47.17
2023-04-07-13:10,54.06
2023-04-07-13:25,46.37
2023-04-07-13:40,53.12
2023-04-07-13:55,54.7
2023-04-07-14:10,47.92
2023-04-07-14:25,48.57
2023-04-07-14:40,42.97
2023-04-07-14:55,43.75
2023-04-07-15:10,43.52
2023-04-07-15:25,40.03
2023-04-07-15:40,54.15
2023-04-07-15:55,41.97
2023-04-07-16:10,54.59
2023-04-07-16:25,53.77
2023-04-07-16:40,44.14
2023-04-07-16:55,40.58
2023-04-07-17:10,40.85
2023-04-07-17:25,47.77
2023-04-07-17:41,52.91
2023-04-07-17:56,44.7
2023-04-07-18:11,50.12
2023-04-07-18:26,46.44
2023-04-07-18:41,50.21
2023-04-07-18:56,45.29
2023-04-07-19:11,54.69
2023-04-07-19:26,40.04
2023-04-07-19:41,54.21
2023-04-07-19:56,50.92
2023-04-07-20:11,51.34
2023-04-07-20:26,52.09
2023-04-07-20:41,43.43
2023-04-07-20:56,46.15
2023-04-07-21:11,50.41
2023-04-07-21:27,48.19
2023-04-07-21:42,50.27
2023-04-07-21:57,53.18
2023-04-07-22:12,52.66
2023-04-07-22:27,52.64
2023-04-07-22:42,52.53
2023-04-07-22:57,41.75
2023-04-07-23:12,44.02
2023-04-07-23:27,47.87
2023-04-07-23:42,49.34
2023-04-07-23:57,47.83
2023-04-08-0:7,45.34
2023-04-08-0:22,51.62
2023-04-08-0:37,54.06
2023-04-08-0:52,50.01
2023-04-08-1:7,41.9
2023-04-08-1:22,41.61
2023-04-08-1:37,48.26
2023-04-08-1:53,42.82
2023-04-08-2:8,53.51
2023-04-08-2:23,40.48
2023-04-08-2:38,49.22
2023-04-08-2:53,53.88
2023-04-08-3:8,41.15
2023-04-08-3:23,44.87
2023-04-08-3:38,51.46
2023-04-08-3:53,52.79
2023-04-08-4:8,42.63
2023-04-08-4:23,50.51
2023-04-08-4:38,48.27
2023-04-08-4:53,42.3
2023-04-08-5:8,44.89
2023-04-08-5:23,52.32
2023-04-08-5:38,40.53
2023-04-08-5:53,53.48
2023-04-08-6:8,50.05
2023-04-08-6:23,46.89
2023-04-08-6:38,50.86
2023-04-08-6:53,43.41
2023-04-08-7:8,44.02
2023-04-08-7:24,48.55
2023-04-08-7:39,53.81
2023-04-08-7:54,44.21
2023-04-08-8:9,41.94
2023-04-08-8:24,54.43
2023-04-08-8:39,50.91
2023-04-08-8:54,48.55
2023-04-08-9:9,52.17
2023-04-08-9:24,43.23
2023-04-08-9:39,49.44
2023-04-08-9:54,51.88
2023-04-08-10:9,42.3
2023-04-08-10:24,47.17
2023-04-08-10:39,52.62
2023-04-08-10:54,49.7
2023-04-08-11:9,52.2
2023-04-08-11:24,46.05
2023-04-08-11:39,46.86
2023-04-08-11:55,50.1
2023-04-08-12:10,46.3
2023-04-08-12:25,40.94
2023-04-08-12:40,54.45
2023-04-08-12:55,51.78
2023-04-08-13:10,42.8
2023-04-08-13:25,52.83
2023-04-08-13:40,52.87
2023-04-08-13:55,44.91
2023-04-08-14:10,45.0
2023-04-08-14:25,46.31
2023-04-08-14:40,51.58
2023-04-08-14:55,44.5
2023-04-08-15:10,51.92
2023-04-08-15:25,43.06
2023-04-08-15:40,41.58
2023-04-08-15:55,44.31
2023-04-08-16:10,53.11
2023-04-08-16:25,42.09
2023-04-08-16:40,41.1
2023-04-08-16:55,42.45
2023-04-08-17:10,50.98
2023-04-08-17:25,43.31
2023-04-08-17:41,49.92
2023-04-08-17:56,48.6
2023-04-08-18:11,48.12
2023-04-08-18:26,47.66
2023-04-08-18:41,54.03
2023-04-08-18:56,40.95
2023-04-08-19:11,53.63
2023-04-08-19:26,41.36
2023-04-08-19:41,44.23
2023-04-08-19:56,46.42
2023-04-08-20:11,40.43
2023-04-08-20:26,45.0
2023-04-08-20:41,41.33
2023-04-08-20:56,45.4
2023-04-08-21:11,46.84
2023-04-08-21:27,44.65
2023-04-08-21:42,46.16
2023-04-08-21:57,42.82
2023-04-08-22:12,52.98
2023-04-08-22:27,53.45
2023-04-08-22:42,41.01
2023-04-08-22:57,44.38
2023-04-08-23:12,45.16
2023-04-08-23:27,45.73
2023-04-08-23:42,48.31
2023-04-08-23:57,47.96
2023-04-09-0:7,46.87
2023-04-09-0:22,45.6
2023-04-09-0:37,52.8
2023-04-09-0:52,52.13
2023-04-09-1:7,53.85
2023-04-09-1:22,44.65
2023-04-09-1:37,51.36
2023-04-09-1:53,52.32
2023-04-09-2:8,43.59
2023-04-09-2:23,47.08
2023-04-09-2:38,53.94
2023-04-09-2:53,52.61
2023-04-09-3:8,45.01
2023-04-09-3:23,40.57
2023-04-09-3:38,54.56
2023-04-09-3:53,44.34
2023-04-09-4:8,41.22
2023-04-09-4:23,46.99
2023-04-09-4:38,45.62
2023-04-09-4:53,49.52
2023-04-09-5:8,43.23
2023-04-09-5:23,54.62
2023-04-09-5:38,45.29
2023-04-09-5:53,47.32
2023-04-09-6:8,50.31
2023-04-09-6:23,52.46
2023-04-09-6:38,40.57
2023-04-09-6:53,43.9
2023-04-09-7:8,53.91
2023-04-09-7:24,40.75
2023-04-09-7:39,50.63
2023-04-09-7:54,44.27
2023-04-09-8:9,40.27
2023-04-09-8:24,49.49
2023-04-09-8:39,47.0
2023-04-09-8:54,45.53
2023-04-09-9:9,42.02
2023-04-09-9:24,44.97
2023-04-09-9:39,51.55
2023-04-09-9:54,48.93
2023-04-09-10:9,50.94
2023-04-09-10:24,51.4
2023-04-09-10:39,54.87
2023-04-09-10:54,42.31
2023-04-09-11:9,42.74
2023-04-09-11:24,44.77
2023-04-09-11:39,45.83
2023-04-09-11:55,50.27
2023-04-09-12:10,44.88
2023-04-09-12:25,48.52
2023-04-09-12:40,40.33
2023-04-09-12:55,46.64
2023-04-09-13:10,43.46
2023-04-09-13:25,44.77
2023-04-09-13:40,47.15
2023-04-09-13:55,47.68
2023-04-09-14:10,40.33
2023-04-09-14:25,45.83
2023-04-09-14:40,42.99
2023-04-09-14:55,43.36
2023-04-09-15:10,46.09
2023-04-09-15:25,53.98
2023-04-09-15:40,47.1
2023-04-09-15:55,41.69
2023-04-09-16:10,50.37
2023-04-09-16:25,49.46
2023-04-09-16:40,41.18
2023-04-09-16:55,51.81
2023-04-09-17:10,41.32
2023-04-09-17:25,50.96
2023-04-09-17:41,49.32
2023-04-09-17:56,47.28
2023-04-09-18:11,43.5
2023-04-09-18:26,45.1
2023-04-09-18:41,40.38
2023-04-09-18:56,52.65
2023-04-09-19:11,43.83
2023-04-09-19:26,53.47
2023-04-09-19:41,42.54
2023-04-09-19:56,45.83
2023-04-09-20:11,45.15
2023-04-09-20:26,46.51
2023-04-09-20:41,52.12
2023-04-09-20:56,45.53
2023-04-09-21:11,41.14
2023-04-09-21:27,41.78
2023-04-09-21:42,52.77
2023-04-09-21:57,49.57
2023-04-09-22:12,40.47
2023-04-09-22:27,44.75
2023-04-09-22:42,44.87
2023-04-09-22:57,48.55
2023-04-09-23:12,44.36
2023-04-09-23:27,51.28
2023-04-09-23:42,45.94
2023-04-09-23:57,46.83
2023-04-10-0:7,44.05
2023-04-10-0:22,41.59
2023-04-10-0:37,44.77
2023-04-10-0:52,51.32
2023-04-10-1:7,40.05
2023-04-10-1:22,40.36
2023-04-10-1:37,48.09
2023-04-10-1:53,45.9
2023-04-10-2:8,43.63
2023-04-10-2:23,42.92
2023-04-10-2:38,40.08
2023-04-10-2:53,44.09
2023-04-10-3:8,54.12
2023-04-10-3:23,54.92
2023-04-10-3:38,44.45
2023-04-10-3:53,44.6
2023-04-10-4:8,47.54
2023-04-10-4:23,43.22
2023-04-10-4:38,51.7
2023-04-10-4:53,40.96
2023-04-10-5:8,54.7
2023-04-10-5:23,45.27
2023-04-10-5:38,49.31
2023-04-10-5:53,45.72
2023-04-10-6:8,45.63
2023-04-10-6:23,51.43
2023-04-10-6:38,45.62
2023-04-10-6:53,47.37
2023-04-10-7:8,50.17
2023-04-10-7:24,54.18
2023-04-10-7:39,45.51
2023-04-10-7:54,50.61
2023-04-10-8:9,53.25
2023-04-10-8:24,53.5
2023-04-10-8:39,47.95
2023-04-10-8:54,50.91
2023-04-10-9:9,46.68
2023-04-10-9:24,49.48
2023-04-10-9:39,47.44
2023-04-10-9:54,44.43
2023-04-10-10:9,43.14
2023-04-10-10:24,54.92
2023-04-10-10:39,46.28
2023-04-10-10:54,47.69
2023-04-10-11:9,40.27
2023-04-10-11:24,44.61
2023-04-10-11:39,47.67
2023-04-10-11:55,46.92
2023-04-10-12:10,54.41
2023-04-10-12:25,52.86
2023-04-10-12:40,46.24
2023-04-10-12:55,53.51
2023-04-10-13:10,45.47
2023-04-10-13:25,44.93
2023-04-10-13:40,51.31
2023-04-10-13:55,42.67
2023-04-10-14:10,51.96
2023-04-10-14:25,46.28
2023-04-10-14:40,47.84
2023-04-10-14:55,49.81
2023-04-10-15:10,43.23
2023-04-10-15:25,42.58
2023-04-10-15:40,47.52
2023-04-10-15:55,52.89
2023-04-10-16:10,45.32
2023-04-10-16:25,49.43
2023-04-10-16:40,45.5
2023-04-10-16:55,41.09
2023-04-10-17:10,49.1
2023-04-10-17:25,46.93
2023-04-10-17:41,47.33
2023-04-10-17:56,50.12
2023-04-10-18:11,46.5
2023-04-10-18:26,51.9
2023-04-10-18:41,41.07
2023-04-10-18:56,49.12
2023-04-10-19:11,46.63
2023-04-10-19:26,42.9
2023-04-10-19:41,46.74
2023-04-10-19:56,49.42
2023-04-10-20:11,45.28
2023-04-10-20:26,41.29
2023-04-10-20:41,43.36
2023-04-10-20:56,44.81
2023-04-10-21:11,41.99
2023-04-10-21:27,43.19
2023-04-10-21:42,53.14
2023-04-10-21:57,44.11
2023-04-10-22:12,50.71
2023-04-10-22:27,50.59
2023-04-10-22:42,47.59
2023-04-10-22:57,51.71
2023-04-10-23:12,47.72
2023-04-10-23:27,49.78
2023-04-10-23:42,50.11
2023-04-10-23:57,54.59
2023-04-11-0:7,42.88
2023-04-11-0:22,46.47
2023-04-11-0:37,40.55
2023-04-11-0:52,48.55
2023-04-11-1:7,45.38
2023-04-11-1:22,45.81
2023-04-11-1:37,40.31
2023-04-11-1:53,43.19
2023-04-11-2:8,40.24
2023-04-11-2:23,50.79
2023-04-11-2:38,47.92
2023-04-11-2:53,54.98
2023-04-11-3:8,41.45
2023-04-11-3:23,40.96
2023-04-11-3:38,50.13
2023-04-11-3:53,43.13
2023-04-11-4:8,53.75
2023-04-11-4:23,52.16
2023-04-11-4:38,45.73
2023-04-11-4:53,52.81
2023-04-11-5:8,41.44
2023-04-11-5:23,46.52
2023-04-11-5:38,40.41
2023-04-11-5:53,47.58
2023-04-11-6:8,45.94
2023-04-11-6:23,46.0
2023-04-11-6:38,48.11
2023-04-11-6:53,42.38
2023-04-11-7:8,48.49
2023-04-11-7:24,48.58
2023-04-11-7:39,51.12
2023-04-11-7:54,43.1
2023-04-11-8:9,46.93
2023-04-11-8:24,45.5
2023-04-11-8:39,45.06
2023-04-11-8:54,42.75
2023-04-11-9:9,53.28
2023-04-11-9:24,51.5
2023-04-11-9:39,45.52
2023-04-11-9:54,41.47
2023-04-11-10:9,49.46
2023-04-11-10:24,52.35
2023-04-11-10:39,46.42
2023-04-11-10:54,42.52
2023-04-11-11:9,53.9
2023-04-11-11:24,42.52
2023-04-11-11:39,42.08
2023-04-11-11:55,50.68
2023-04-11-12:10,48.17
2023-04-11-12:25,48.04
2023-04-11-12:40,48.72
2023-04-11-12:55,52.76
2023-04-11-13:10,46.03
2023-04-11-13:25,52.77
2023-04-11-13:40,47.88
2023-04-11-13:55,53.01
2023-04-11-14:10,54.47
2023-04-11-14:25,52.41
2023-04-11-14:40,49.36
2023-04-11-14:55,52.94
2023-04-11-15:10,48.41
2023-04-11-15:25,49.35
2023-04-11-15:40,51.11
2023-04-11-15:55,45.76
2023-04-11-16:10,40.98
2023-04-11-16:25,48.96
2023-04-11-16:40,54.01
2023-04-11-16:55,45.47
2023-04-11-17:10,54.98
2023-04-11-17:25,43.05
2023-04-11-17:41,45.38
2023-04-11-17:56,43.39
2023-04-11-18:11,44.58
2023-04-11-18:26,52.75
2023-04-11-18:41,51.03
2023-04-11-18:56,42.97
2023-04-11-19:11,42.38
2023-04-11-19:26,52.6
2023-04-11-19:41,52.42
2023-04-11-19:56,46.46
2023-04-11-20:11,44.63
2023-04-11-20:26,53.82
2023-04-11-20:41,41.92
2023-04-11-20:56,51.06
2023-04-11-21:11,45.9
2023-04-11-21:27,51.78
2023-04-11-21:42,45.75
2023-04-11-21:57,47.19
2023-04-11-22:12,54.96
2023-04-11-22:27,53.03
2023-04-11-22:42,52.85
2023-04-11-22:57,40.31
2023-04-11-23:12,43.51
2023-04-11-23:27,54.52
2023-04-11-23:42,43.33
2023-04-11-23:57,49.47
2023-04-12-0:7,51.59
2023-04-12-0:22,51.21
2023-04-12-0:37,51.93
2023-04-12-0:52,46.16
2023-04-12-1:7,46.67
2023-04-12-1:22,40.76
2023-04-12-1:37,54.77
2023-04-12-1:53,52.33
2023-04-12-2:8,45.34
2023-04-12-2:23,53.08
2023-04-12-2:38,50.23
2023-04-12-2:53,52.39
2023-04-12-3:8,41.75
2023-04-12-3:23,50.31
2023-04-12-3:38,41.63
2023-04-12-3:53,42.93
2023-04-12-4:8,41.02
2023-04-12-4:23,51.0
2023-04-12-4:38,45.48
2023-04-12-4:53,54.15
2023-04-12-5:8,44.97
2023-04-12-5:23,46.77
2023-04-12-5:38,49.99
2023-04-12-5:53,45.37
2023-04-12-6:8,53.48
2023-04-12-6:23,44.37
2023-04-12-6:38,43.14
2023-04-12-6:53,51.44
2023-04-12-7:8,41.4
2023-04-12-7:24,44.06
2023-04-12-7:39,51.21
2023-04-12-7:54,53.29
2023-04-12-8:9,50.52
2023-04-12-8:24,51.95
2023-04-12-8:39,53.58
2023-04-12-8:54,43.7
2023-04-12-9:9,41.49
2023-04-12-9:24,43.67
2023-04-12-9:39,51.88
2023-04-12-9:54,47.01
2023-04-12-10:9,54.0
2023-04-12-10:24,46.6
2023-04-12-10:39,46.26
2023-04-12-10:54,53.52
2023-04-12-11:9,53.83
2023-04-12-11:24,42.34
2023-04-12-11:39,47.78
2023-04-12-11:55,51.99
2023-04-12-12:10,45.01
2023-04-12-12:25,48.4
2023-04-12-12:40,41.22
2023-04-12-12:55,47.72
2023-04-12-13:10,43.87
2023-04-12-13:25,41.64
2023-04-12-13:40,46.72
2023-04-12-13:55,54.63
2023-04-12-14:10,47.15
2023-04-12-14:25,45.65
2023-04-12-14:40,45.19
2023-04-12-14:55,47.62
2023-04-12-15:10,44.72
2023-04-12-15:25,47.16
2023-04-12-15:40,49.79
2023-04-12-15:55,40.7
2023-04-12-16:10,53.11
2023-04-12-16:25,51.71
2023-04-12-16:40,46.28
2023-04-12-16:55,41.65
2023-04-12-17:10,49.75
2023-04-12-17:25,43.6
2023-04-12-17:41,52.05
2023-04-12-17:56,41.07
2023-04-12-18:11,48.7
2023-04-12-18:26,49.74
2023-04-12-18:41,41.2
2023-04-12-18:56,53.89
2023-04-12-19:11,48.98
2023-04-12-19:26,48.02
2023-04-12-19:41,48.07
2023-04-12-19:56,54.46
2023-04-12-20:11,41.58
2023-04-12-20:26,49.92
2023-04-12-20:41,41.52
2023-04-12-20:56,42.94
2023-04-12-21:11,45.95
2023-04-12-21:27,51.39
2023-04-12-21:42,47.45
2023-04-12-21:57,49.34
2023-04-12-22:12,42.42
2023-04-12-22:27,44.06
2023-04-12-22:42,44.05
2023-04-12-22:57,41.11
2023-04-12-23:12,43.35
2023-04-12-23:27,53.76
2023-04-12-23:42,53.8
2023-04-12-23:57,45.03
2023-04-13-0:7,52.56
2023-04-13-0:22,48.51
2023-04-13-0:37,45.32
2023-04-13-0:52,54.57
2023-04-13-1:7,49.81
2023-04-13-1:22,51.41
2023-04-13-1:37,54.39
2023-04-13-1:53,47.6
2023-04-13-2:8,45.88
2023-04-13-2:23,47.7
2023-04-13-2:38,45.56
2023-04-13-2:53,53.49
2023-04-13-3:8,50.6
2023-04-13-3:23,50.68
2023-04-13-3:38,54.22
2023-04-13-3:53,42.11
2023-04-13-4:8,42.25
2023-04-13-4:23,52.35
2023-04-13-4:38,43.18
2023-04-13-4:53,48.34
2023-04-13-5:8,40.02
2023-04-13-5:23,54.52
2023-04-13-5:38,45.26
2023-04-13-5:53,46.62
2023-04-13-6:8,51.8
2023-04-13-6:23,45.27
2023-04-13-6:38,50.49
2023-04-13-6:53,48.9
2023-04-13-7:8,45.91
2023-04-13-7:24,45.32
2023-04-13-7:39,49.72
2023-04-13-7:54,41.2
2023-04-13-8:9,40.66
2023-04-13-8:24,50.27
2023-04-13-8:39,50.78
2023-04-13-8:54,45.25
2023-04-13-9:9,52.11
2023-04-13-9:24,50.28
2023-04-13-9:39,40.76
2023-04-13-9:54,40.71
2023-04-13-10:9,52.44
2023-04-13-10:24,43.33
2023-04-13-10:39,43.69
2023-04-13-10:54,50.15
2023-04-13-11:9,44.64
2023-04-13-11:24,53.12
2023-04-13-11:39,41.81
2023-04-13-11:55,51.4
2023-04-13-12:10,47.97
2023-04-13-12:25,50.75
2023-04-13-12:40,45.15
2023-04-13-12:55,41.2
2023-04-13-13:10,52.96
2023-04-13-13:25,42.53
2023-04-13-13:40,50.69
2023-04-13-13:55,40.61
2023-04-13-14:10,47.13
2023-04-13-14:25,43.29
2023-04-13-14:40,49.59
2023-04-13-14:55,45.97
2023-04-13-15:10,47.21
2023-04-13-15:25,51.51
2023-04-13-15:40,53.35
2023-04-13-15:55,48.27
2023-04-13-16:10,47.96
2023-04-13-16:25,48.1
2023-04-13-16:40,42.04
2023-04-13-16:55,50.69
2023-04-13-17:10,46.09
2023-04-13-17:25,51.35
2023-04-13-17:41,42.95
2023-04-13-17:56,45.23
2023-04-13-18:11,40.05
2023-04-13-18:26,44.97
2023-04-13-18:41,43.94
2023-04-13-18:56,50.59
2023-04-13-19:11,46.22
2023-04-13-19:26,45.4
2023-04-13-19:41,52.88
2023-04-13-19:56,46.94
2023-04-13-20:11,42.43
2023-04-13-20:26,42.79
2023-04-13-20:41,44.38
2023-04-13-20:56,54.26
2023-04-13-21:11,52.81
2023-04-13-21:27,51.53
2023-04-13-21:42,50.22
2023-04-13-21:57,49.17
2023-04-13-22:12,42.08
2023-04-13-22:27,53.73
2023-04-13-22:42,40.42
2023-04-13-22:57,40.59
2023-04-13-23:12,49.66
2023-04-13-23:27,44.12
2023-04-13-23:42,40.28
2023-04-13-23:57,49.18
2023-04-14-0:7,48.21
2023-04-14-0:22,46.36
2023-04-14-0:37,48.23
2023-04-14-0:52,46.17
2023-04-14-1:7,49.33
2023-04-14-1:22,53.1
2023-04-14-1:37,41.12
2023-04-14-1:53,46.79
2023-04-14-2:8,53.42
2023-04-14-2:23,47.71
2023-04-14-2:38,41.35
2023-04-14-2:53,44.15
2023-04-14-3:8,42.05
2023-04-14-3:23,50.7
2023-04-14-3:38,45.5
2023-04-14-3:53,44.31
2023-04-14-4:8,45.02
2023-04-14-4:23,41.76
2023-04-14-4:38,46.86
2023-04-14-4:53,41.62
2023-04-14-5:8,44.63
2023-04-14-5:23,48.78
2023-04-14-5:38,52.09
