Time,Temperature
2022-05-06-7:33,19.84
2022-05-06-7:48,18.73
2022-05-06-8:3,18.63
2022-05-06-8:18,18.47
2022-05-06-8:33,19.76
2022-05-06-8:48,19.4
2022-05-06-9:3,18.61
2022-05-06-9:18,21.42
2022-05-06-9:33,20.16
2022-05-06-9:48,18.05
2022-05-06-10:3,21.6
2022-05-06-10:18,18.98
2022-05-06-10:33,19.98
2022-05-06-10:48,18.77
2022-05-06-11:3,20.84
2022-05-06-11:18,19.79
2022-05-06-11:33,20.21
2022-05-06-11:48,21.47
2022-05-06-12:3,19.68
2022-05-06-12:18,18.29
2022-05-06-12:33,18.56
2022-05-06-12:48,21.84
2022-05-06-13:3,20.34
2022-05-06-13:18,19.4
2022-05-06-13:33,19.63
2022-05-06-13:48,20.52
2022-05-06-14:3,21.68
2022-05-06-14:18,19.85
2022-05-06-14:33,19.97
2022-05-06-14:48,21.68
2022-05-06-15:3,18.07
2022-05-06-15:18,19.59
2022-05-06-15:33,21.83
2022-05-06-15:48,19.6
2022-05-06-16:3,18.8
2022-05-06-16:18,20.53
2022-05-06-16:33,19.69
2022-05-06-16:48,20.64
2022-05-06-17:3,19.52
2022-05-06-17:18,20.65
2022-05-06-17:33,19.02
2022-05-06-17:48,21.34
2022-05-06-18:3,20.27
2022-05-06-18:18,21.73
2022-05-06-18:33,19.61
2022-05-06-18:48,21.59
2022-05-06-19:3,20.29
2022-05-06-19:18,18.75
2022-05-06-19:33,20.89
2022-05-06-19:48,20.38
2022-05-06-20:3,18.78
2022-05-06-20:18,19.57
2022-05-06-20:33,21.1
2022-05-06-20:48,21.17
2022-05-06-21:3,21.67
2022-05-06-21:18,18.53
2022-05-06-21:33,21.53
2022-05-06-21:48,18.31
2022-05-06-22:3,19.48
2022-05-06-22:18,18.4
2022-05-06-22:33,20.86
2022-05-06-22:48,20.51
2022-05-06-23:3,19.44
2022-05-06-23:18,19.25
2022-05-06-23:33,20.06
2022-05-06-23:48,19.27
2022-05-07-0:3,20.5
2022-05-07-0:18,18.72
2022-05-07-0:33,21.22
2022-05-07-0:48,18.85
2022-05-07-1:3,21.77
2022-05-07-1:18,20.39
2022-05-07-1:33,21.05
2022-05-07-1:48,21.12
2022-05-07-2:3,20.91
2022-05-07-2:18,20.52
2022-05-07-2:33,18.59
2022-05-07-2:48,20.41
2022-05-07-3:3,18.27
2022-05-07-3:18,18.44
2022-05-07-3:33,21.14
2022-05-07-3:48,20.14
2022-05-07-4:3,19.84
2022-05-07-4:18,19.42
2022-05-07-4:33,20.43
2022-05-07-4:48,20.23
2022-05-07-5:3,18.48
2022-05-07-5:18,18.23
2022-05-07-5:33,20.9
2022-05-07-5:48,21.03
2022-05-07-6:3,19.91
2022-05-07-6:18,19.77
2022-05-07-6:33,18.13
2022-05-07-6:48,18.05
2022-05-07-7:3,21.17
2022-05-07-7:18,21.8
2022-05-07-7:33,19.66
2022-05-07-7:48,21.1
2022-05-07-8:3,19.19
2022-05-07-8:18,21.19
2022-05-07-8:33,20.25
2022-05-07-8:48,21.11
2022-05-07-9:3,19.85
2022-05-07-9:18,20.95
2022-05-07-9:33,18.16
2022-05-07-9:48,20.48
2022-05-07-10:3,20.07
2022-05-07-10:18,19.28
2022-05-07-10:33,18.7
2022-05-07-10:48,20.65
2022-05-07-11:3,21.02
2022-05-07-11:18,20.56
2022-05-07-11:33,19.55
2022-05-07-11:48,21.43
2022-05-07-12:3,19.11
2022-05-07-12:18,21.8
2022-05-07-12:33,20.62
2022-05-07-12:48,19.05
2022-05-07-13:3,20.0
2022-05-07-13:18,18.7
2022-05-07-13:33,18.21
2022-05-07-13:48,21.39
2022-05-07-14:3,20.44
2022-05-07-14:18,21.82
2022-05-07-14:33,19.1
2022-05-07-14:48,19.56
2022-05-07-15:3,18.8
2022-05-07-15:18,20.76
2022-05-07-15:33,18.29
2022-05-07-15:48,21.11
2022-05-07-16:3,20.79
2022-05-07-16:18,20.86
2022-05-07-16:33,21.6
2022-05-07-16:48,19.74
2022-05-07-17:3,18.65
2022-05-07-17:18,18.12
2022-05-07-17:33,21.01
2022-05-07-17:48,21.39
2022-05-07-18:3,20.49
2022-05-07-18:18,21.41
2022-05-07-18:33,20.83
2022-05-07-18:48,19.26
2022-05-07-19:3,18.49
2022-05-07-19:18,21.05
2022-05-07-19:33,19.26
2022-05-07-19:48,20.78
2022-05-07-20:3,18.47
2022-05-07-20:18,20.67
2022-05-07-20:33,20.81
2022-05-07-20:48,20.28
2022-05-07-21:3,18.48
2022-05-07-21:18,21.2
2022-05-07-21:33,18.14
2022-05-07-21:48,21.08
2022-05-07-22:3,18.26
2022-05-07-22:18,18.2
2022-05-07-22:33,18.98
2022-05-07-22:48,19.17
2022-05-07-23:3,20.5
2022-05-07-23:18,20.11
2022-05-07-23:33,21.48
2022-05-07-23:48,21.07
2022-05-08-0:3,19.39
2022-05-08-0:18,20.05
2022-05-08-0:33,20.21
2022-05-08-0:48,19.12
2022-05-08-1:3,19.26
2022-05-08-1:18,21.75
2022-05-08-1:33,18.52
2022-05-08-1:48,19.68
2022-05-08-2:3,19.09
2022-05-08-2:18,20.56
2022-05-08-2:33,20.77
2022-05-08-2:48,18.08
2022-05-08-3:3,21.43
2022-05-08-3:18,20.42
2022-05-08-3:33,20.94
2022-05-08-3:48,18.16
2022-05-08-4:3,21.33
2022-05-08-4:18,21.08
2022-05-08-4:33,18.7
2022-05-08-4:48,21.6
2022-05-08-5:3,20.58
2022-05-08-5:18,18.03
2022-05-08-5:33,19.65
2022-05-08-5:48,19.92
2022-05-08-6:3,19.6
2022-05-08-6:18,20.15
2022-05-08-6:33,19.04
2022-05-08-6:48,19.54
2022-05-08-7:3,18.58
2022-05-08-7:18,19.05
2022-05-08-7:33,21.26
2022-05-08-7:48,18.32
2022-05-08-8:3,19.46
2022-05-08-8:18,18.17
2022-05-08-8:33,20.1
2022-05-08-8:48,21.36
2022-05-08-9:3,20.27
2022-05-08-9:18,20.75
2022-05-08-9:33,18.44
2022-05-08-9:48,18.66
2022-05-08-10:3,19.6
2022-05-08-10:18,21.11
2022-05-08-10:33,19.18
2022-05-08-10:48,20.87
2022-05-08-11:3,18.68
2022-05-08-11:18,19.74
2022-05-08-11:33,21.86
2022-05-08-11:48,19.54
2022-05-08-12:3,21.1
2022-05-08-12:18,19.62
2022-05-08-12:33,20.44
2022-05-08-12:48,18.29
2022-05-08-13:3,21.72
2022-05-08-13:18,21.01
2022-05-08-13:33,18.81
2022-05-08-13:48,18.92
2022-05-08-14:3,19.81
2022-05-08-14:18,21.43
2022-05-08-14:33,18.83
2022-05-08-14:48,20.66
2022-05-08-15:3,18.12
2022-05-08-15:18,21.7
2022-05-08-15:33,20.44
2022-05-08-15:48,18.47
2022-05-08-16:3,19.52
2022-05-08-16:18,19.11
2022-05-08-16:33,20.35
2022-05-08-16:48,21.79
2022-05-08-17:3,18.34
2022-05-08-17:18,20.15
2022-05-08-17:33,18.52
2022-05-08-17:48,20.83
2022-05-08-18:3,18.91
2022-05-08-18:18,19.58
2022-05-08-18:33,20.92
2022-05-08-18:48,21.7
2022-05-08-19:3,18.69
2022-05-08-19:18,20.25
2022-05-08-19:33,20.42
2022-05-08-19:48,19.67
2022-05-08-20:3,18.18
2022-05-08-20:18,21.11
2022-05-08-20:33,21.33
2022-05-08-20:48,18.86
2022-05-08-21:3,20.87
2022-05-08-21:18,21.04
2022-05-08-21:33,21.64
2022-05-08-21:48,20.64
2022-05-08-22:3,19.51
2022-05-08-22:18,20.41
2022-05-08-22:33,18.73
2022-05-08-22:48,18.49
2022-05-08-23:3,18.58
2022-05-08-23:18,20.51
2022-05-08-23:33,21.87
2022-05-08-23:48,19.08
2022-05-09-0:3,19.66
2022-05-09-0:18,18.44
2022-05-09-0:33,19.69
2022-05-09-0:48,18.49
2022-05-09-1:3,20.94
2022-05-09-1:18,21.64
2022-05-09-1:33,20.84
2022-05-09-1:48,18.69
2022-05-09-2:3,18.84
2022-05-09-2:18,19.71
2022-05-09-2:33,19.95
2022-05-09-2:48,18.4
2022-05-09-3:3,20.88
2022-05-09-3:18,21.55
2022-05-09-3:33,21.39
2022-05-09-3:48,20.88
2022-05-09-4:3,20.75
2022-05-09-4:18,20.04
2022-05-09-4:33,21.21
2022-05-09-4:48,19.49
2022-05-09-5:3,18.86
2022-05-09-5:18,19.8
2022-05-09-5:33,20.74
2022-05-09-5:48,21.19
2022-05-09-6:3,18.92
2022-05-09-6:18,21.26
2022-05-09-6:33,19.34
2022-05-09-6:48,21.66
2022-05-09-7:3,18.24
2022-05-09-7:18,18.54
2022-05-09-7:33,18.97
2022-05-09-7:48,18.54
2022-05-09-8:3,18.06
2022-05-09-8:18,20.49
2022-05-09-8:33,18.28
2022-05-09-8:48,20.93
2022-05-09-9:3,20.81
2022-05-09-9:18,21.81
2022-05-09-9:33,18.78
2022-05-09-9:48,19.14
2022-05-09-10:3,21.1
2022-05-09-10:18,21.22
2022-05-09-10:33,19.67
2022-05-09-10:48,18.51
2022-05-09-11:3,21.55
2022-05-09-11:18,19.37
2022-05-09-11:33,20.47
2022-05-09-11:48,21.36
2022-05-09-12:3,21.49
2022-05-09-12:18,19.28
2022-05-09-12:33,19.28
2022-05-09-12:48,21.17
2022-05-09-13:3,19.5
2022-05-09-13:18,19.45
2022-05-09-13:33,18.33
2022-05-09-13:48,18.98
2022-05-09-14:3,18.84
2022-05-09-14:18,18.22
2022-05-09-14:33,20.14
2022-05-09-14:48,20.09
2022-05-09-15:3,18.05
2022-05-09-15:18,18.44
2022-05-09-15:33,21.7
2022-05-09-15:48,18.08
2022-05-09-16:3,19.83
2022-05-09-16:18,18.72
2022-05-09-16:33,18.26
2022-05-09-16:48,19.16
2022-05-09-17:3,19.0
2022-05-09-17:18,21.31
2022-05-09-17:33,21.24
2022-05-09-17:48,19.69
2022-05-09-18:3,18.59
2022-05-09-18:18,20.84
2022-05-09-18:33,19.43
2022-05-09-18:48,19.79
2022-05-09-19:3,20.58
2022-05-09-19:18,20.52
2022-05-09-19:33,18.98
2022-05-09-19:48,19.2
2022-05-09-20:3,21.06
2022-05-09-20:18,19.72
2022-05-09-20:33,21.08
2022-05-09-20:48,21.23
2022-05-09-21:3,19.29
2022-05-09-21:18,19.64
2022-05-09-21:33,21.87
2022-05-09-21:48,20.67
2022-05-09-22:3,21.11
2022-05-09-22:18,18.52
2022-05-09-22:33,21.53
2022-05-09-22:48,18.7
2022-05-09-23:3,19.14
2022-05-09-23:18,18.31
2022-05-09-23:33,20.77
2022-05-09-23:48,21.8
2022-05-10-0:3,19.01
2022-05-10-0:18,21.42
2022-05-10-0:33,20.13
2022-05-10-0:48,21.85
2022-05-10-1:3,18.04
2022-05-10-1:18,18.46
2022-05-10-1:33,20.91
2022-05-10-1:48,20.66
2022-05-10-2:3,21.2
2022-05-10-2:18,21.55
2022-05-10-2:33,20.68
2022-05-10-2:48,18.05
2022-05-10-3:3,21.66
2022-05-10-3:18,21.66
2022-05-10-3:33,20.54
2022-05-10-3:48,20.1
2022-05-10-4:3,19.15
2022-05-10-4:18,19.19
2022-05-10-4:33,19.15
2022-05-10-4:48,19.59
2022-05-10-5:3,20.98
2022-05-10-5:18,18.27
2022-05-10-5:33,18.22
2022-05-10-5:48,20.61
2022-05-10-6:3,19.39
2022-05-10-6:18,20.1
2022-05-10-6:33,21.07
2022-05-10-6:48,19.85
2022-05-10-7:3,20.17
2022-05-10-7:18,18.53
2022-05-10-7:33,21.08
2022-05-10-7:48,19.83
2022-05-10-8:3,19.42
2022-05-10-8:18,19.49
2022-05-10-8:33,20.44
2022-05-10-8:48,19.13
2022-05-10-9:3,21.57
2022-05-10-9:18,21.24
2022-05-10-9:33,18.73
2022-05-10-9:48,21.82
2022-05-10-10:3,21.77
2022-05-10-10:18,20.77
2022-05-10-10:33,19.27
2022-05-10-10:48,21.6
2022-05-10-11:3,20.77
2022-05-10-11:18,20.9
2022-05-10-11:33,18.64
2022-05-10-11:48,21.22
2022-05-10-12:3,19.13
2022-05-10-12:18,19.48
2022-05-10-12:33,19.87
2022-05-10-12:48,20.4
2022-05-10-13:3,19.49
2022-05-10-13:18,20.81
2022-05-10-13:33,20.95
2022-05-10-13:48,20.51
2022-05-10-14:3,20.35
2022-05-10-14:18,21.41
2022-05-10-14:33,18.72
2022-05-10-14:48,20.38
2022-05-10-15:3,20.83
2022-05-10-15:18,19.94
2022-05-10-15:33,20.21
2022-05-10-15:48,20.27
2022-05-10-16:3,20.63
2022-05-10-16:18,20.0
2022-05-10-16:33,20.48
2022-05-10-16:48,21.75
2022-05-10-17:3,20.8
2022-05-10-17:18,20.42
2022-05-10-17:33,18.45
2022-05-10-17:48,18.1
2022-05-10-18:3,19.61
2022-05-10-18:18,21.43
2022-05-10-18:33,19.01
2022-05-10-18:48,20.56
2022-05-10-19:3,21.85
2022-05-10-19:18,19.97
2022-05-10-19:33,19.21
2022-05-10-19:48,21.47
2022-05-10-20:3,21.63
2022-05-10-20:18,21.71
2022-05-10-20:33,19.32
2022-05-10-20:48,20.19
2022-05-10-21:3,21.59
2022-05-10-21:18,21.6
2022-05-10-21:33,19.77
2022-05-10-21:48,18.53
2022-05-10-22:3,19.65
2022-05-10-22:18,20.2
2022-05-10-22:33,19.88
2022-05-10-22:48,20.73
2022-05-10-23:3,19.7
2022-05-10-23:18,20.38
2022-05-10-23:33,20.26
2022-05-10-23:48,19.43
2022-05-11-0:3,19.74
2022-05-11-0:18,19.54
2022-05-11-0:33,20.83
2022-05-11-0:48,20.07
2022-05-11-1:3,19.52
2022-05-11-1:18,20.03
2022-05-11-1:33,20.27
2022-05-11-1:48,18.78
2022-05-11-2:3,20.19
2022-05-11-2:18,19.61
2022-05-11-2:33,19.63
2022-05-11-2:48,21.19
2022-05-11-3:3,21.09
2022-05-11-3:18,21.4
2022-05-11-3:33,18.61
2022-05-11-3:48,19.12
2022-05-11-4:3,18.76
2022-05-11-4:18,19.81
2022-05-11-4:33,21.27
2022-05-11-4:48,18.8
2022-05-11-5:3,20.94
2022-05-11-5:18,18.13
2022-05-11-5:33,20.54
2022-05-11-5:48,19.85
2022-05-11-6:3,21.19
2022-05-11-6:18,19.21
2022-05-11-6:33,18.83
2022-05-11-6:48,19.69
2022-05-11-7:3,19.09
2022-05-11-7:18,19.35
2022-05-11-7:33,20.93
2022-05-11-7:48,18.11
2022-05-11-8:3,18.67
2022-05-11-8:18,21.87
2022-05-11-8:33,18.74
2022-05-11-8:48,20.9
2022-05-11-9:3,19.02
2022-05-11-9:18,19.36
2022-05-11-9:33,21.05
2022-05-11-9:48,21.26
2022-05-11-10:3,19.7
2022-05-11-10:18,20.91
2022-05-11-10:33,19.41
2022-05-11-10:48,19.06
2022-05-11-11:3,19.42
2022-05-11-11:18,20.79
2022-05-11-11:33,20.14
2022-05-11-11:48,18.37
2022-05-11-12:3,20.38
2022-05-11-12:18,19.3
2022-05-11-12:33,18.43
2022-05-11-12:48,19.11
2022-05-11-13:3,20.6
2022-05-11-13:18,18.47
2022-05-11-13:33,19.83
2022-05-11-13:48,19.89
2022-05-11-14:3,19.21
2022-05-11-14:18,20.04
2022-05-11-14:33,20.85
2022-05-11-14:48,21.18
2022-05-11-15:3,19.45
2022-05-11-15:18,20.35
2022-05-11-15:33,21.0
2022-05-11-15:48,21.21
2022-05-11-16:3,21.52
2022-05-11-16:18,21.74
2022-05-11-16:33,18.45
2022-05-11-16:48,21.45
2022-05-11-17:3,20.65
2022-05-11-17:18,19.53
2022-05-11-17:33,19.93
2022-05-11-17:48,18.27
2022-05-11-18:3,20.26
2022-05-11-18:18,19.43
2022-05-11-18:33,19.74
2022-05-11-18:48,19.54
2022-05-11-19:3,20.83
2022-05-11-19:18,20.07
2022-05-11-19:33,19.52
2022-05-11-19:48,20.03
2022-05-11-20:3,20.27
2022-05-11-20:18,18.78
2022-05-11-20:33,20.19
2022-05-11-20:48,19.61
2022-05-11-21:3,19.63
2022-05-11-21:18,21.19
2022-05-11-21:33,21.09
2022-05-11-21:48,21.4
2022-05-11-22:3,18.61
2022-05-11-22:18,19.12
2022-05-11-22:33,18.76
2022-05-11-22:48,19.81
2022-05-11-23:3,21.27
2022-05-11-23:18,18.8
2022-05-11-23:33,20.94
2022-05-11-23:48,18.13
2022-05-12-0:3,20.54
2022-05-12-0:18,19.85
2022-05-12-0:33,21.19
2022-05-12-0:48,19.21
2022-05-12-1:3,18.83
2022-05-12-1:18,19.69
2022-05-12-1:33,19.09
2022-05-12-1:48,19.35
2022-05-12-2:3,20.93
2022-05-12-2:18,18.11
2022-05-12-2:33,18.67
2022-05-12-2:48,21.87
2022-05-12-3:3,18.74
2022-05-12-3:18,20.9
2022-05-12-3:33,19.02
2022-05-12-3:48,19.36
2022-05-12-4:3,21.05
2022-05-12-4:18,21.26
2022-05-12-4:33,19.7
2022-05-12-4:48,20.91
2022-05-12-5:3,19.41
2022-05-12-5:18,19.06
2022-05-12-5:33,19.42
2022-05-12-5:48,20.79
2022-05-12-6:3,20.14
2022-05-12-6:18,18.37
2022-05-12-6:33,20.38
2022-05-12-6:48,19.3
2022-05-12-7:3,18.43
2022-05-12-7:18,19.11
2022-05-12-7:33,20.6
2022-05-12-7:48,18.47
2022-05-12-8:3,19.83
2022-05-12-8:18,19.89
2022-05-12-8:33,19.21
2022-05-12-8:48,20.04
2022-05-12-9:3,20.85
2022-05-12-9:18,21.18
2022-05-12-9:33,19.45
2022-05-12-9:48,20.35
2022-05-12-10:3,21.0
2022-05-12-10:18,21.21
2022-05-12-10:33,21.52
2022-05-12-10:48,21.74
2022-05-12-11:3,18.45
2022-05-12-11:18,21.45
2022-05-12-11:33,20.65
2022-05-12-11:48,19.53
2022-05-12-12:3,19.93
2022-05-12-12:18,18.27
2022-05-12-12:33,21.62
2022-05-12-12:48,20.78
2022-05-12-13:3,21.8
2022-05-12-13:18,21.57
2022-05-12-13:33,20.77
2022-05-12-13:48,20.49
2022-05-12-14:3,18.33
2022-05-12-14:18,21.01
2022-05-12-14:33,20.6
2022-05-12-14:48,20.26
2022-05-12-15:3,18.35
2022-05-12-15:18,19.38
2022-05-12-15:33,18.65
2022-05-12-15:48,20.25
2022-05-12-16:3,20.98
2022-05-12-16:18,18.5
2022-05-12-16:33,19.85
2022-05-12-16:48,21.53
2022-05-12-17:3,21.42
2022-05-12-17:18,21.2
2022-05-12-17:33,20.87
2022-05-12-17:48,20.27
2022-05-12-18:3,19.76
2022-05-12-18:18,20.33
2022-05-12-18:33,20.02
2022-05-12-18:48,18.39
2022-05-12-19:3,18.91
2022-05-12-19:18,19.74
2022-05-12-19:33,19.33
2022-05-12-19:48,19.75
2022-05-12-20:3,19.56
2022-05-12-20:18,20.73
2022-05-12-20:33,18.78
2022-05-12-20:48,19.44
2022-05-12-21:3,18.66
2022-05-12-21:18,18.75
2022-05-12-21:33,21.03
2022-05-12-21:48,18.86
2022-05-12-22:3,19.01
2022-05-12-22:18,19.44
2022-05-12-22:33,19.35
2022-05-12-22:48,19.51
2022-05-12-23:3,18.8
2022-05-12-23:18,18.48
2022-05-12-23:33,21.22
2022-05-12-23:48,20.18
2022-05-13-0:3,20.14
2022-05-13-0:18,19.17
2022-05-13-0:33,18.1
2022-05-13-0:48,18.47
2022-05-13-1:3,20.22
2022-05-13-1:18,19.39
2022-05-13-1:33,18.49
2022-05-13-1:48,19.29
2022-05-13-2:3,19.71
2022-05-13-2:18,19.14
2022-05-13-2:33,19.21
2022-05-13-2:48,18.76
2022-05-13-3:3,21.43
2022-05-13-3:18,21.03
2022-05-13-3:33,19.65
2022-05-13-3:48,21.25
2022-05-13-4:3,20.89
2022-05-13-4:18,18.73
2022-05-13-4:33,20.49
2022-05-13-4:48,18.96
2022-05-13-5:3,19.09
2022-05-13-5:18,21.64
2022-05-13-5:33,20.52
2022-05-13-5:48,19.07
2022-05-13-6:3,18.21
2022-05-13-6:18,19.32
2022-05-13-6:33,19.89
2022-05-13-6:48,20.35
2022-05-13-7:3,20.06
2022-05-13-7:18,20.84
2022-05-13-7:33,19.17
2022-05-13-7:48,20.03
2022-05-13-8:3,18.97
2022-05-13-8:18,19.93
2022-05-13-8:33,18.5
2022-05-13-8:48,20.0
2022-05-13-9:3,20.04
2022-05-13-9:18,21.26
2022-05-13-9:33,21.43
2022-05-13-9:48,19.11
2022-05-13-10:3,18.94
2022-05-13-10:18,18.28
2022-05-13-10:33,20.06
2022-05-13-10:48,18.3
2022-05-13-11:3,21.03
2022-05-13-11:18,21.78
2022-05-13-11:33,19.92
2022-05-13-11:48,19.71
2022-05-13-12:3,21.12
2022-05-13-12:18,19.52
2022-05-13-12:33,20.83
2022-05-13-12:48,21.5
2022-05-13-13:3,20.89
2022-05-13-13:18,20.35
2022-05-13-13:33,21.77
2022-05-13-13:48,19.49
2022-05-13-14:3,20.91
2022-05-13-14:18,18.98
2022-05-13-14:33,21.84
2022-05-13-14:48,21.87
2022-05-13-15:3,21.77
2022-05-13-15:18,18.69
2022-05-13-15:33,21.63
2022-05-13-15:48,21.69
2022-05-13-16:3,20.48
2022-05-13-16:18,18.44
2022-05-13-16:33,20.25
2022-05-13-16:48,19.55
2022-05-13-17:3,18.22
2022-05-13-17:18,19.7
2022-05-13-17:33,20.3
2022-05-13-17:48,18.34
2022-05-13-18:3,21.42
2022-05-13-18:18,20.38
2022-05-13-18:33,18.05
2022-05-13-18:48,20.95
2022-05-13-19:3,18.86
2022-05-13-19:18,20.57
2022-05-13-19:33,20.13
2022-05-13-19:48,19.94
2022-05-13-20:3,20.89
2022-05-13-20:18,18.48
2022-05-13-20:33,20.08
2022-05-13-20:48,19.93
2022-05-13-21:3,20.2
2022-05-13-21:18,18.15
2022-05-13-21:33,18.81
2022-05-13-21:48,18.93
2022-05-13-22:3,18.53
2022-05-13-22:18,21.12
2022-05-13-22:33,19.95
2022-05-13-22:48,20.96
2022-05-13-23:3,19.7
2022-05-13-23:18,20.69
2022-05-13-23:33,20.69
2022-05-13-23:48,21.81
2022-05-14-0:3,20.62
2022-05-14-0:18,20.08
2022-05-14-0:33,20.47
2022-05-14-0:48,20.6
2022-05-14-1:3,21.34
2022-05-14-1:18,21.47
2022-05-14-1:33,21.4
2022-05-14-1:48,19.38
2022-05-14-2:3,19.61
2022-05-14-2:18,19.47
2022-05-14-2:33,18.15
2022-05-14-2:48,19.93
2022-05-14-3:3,19.71
2022-05-14-3:18,19.47
2022-05-14-3:33,18.41
2022-05-14-3:48,20.55
2022-05-14-4:3,20.24
2022-05-14-4:18,21.57
2022-05-14-4:33,20.14
2022-05-14-4:48,20.63
2022-05-14-5:3,18.92
2022-05-14-5:18,18.11
2022-05-14-5:33,21.79
2022-05-14-5:48,19.28
2022-05-14-6:3,21.45
2022-05-14-6:18,20.56
2022-05-14-6:33,19.11
2022-05-14-6:48,20.48
2022-05-14-7:3,21.62
2022-05-14-7:18,18.7
2022-05-14-7:33,19.95
2022-05-14-7:48,18.55
2022-05-14-8:3,19.76
2022-05-14-8:18,20.7
2022-05-14-8:33,21.33
2022-05-14-8:48,18.77
2022-05-14-9:3,19.21
2022-05-14-9:18,20.37
2022-05-14-9:33,19.57
2022-05-14-9:48,20.42
2022-05-14-10:3,20.54
2022-05-14-10:18,18.91
2022-05-14-10:33,20.17
2022-05-14-10:48,20.43
2022-05-14-11:3,19.95
2022-05-14-11:18,21.53
2022-05-14-11:33,20.83
2022-05-14-11:48,18.88
2022-05-14-12:3,21.0
2022-05-14-12:18,20.73
2022-05-14-12:33,18.6
2022-05-14-12:48,21.37
2022-05-14-13:3,18.33
2022-05-14-13:18,21.62
2022-05-14-13:33,19.82
2022-05-14-13:48,21.47
2022-05-14-14:3,18.65
2022-05-14-14:18,21.23
2022-05-14-14:33,18.85
2022-05-14-14:48,19.44
2022-05-14-15:3,18.38
2022-05-14-15:18,19.25
2022-05-14-15:33,20.29
2022-05-14-15:48,18.24
2022-05-14-16:3,18.29
2022-05-14-16:18,19.1
2022-05-14-16:33,20.84
2022-05-14-16:48,20.15
2022-05-14-17:3,21.42
2022-05-14-17:18,19.01
2022-05-14-17:33,19.14
2022-05-14-17:48,20.16
2022-05-14-18:3,19.71
2022-05-14-18:18,19.05
2022-05-14-18:33,19.18
2022-05-14-18:48,19.78
2022-05-14-19:3,20.1
2022-05-14-19:18,18.39
2022-05-14-19:33,18.67
2022-05-14-19:48,20.7
2022-05-14-20:3,20.98
2022-05-14-20:18,18.16
2022-05-14-20:33,20.53
2022-05-14-20:48,18.49
2022-05-14-21:3,18.93
2022-05-14-21:18,18.59
2022-05-14-21:33,18.15
2022-05-14-21:48,18.09
2022-05-14-22:3,20.36
2022-05-14-22:18,19.28
2022-05-14-22:33,18.24
2022-05-14-22:48,18.4
2022-05-14-23:3,19.31
2022-05-14-23:18,20.79
2022-05-14-23:33,21.15
2022-05-14-23:48,20.74
2022-05-15-0:3,20.11
2022-05-15-0:18,21.4
2022-05-15-0:33,20.64
2022-05-15-0:48,20.05
2022-05-15-1:3,21.56
2022-05-15-1:18,19.33
2022-05-15-1:33,20.93
2022-05-15-1:48,19.44
2022-05-15-2:3,18.06
2022-05-15-2:18,19.11
2022-05-15-2:33,21.42
2022-05-15-2:48,20.98
2022-05-15-3:3,19.41
2022-05-15-3:18,19.12
2022-05-15-3:33,18.51
2022-05-15-3:48,20.17
2022-05-15-4:3,20.11
2022-05-15-4:18,20.75
2022-05-15-4:33,20.86
2022-05-15-4:48,19.49
2022-05-15-5:3,18.04
2022-05-15-5:18,19.01
2022-05-15-5:33,21.59
2022-05-15-5:48,18.7
2022-05-15-6:3,19.23
2022-05-15-6:18,18.32
2022-05-15-6:33,21.77
2022-05-15-6:48,19.75
2022-05-15-7:3,19.22
2022-05-15-7:18,21.08
2022-05-15-7:33,19.58
2022-05-15-7:48,19.58
2022-05-15-8:3,19.95
2022-05-15-8:18,21.2
2022-05-15-8:33,19.73
2022-05-15-8:48,19.89
2022-05-15-9:3,21.55
2022-05-15-9:18,18.88
2022-05-15-9:33,19.42
2022-05-15-9:48,20.64
2022-05-15-10:3,18.57
2022-05-15-10:18,20.18
2022-05-15-10:33,20.5
2022-05-15-10:48,21.42
2022-05-15-11:3,18.43
2022-05-15-11:18,20.37
2022-05-15-11:33,20.02
2022-05-15-11:48,19.07
2022-05-15-12:3,20.57
2022-05-15-12:18,21.13
2022-05-15-12:33,20.07
2022-05-15-12:48,18.89
2022-05-15-13:3,19.23
2022-05-15-13:18,21.41
2022-05-15-13:33,21.82
2022-05-15-13:48,20.6
2022-05-15-14:3,21.64
2022-05-15-14:18,21.72
2022-05-15-14:33,20.98
2022-05-15-14:48,21.47
2022-05-15-15:3,21.09
2022-05-15-15:18,20.02
2022-05-15-15:33,18.87
2022-05-15-15:48,18.53
2022-05-15-16:3,20.99
2022-05-15-16:18,20.22
2022-05-15-16:33,20.41
2022-05-15-16:48,21.42
2022-05-15-17:3,19.4
2022-05-15-17:18,19.55
2022-05-15-17:33,21.74
2022-05-15-17:48,20.66
2022-05-15-18:3,19.54
2022-05-15-18:18,19.77
2022-05-15-18:33,20.6
2022-05-15-18:48,21.24
2022-05-15-19:3,18.45
2022-05-15-19:18,19.52
2022-05-15-19:33,19.45
2022-05-15-19:48,20.07
2022-05-15-20:3,19.83
2022-05-15-20:18,19.34
2022-05-15-20:34,21.04
2022-05-15-20:49,20.11
2022-05-15-21:4,21.67
2022-05-15-21:19,21.04
2022-05-15-21:34,19.89
2022-05-15-21:49,18.58
2022-05-15-22:4,19.33
2022-05-15-22:19,18.4
2022-05-15-22:34,21.52
2022-05-15-22:49,18.29
2022-05-15-23:4,19.24
2022-05-15-23:19,19.8
2022-05-15-23:34,18.64
2022-05-15-23:49,20.96
2022-05-16-0:4,20.88
2022-05-16-0:19,19.26
