Time,Humditiy
2022-06-19-1:31,51.88
2022-06-19-1:46,47.42
2022-06-19-2:1,44.68
2022-06-19-2:16,49.18
2022-06-19-2:31,47.78
2022-06-19-2:46,46.93
2022-06-19-3:1,52.5
2022-06-19-3:16,46.04
2022-06-19-3:31,54.64
2022-06-19-3:46,53.36
2022-06-19-4:1,48.06
2022-06-19-4:16,43.22
2022-06-19-4:31,49.28
2022-06-19-4:46,54.27
2022-06-19-5:1,52.15
2022-06-19-5:16,47.14
2022-06-19-5:31,51.9
2022-06-19-5:46,48.94
2022-06-19-6:1,52.32
2022-06-19-6:16,47.26
2022-06-19-6:31,49.45
2022-06-19-6:46,48.71
2022-06-19-7:1,45.0
2022-06-19-7:16,53.7
2022-06-19-7:31,50.95
2022-06-19-7:46,43.3
2022-06-19-8:1,43.47
2022-06-19-8:16,46.49
2022-06-19-8:31,52.93
2022-06-19-8:46,42.77
2022-06-19-9:1,49.39
2022-06-19-9:16,47.37
2022-06-19-9:31,53.59
2022-06-19-9:46,46.7
2022-06-19-10:1,49.51
2022-06-19-10:16,53.01
2022-06-19-10:31,50.97
2022-06-19-10:46,43.36
2022-06-19-11:1,45.25
2022-06-19-11:16,54.23
2022-06-19-11:31,46.64
2022-06-19-11:46,54.0
2022-06-19-12:1,50.47
2022-06-19-12:16,51.95
2022-06-19-12:31,49.41
2022-06-19-12:46,50.24
2022-06-19-13:1,47.92
2022-06-19-13:16,49.27
2022-06-19-13:31,51.69
2022-06-19-13:46,47.4
2022-06-19-14:1,44.71
2022-06-19-14:16,47.46
2022-06-19-14:31,46.98
2022-06-19-14:46,47.97
2022-06-19-15:1,53.97
2022-06-19-15:16,44.74
2022-06-19-15:31,42.52
2022-06-19-15:46,48.43
2022-06-19-16:1,48.3
2022-06-19-16:16,49.69
2022-06-19-16:31,42.08
2022-06-19-16:46,47.62
2022-06-19-17:1,52.38
2022-06-19-17:16,45.56
2022-06-19-17:31,43.96
2022-06-19-17:46,43.4
2022-06-19-18:1,42.52
2022-06-19-18:16,52.47
2022-06-19-18:31,52.0
2022-06-19-18:46,43.63
2022-06-19-19:1,47.27
2022-06-19-19:16,48.53
2022-06-19-19:31,46.42
2022-06-19-19:46,50.73
2022-06-19-20:1,51.96
2022-06-19-20:16,48.69
2022-06-19-20:31,54.35
2022-06-19-20:46,49.14
2022-06-19-21:1,51.07
2022-06-19-21:16,48.63
2022-06-19-21:31,51.29
2022-06-19-21:46,48.29
2022-06-19-22:1,43.06
2022-06-19-22:16,42.72
2022-06-19-22:31,53.65
2022-06-19-22:46,48.27
2022-06-19-23:1,46.56
2022-06-19-23:16,50.6
2022-06-19-23:31,47.24
2022-06-19-23:46,45.09
2022-06-20-0:1,54.08
2022-06-20-0:16,49.08
2022-06-20-0:31,45.32
2022-06-20-0:46,45.0
2022-06-20-1:1,47.17
2022-06-20-1:16,42.22
2022-06-20-1:31,50.14
2022-06-20-1:46,49.0
2022-06-20-2:1,49.5
2022-06-20-2:16,45.77
2022-06-20-2:31,47.78
2022-06-20-2:46,42.94
2022-06-20-3:1,44.74
2022-06-20-3:16,52.28
2022-06-20-3:31,50.0
2022-06-20-3:46,48.92
2022-06-20-4:1,44.16
2022-06-20-4:16,52.99
2022-06-20-4:31,43.76
2022-06-20-4:46,54.79
2022-06-20-5:1,50.37
2022-06-20-5:16,49.03
2022-06-20-5:31,51.27
2022-06-20-5:46,54.56
2022-06-20-6:1,48.69
2022-06-20-6:16,54.14
2022-06-20-6:31,54.02
2022-06-20-6:46,44.34
2022-06-20-7:1,48.28
2022-06-20-7:16,49.74
2022-06-20-7:31,46.74
2022-06-20-7:46,45.51
2022-06-20-8:1,44.73
2022-06-20-8:16,49.74
2022-06-20-8:31,50.88
2022-06-20-8:46,51.64
2022-06-20-9:1,54.2
2022-06-20-9:16,52.91
2022-06-20-9:31,51.88
2022-06-20-9:46,47.42
2022-06-20-10:1,44.68
2022-06-20-10:16,49.18
2022-06-20-10:31,47.78
2022-06-20-10:46,46.93
2022-06-20-11:1,52.5
2022-06-20-11:16,46.04
2022-06-20-11:31,54.64
2022-06-20-11:46,53.36
2022-06-20-12:1,48.06
2022-06-20-12:16,43.22
2022-06-20-12:31,51.85
2022-06-20-12:46,45.87
2022-06-20-13:1,44.9
2022-06-20-13:16,50.71
2022-06-20-13:31,43.34
2022-06-20-13:46,43.25
2022-06-20-14:1,43.46
2022-06-20-14:16,44.67
2022-06-20-14:31,48.28
2022-06-20-14:46,43.33
2022-06-20-15:1,47.04
2022-06-20-15:16,48.96
2022-06-20-15:31,54.04
2022-06-20-15:46,50.33
2022-06-20-16:1,45.4
2022-06-20-16:16,46.55
2022-06-20-16:31,50.72
2022-06-20-16:46,51.52
2022-06-20-17:1,50.59
2022-06-20-17:16,50.67
2022-06-20-17:31,51.46
2022-06-20-17:46,51.67
2022-06-20-18:1,47.34
2022-06-20-18:16,51.42
2022-06-20-18:31,47.26
2022-06-20-18:46,48.36
2022-06-20-19:1,47.28
2022-06-20-19:16,53.81
2022-06-20-19:31,48.42
2022-06-20-19:46,48.81
2022-06-20-20:1,42.5
2022-06-20-20:16,52.61
2022-06-20-20:31,45.14
2022-06-20-20:46,47.83
2022-06-20-21:1,49.43
2022-06-20-21:16,48.69
2022-06-20-21:31,46.9
2022-06-20-21:46,45.6
2022-06-20-22:1,54.59
2022-06-20-22:16,49.57
2022-06-20-22:31,44.69
2022-06-20-22:46,49.97
2022-06-20-23:1,51.72
2022-06-20-23:16,42.3
2022-06-20-23:31,42.58
2022-06-20-23:46,50.98
2022-06-21-0:1,54.58
2022-06-21-0:16,54.03
2022-06-21-0:31,42.17
2022-06-21-0:46,45.66
2022-06-21-1:1,47.0
2022-06-21-1:16,52.21
2022-06-21-1:31,51.68
2022-06-21-1:46,46.94
2022-06-21-2:1,42.62
2022-06-21-2:16,46.72
2022-06-21-2:31,49.35
2022-06-21-2:46,45.63
2022-06-21-3:1,42.2
2022-06-21-3:16,45.22
2022-06-21-3:31,42.92
2022-06-21-3:46,50.29
2022-06-21-4:1,44.68
2022-06-21-4:16,51.83
2022-06-21-4:31,52.06
2022-06-21-4:46,43.78
2022-06-21-5:1,44.89
2022-06-21-5:16,52.92
2022-06-21-5:31,54.49
2022-06-21-5:46,54.26
2022-06-21-6:1,49.94
2022-06-21-6:16,43.49
2022-06-21-6:31,42.14
2022-06-21-6:46,50.69
2022-06-21-7:1,43.34
2022-06-21-7:16,42.64
2022-06-21-7:31,47.84
2022-06-21-7:46,42.67
2022-06-21-8:1,43.83
2022-06-21-8:16,51.65
2022-06-21-8:31,45.74
2022-06-21-8:46,47.77
2022-06-21-9:1,49.84
2022-06-21-9:16,45.51
2022-06-21-9:31,51.88
2022-06-21-9:46,47.54
2022-06-21-10:1,49.46
2022-06-21-10:16,44.49
2022-06-21-10:31,51.37
2022-06-21-10:46,44.47
2022-06-21-11:1,51.84
2022-06-21-11:16,49.63
2022-06-21-11:31,47.99
2022-06-21-11:46,45.0
2022-06-21-12:1,50.96
2022-06-21-12:16,45.88
2022-06-21-12:31,43.95
2022-06-21-12:47,43.91
2022-06-21-13:2,47.22
2022-06-21-13:17,50.66
2022-06-21-13:32,51.02
2022-06-21-13:47,43.54
2022-06-21-14:2,51.34
2022-06-21-14:17,43.58
2022-06-21-14:32,49.71
2022-06-21-14:47,53.55
2022-06-21-15:2,42.13
2022-06-21-15:17,51.26
2022-06-21-15:32,50.73
2022-06-21-15:47,46.4
2022-06-21-16:2,43.84
2022-06-21-16:17,45.15
2022-06-21-16:32,54.06
2022-06-21-16:47,50.57
2022-06-21-17:2,43.1
2022-06-21-17:17,52.62
2022-06-21-17:32,45.66
2022-06-21-17:47,53.98
2022-06-21-18:2,54.78
2022-06-21-18:17,53.57
2022-06-21-18:32,44.01
2022-06-21-18:47,51.95
2022-06-21-19:2,42.29
2022-06-21-19:17,52.64
2022-06-21-19:32,43.11
2022-06-21-19:47,53.15
2022-06-21-20:2,43.99
2022-06-21-20:17,46.29
2022-06-21-20:32,42.67
2022-06-21-20:47,48.39
2022-06-21-21:2,46.24
2022-06-21-21:17,49.98
2022-06-21-21:32,47.49
2022-06-21-21:47,52.58
2022-06-21-22:2,53.42
2022-06-21-22:17,50.46
2022-06-21-22:32,52.85
2022-06-21-22:47,51.0
2022-06-21-23:2,52.58
2022-06-21-23:17,47.46
2022-06-21-23:32,50.01
2022-06-21-23:47,46.24
2022-06-22-0:2,45.81
2022-06-22-0:17,43.63
2022-06-22-0:32,54.47
2022-06-22-0:47,45.68
2022-06-22-1:2,48.77
2022-06-22-1:17,42.08
2022-06-22-1:32,52.57
2022-06-22-1:47,44.7
2022-06-22-2:2,48.42
2022-06-22-2:17,47.92
2022-06-22-2:32,46.98
2022-06-22-2:47,54.22
2022-06-22-3:2,43.5
2022-06-22-3:17,42.41
2022-06-22-3:32,50.74
2022-06-22-3:47,44.78
2022-06-22-4:2,44.83
2022-06-22-4:17,46.45
2022-06-22-4:32,48.74
2022-06-22-4:47,54.06
2022-06-22-5:2,46.07
2022-06-22-5:17,42.76
2022-06-22-5:32,50.52
2022-06-22-5:47,43.75
2022-06-22-6:2,45.13
2022-06-22-6:17,54.06
2022-06-22-6:32,51.16
2022-06-22-6:47,50.43
2022-06-22-7:2,52.72
2022-06-22-7:17,45.61
2022-06-22-7:32,46.45
2022-06-22-7:47,48.23
2022-06-22-8:2,42.85
2022-06-22-8:17,54.13
2022-06-22-8:32,49.3
2022-06-22-8:47,51.83
2022-06-22-9:2,45.53
2022-06-22-9:17,46.67
2022-06-22-9:32,42.22
2022-06-22-9:47,51.54
2022-06-22-10:2,47.63
2022-06-22-10:17,43.52
2022-06-22-10:32,51.21
2022-06-22-10:47,54.4
2022-06-22-11:2,45.07
2022-06-22-11:17,53.32
2022-06-22-11:32,44.62
2022-06-22-11:47,50.56
2022-06-22-12:2,51.93
2022-06-22-12:17,44.4
2022-06-22-12:32,52.91
2022-06-22-12:47,44.15
2022-06-22-13:2,52.32
2022-06-22-13:17,47.63
2022-06-22-13:32,46.63
2022-06-22-13:47,42.06
2022-06-22-14:2,54.53
2022-06-22-14:17,51.61
2022-06-22-14:32,52.29
2022-06-22-14:47,47.92
2022-06-22-15:2,53.24
2022-06-22-15:17,53.29
2022-06-22-15:32,54.89
2022-06-22-15:47,42.42
2022-06-22-16:2,42.31
2022-06-22-16:17,53.34
2022-06-22-16:32,53.79
2022-06-22-16:47,43.5
2022-06-22-17:2,43.38
2022-06-22-17:17,50.13
2022-06-22-17:32,52.0
2022-06-22-17:47,53.79
2022-06-22-18:2,52.32
2022-06-22-18:17,53.66
2022-06-22-18:32,49.7
2022-06-22-18:47,46.49
2022-06-22-19:2,45.89
2022-06-22-19:17,54.07
2022-06-22-19:32,43.06
2022-06-22-19:47,42.27
2022-06-22-20:2,44.89
2022-06-22-20:17,51.8
2022-06-22-20:32,48.18
2022-06-22-20:47,51.34
2022-06-22-21:2,48.02
2022-06-22-21:17,42.42
2022-06-22-21:32,42.89
2022-06-22-21:47,54.28
2022-06-22-22:2,49.18
2022-06-22-22:17,47.16
2022-06-22-22:32,44.46
2022-06-22-22:47,44.04
2022-06-22-23:2,42.19
2022-06-22-23:17,50.77
2022-06-22-23:32,44.58
2022-06-22-23:47,54.33
2022-06-23-0:2,43.18
2022-06-23-0:17,45.48
2022-06-23-0:32,52.68
2022-06-23-0:47,54.07
2022-06-23-1:2,54.55
2022-06-23-1:17,45.14
2022-06-23-1:32,53.44
2022-06-23-1:47,43.58
2022-06-23-2:2,43.46
2022-06-23-2:17,52.77
2022-06-23-2:32,54.77
2022-06-23-2:47,47.17
2022-06-23-3:2,45.23
2022-06-23-3:17,48.29
2022-06-23-3:32,46.92
2022-06-23-3:47,48.1
2022-06-23-4:2,46.75
2022-06-23-4:17,49.89
2022-06-23-4:32,51.47
2022-06-23-4:47,51.33
2022-06-23-5:2,50.76
2022-06-23-5:17,53.34
2022-06-23-5:32,51.21
2022-06-23-5:47,47.89
2022-06-23-6:2,43.19
2022-06-23-6:17,48.0
2022-06-23-6:32,45.65
2022-06-23-6:47,43.32
2022-06-23-7:2,52.12
2022-06-23-7:17,44.16
2022-06-23-7:32,49.68
2022-06-23-7:47,43.85
2022-06-23-8:2,50.16
2022-06-23-8:17,42.79
2022-06-23-8:32,52.37
2022-06-23-8:47,51.79
2022-06-23-9:2,47.13
2022-06-23-9:17,46.55
2022-06-23-9:32,53.13
2022-06-23-9:47,42.27
2022-06-23-10:2,48.13
2022-06-23-10:17,52.32
2022-06-23-10:32,45.42
2022-06-23-10:47,44.01
2022-06-23-11:2,46.69
2022-06-23-11:17,44.68
2022-06-23-11:32,42.03
2022-06-23-11:47,42.15
2022-06-23-12:2,42.83
2022-06-23-12:17,54.03
2022-06-23-12:32,48.64
2022-06-23-12:47,44.08
2022-06-23-13:2,43.65
2022-06-23-13:17,49.28
2022-06-23-13:32,53.28
2022-06-23-13:47,53.97
2022-06-23-14:2,49.08
2022-06-23-14:17,52.97
2022-06-23-14:32,46.8
2022-06-23-14:47,49.59
2022-06-23-15:2,49.67
2022-06-23-15:17,43.51
2022-06-23-15:32,50.87
2022-06-23-15:47,48.78
2022-06-23-16:2,51.81
2022-06-23-16:17,43.12
2022-06-23-16:32,48.89
2022-06-23-16:47,50.06
2022-06-23-17:2,50.23
2022-06-23-17:17,53.9
2022-06-23-17:32,43.41
2022-06-23-17:47,47.37
2022-06-23-18:2,49.17
2022-06-23-18:17,44.21
2022-06-23-18:32,51.24
2022-06-23-18:47,44.24
2022-06-23-19:2,50.23
2022-06-23-19:17,51.82
2022-06-23-19:32,46.47
2022-06-23-19:47,52.17
2022-06-23-20:2,47.62
2022-06-23-20:17,54.38
2022-06-23-20:32,50.82
2022-06-23-20:47,51.14
2022-06-23-21:2,51.56
2022-06-23-21:17,45.7
2022-06-23-21:32,54.02
2022-06-23-21:47,46.81
2022-06-23-22:3,43.95
2022-06-23-22:18,53.38
2022-06-23-22:33,50.74
2022-06-23-22:48,45.02
2022-06-23-23:3,51.96
2022-06-23-23:18,42.67
2022-06-23-23:33,44.54
2022-06-23-23:48,49.16
2022-06-24-0:3,49.15
2022-06-24-0:18,54.3
2022-06-24-0:33,53.36
2022-06-24-0:48,49.94
2022-06-24-1:3,47.88
2022-06-24-1:18,45.61
2022-06-24-1:33,44.12
2022-06-24-1:48,42.02
2022-06-24-2:3,42.21
2022-06-24-2:18,46.74
2022-06-24-2:33,49.13
2022-06-24-2:48,43.03
2022-06-24-3:3,48.96
2022-06-24-3:18,50.7
2022-06-24-3:33,47.04
2022-06-24-3:48,42.49
2022-06-24-4:3,43.71
2022-06-24-4:18,43.07
2022-06-24-4:33,42.76
2022-06-24-4:48,50.81
2022-06-24-5:3,52.68
2022-06-24-5:18,47.53
2022-06-24-5:33,54.76
2022-06-24-5:48,47.45
2022-06-24-6:3,50.24
2022-06-24-6:18,53.74
2022-06-24-6:33,46.34
2022-06-24-6:48,42.61
2022-06-24-7:3,54.57
2022-06-24-7:18,48.62
2022-06-24-7:33,45.69
2022-06-24-7:48,45.77
2022-06-24-8:3,54.05
2022-06-24-8:18,52.4
2022-06-24-8:33,54.53
2022-06-24-8:48,49.2
2022-06-24-9:3,48.46
2022-06-24-9:18,43.88
2022-06-24-9:33,54.39
2022-06-24-9:48,49.48
2022-06-24-10:3,46.04
2022-06-24-10:18,45.43
2022-06-24-10:33,50.09
2022-06-24-10:48,52.47
2022-06-24-11:3,42.63
2022-06-24-11:18,51.14
2022-06-24-11:33,47.88
2022-06-24-11:48,52.45
2022-06-24-12:3,52.02
2022-06-24-12:18,53.7
2022-06-24-12:33,44.97
2022-06-24-12:48,45.81
2022-06-24-13:3,46.9
2022-06-24-13:18,50.55
2022-06-24-13:33,53.48
2022-06-24-13:48,51.78
2022-06-24-14:3,48.26
2022-06-24-14:18,43.5
2022-06-24-14:33,42.99
2022-06-24-14:48,42.41
2022-06-24-15:3,51.06
2022-06-24-15:18,50.3
2022-06-24-15:33,52.05
2022-06-24-15:48,45.37
2022-06-24-16:3,44.97
2022-06-24-16:18,53.29
2022-06-24-16:33,42.48
2022-06-24-16:48,45.23
2022-06-24-17:3,43.41
2022-06-24-17:18,51.35
2022-06-24-17:33,45.63
2022-06-24-17:48,54.42
2022-06-24-18:3,44.74
2022-06-24-18:18,46.47
2022-06-24-18:33,54.21
2022-06-24-18:48,54.53
2022-06-24-19:3,46.97
2022-06-24-19:18,45.43
2022-06-24-19:33,47.06
2022-06-24-19:48,48.71
2022-06-24-20:3,48.85
2022-06-24-20:18,42.57
2022-06-24-20:33,44.36
2022-06-24-20:48,52.37
2022-06-24-21:3,43.98
2022-06-24-21:18,42.28
2022-06-24-21:33,42.7
2022-06-24-21:48,42.55
2022-06-24-22:3,48.43
2022-06-24-22:18,50.18
2022-06-24-22:33,42.57
2022-06-24-22:48,42.21
2022-06-24-23:3,50.94
2022-06-24-23:18,51.02
2022-06-24-23:33,51.09
2022-06-24-23:48,51.34
2022-06-25-0:3,53.26
2022-06-25-0:18,53.03
2022-06-25-0:33,49.79
2022-06-25-0:48,50.58
2022-06-25-1:3,44.91
2022-06-25-1:18,49.85
2022-06-25-1:33,43.72
2022-06-25-1:48,49.83
2022-06-25-2:3,44.44
2022-06-25-2:18,51.58
2022-06-25-2:33,51.64
2022-06-25-2:48,43.62
2022-06-25-3:3,49.47
2022-06-25-3:18,43.42
2022-06-25-3:33,53.85
2022-06-25-3:48,53.59
2022-06-25-4:3,50.18
2022-06-25-4:18,44.73
2022-06-25-4:33,53.26
2022-06-25-4:48,48.12
2022-06-25-5:3,42.68
2022-06-25-5:18,50.29
2022-06-25-5:33,52.86
2022-06-25-5:48,46.43
2022-06-25-6:3,48.98
2022-06-25-6:18,49.44
2022-06-25-6:33,44.65
2022-06-25-6:48,45.99
2022-06-25-7:3,53.21
2022-06-25-7:18,53.31
2022-06-25-7:33,46.94
2022-06-25-7:48,50.07
2022-06-25-8:3,45.9
2022-06-25-8:18,52.87
2022-06-25-8:33,51.38
2022-06-25-8:48,49.75
2022-06-25-9:3,47.91
2022-06-25-9:18,53.95
2022-06-25-9:33,43.85
2022-06-25-9:48,43.35
2022-06-25-10:3,50.25
2022-06-25-10:18,45.56
2022-06-25-10:33,53.96
2022-06-25-10:48,53.54
2022-06-25-11:3,50.04
2022-06-25-11:18,54.22
2022-06-25-11:33,49.51
2022-06-25-11:48,48.59
2022-06-25-12:3,51.34
2022-06-25-12:18,44.09
2022-06-25-12:33,44.19
2022-06-25-12:48,46.72
2022-06-25-13:3,51.82
2022-06-25-13:18,52.8
2022-06-25-13:33,49.32
2022-06-25-13:48,44.96
2022-06-25-14:3,46.54
2022-06-25-14:18,43.63
2022-06-25-14:33,49.43
2022-06-25-14:48,53.47
2022-06-25-15:3,48.7
2022-06-25-15:18,48.18
2022-06-25-15:33,49.14
2022-06-25-15:48,47.7
2022-06-25-16:3,53.39
2022-06-25-16:18,44.45
2022-06-25-16:33,48.21
2022-06-25-16:48,44.47
2022-06-25-17:3,42.14
2022-06-25-17:18,45.92
2022-06-25-17:33,42.29
2022-06-25-17:48,44.76
2022-06-25-18:3,49.54
2022-06-25-18:18,42.52
2022-06-25-18:33,52.53
2022-06-25-18:48,45.58
2022-06-25-19:3,48.15
2022-06-25-19:18,52.34
2022-06-25-19:33,52.94
2022-06-25-19:48,43.13
2022-06-25-20:3,42.76
2022-06-25-20:18,50.78
2022-06-25-20:33,48.8
2022-06-25-20:48,42.47
2022-06-25-21:3,48.27
2022-06-25-21:18,49.77
2022-06-25-21:33,53.23
2022-06-25-21:48,51.65
2022-06-25-22:3,52.07
2022-06-25-22:18,43.4
2022-06-25-22:33,42.01
2022-06-25-22:48,50.47
2022-06-25-23:3,47.56
2022-06-25-23:18,47.52
2022-06-25-23:33,49.23
2022-06-25-23:48,45.68
2022-06-26-0:3,44.04
2022-06-26-0:18,48.87
2022-06-26-0:33,54.48
2022-06-26-0:48,44.73
2022-06-26-1:3,53.83
2022-06-26-1:18,42.48
2022-06-26-1:33,46.59
2022-06-26-1:48,43.39
2022-06-26-2:3,52.77
2022-06-26-2:18,48.58
2022-06-26-2:33,43.49
2022-06-26-2:48,54.39
2022-06-26-3:3,50.66
2022-06-26-3:18,50.59
2022-06-26-3:33,53.07
2022-06-26-3:48,49.07
2022-06-26-4:3,48.1
2022-06-26-4:18,49.97
2022-06-26-4:33,50.81
2022-06-26-4:48,48.13
2022-06-26-5:3,47.06
2022-06-26-5:18,51.44
2022-06-26-5:33,52.84
2022-06-26-5:48,51.73
2022-06-26-6:3,50.44
2022-06-26-6:18,47.83
2022-06-26-6:33,52.9
2022-06-26-6:48,44.09
2022-06-26-7:3,51.85
2022-06-26-7:18,47.54
2022-06-26-7:33,43.74
2022-06-26-7:48,49.09
2022-06-26-8:3,43.49
2022-06-26-8:18,43.97
2022-06-26-8:33,44.07
2022-06-26-8:48,43.91
2022-06-26-9:3,43.77
2022-06-26-9:18,48.18
2022-06-26-9:33,42.82
2022-06-26-9:48,54.6
2022-06-26-10:3,53.13
2022-06-26-10:18,46.53
2022-06-26-10:33,47.2
2022-06-26-10:48,42.37
2022-06-26-11:3,46.91
2022-06-26-11:18,43.23
2022-06-26-11:33,52.29
2022-06-26-11:48,44.6
2022-06-26-12:3,43.14
2022-06-26-12:18,53.61
2022-06-26-12:33,53.13
2022-06-26-12:48,46.03
2022-06-26-13:3,48.97
2022-06-26-13:18,48.91
2022-06-26-13:34,43.05
2022-06-26-13:49,47.74
2022-06-26-14:4,52.83
2022-06-26-14:19,54.38
2022-06-26-14:34,49.21
2022-06-26-14:49,49.4
2022-06-26-15:4,50.31
2022-06-26-15:19,43.58
2022-06-26-15:34,52.35
2022-06-26-15:49,51.5
2022-06-26-16:4,42.94
2022-06-26-16:19,43.97
2022-06-26-16:34,49.43
2022-06-26-16:49,44.14
2022-06-26-17:4,47.07
2022-06-26-17:19,54.47
2022-06-26-17:34,52.99
2022-06-26-17:49,52.61
2022-06-26-18:4,54.28
2022-06-26-18:19,50.07
2022-06-26-18:34,50.6
2022-06-26-18:49,50.11
2022-06-26-19:4,42.09
2022-06-26-19:19,46.26
2022-06-26-19:34,46.23
2022-06-26-19:49,47.25
2022-06-26-20:4,42.15
2022-06-26-20:19,49.68
2022-06-26-20:34,48.94
2022-06-26-20:49,45.78
2022-06-26-21:4,43.75
2022-06-26-21:19,43.03
2022-06-26-21:34,47.66
2022-06-26-21:49,44.83
2022-06-26-22:4,50.09
2022-06-26-22:19,45.65
2022-06-26-22:34,47.49
2022-06-26-22:49,50.33
2022-06-26-23:4,42.28
2022-06-26-23:19,54.52
2022-06-26-23:34,43.38
2022-06-26-23:49,45.55
2022-06-27-0:4,53.47
2022-06-27-0:19,52.33
2022-06-27-0:34,46.39
2022-06-27-0:49,47.37
2022-06-27-1:4,44.01
2022-06-27-1:19,51.4
2022-06-27-1:34,46.57
2022-06-27-1:49,46.08
2022-06-27-2:4,48.53
2022-06-27-2:19,44.36
2022-06-27-2:34,43.49
2022-06-27-2:49,54.08
2022-06-27-3:4,52.22
2022-06-27-3:19,45.3
2022-06-27-3:34,43.96
2022-06-27-3:49,49.36
2022-06-27-4:4,45.98
2022-06-27-4:19,51.59
2022-06-27-4:34,43.07
2022-06-27-4:49,46.54
2022-06-27-5:4,44.75
2022-06-27-5:19,49.23
2022-06-27-5:34,47.43
2022-06-27-5:49,49.57
2022-06-27-6:4,51.12
2022-06-27-6:19,42.01
2022-06-27-6:34,43.83
2022-06-27-6:49,44.74
2022-06-27-7:4,52.35
2022-06-27-7:19,44.08
2022-06-27-7:34,53.35
2022-06-27-7:49,44.69
2022-06-27-8:4,50.82
2022-06-27-8:19,47.45
2022-06-27-8:34,53.3
2022-06-27-8:49,47.4
2022-06-27-9:4,53.31
2022-06-27-9:19,48.76
2022-06-27-9:34,44.78
2022-06-27-9:49,45.02
2022-06-27-10:4,47.29
2022-06-27-10:19,50.22
2022-06-27-10:34,45.83
2022-06-27-10:49,48.92
2022-06-27-11:4,50.84
2022-06-27-11:19,46.4
2022-06-27-11:34,50.5
2022-06-27-11:49,48.91
2022-06-27-12:4,48.94
2022-06-27-12:19,45.72
2022-06-27-12:34,46.53
2022-06-27-12:49,45.3
2022-06-27-13:4,52.26
2022-06-27-13:19,54.11
2022-06-27-13:34,48.72
2022-06-27-13:49,54.06
2022-06-27-14:4,53.97
2022-06-27-14:19,51.39
2022-06-27-14:34,52.81
2022-06-27-14:49,43.88
2022-06-27-15:4,51.82
2022-06-27-15:19,46.13
2022-06-27-15:34,52.83
2022-06-27-15:49,47.68
2022-06-27-16:4,49.04
2022-06-27-16:19,45.96
2022-06-27-16:34,43.45
2022-06-27-16:49,48.99
2022-06-27-17:4,47.18
2022-06-27-17:19,49.82
2022-06-27-17:34,47.09
2022-06-27-17:49,46.02
2022-06-27-18:4,51.53
2022-06-27-18:19,42.75
2022-06-27-18:34,49.85
2022-06-27-18:49,48.67
2022-06-27-19:4,47.21
2022-06-27-19:19,50.52
2022-06-27-19:34,42.44
2022-06-27-19:49,46.3
2022-06-27-20:4,44.69
2022-06-27-20:19,46.04
2022-06-27-20:34,53.38
2022-06-27-20:49,51.65
2022-06-27-21:4,45.09
2022-06-27-21:19,49.88
2022-06-27-21:34,52.45
2022-06-27-21:49,53.25
2022-06-27-22:4,52.48
2022-06-27-22:19,46.11
2022-06-27-22:34,45.27
2022-06-27-22:49,52.58
2022-06-27-23:4,49.52
2022-06-27-23:19,44.7
2022-06-27-23:34,53.43
2022-06-27-23:49,46.45
2022-06-28-0:4,47.16
2022-06-28-0:19,43.24
2022-06-28-0:34,43.43
2022-06-28-0:49,46.83
2022-06-28-1:4,51.14
2022-06-28-1:19,46.61
2022-06-28-1:34,51.42
2022-06-28-1:49,48.11
2022-06-28-2:4,47.17
2022-06-28-2:19,42.68
2022-06-28-2:34,45.41
2022-06-28-2:49,49.54
2022-06-28-3:4,54.21
2022-06-28-3:19,54.88
2022-06-28-3:34,45.15
2022-06-28-3:49,48.37
2022-06-28-4:4,42.06
2022-06-28-4:19,48.4
2022-06-28-4:34,42.66
2022-06-28-4:49,54.53
2022-06-28-5:4,47.0
2022-06-28-5:19,53.09
2022-06-28-5:34,43.07
2022-06-28-5:49,52.41
2022-06-28-6:4,48.45
2022-06-28-6:19,47.5
2022-06-28-6:34,53.45
2022-06-28-6:49,52.49
2022-06-28-7:4,50.84
2022-06-28-7:19,52.1
2022-06-28-7:34,43.82
2022-06-28-7:49,51.86
2022-06-28-8:4,44.69
2022-06-28-8:19,44.32
2022-06-28-8:34,43.64
2022-06-28-8:49,53.64
2022-06-28-9:4,47.91
2022-06-28-9:19,51.23
2022-06-28-9:34,48.68
2022-06-28-9:49,51.95
2022-06-28-10:4,50.2
2022-06-28-10:19,53.67
2022-06-28-10:34,52.92
2022-06-28-10:49,42.78
2022-06-28-11:4,49.11
2022-06-28-11:19,48.45
2022-06-28-11:34,48.05
2022-06-28-11:49,52.47
2022-06-28-12:4,53.6
2022-06-28-12:19,52.92
2022-06-28-12:34,44.33
2022-06-28-12:49,53.17
2022-06-28-13:4,43.12
2022-06-28-13:19,51.29
2022-06-28-13:34,51.47
2022-06-28-13:49,42.29
2022-06-28-14:4,42.1
2022-06-28-14:19,45.43
2022-06-28-14:34,53.32
2022-06-28-14:49,44.81
2022-06-28-15:4,50.95
2022-06-28-15:19,44.43
2022-06-28-15:34,45.12
2022-06-28-15:49,54.59
2022-06-28-16:4,51.57
2022-06-28-16:19,43.82
2022-06-28-16:34,48.2
2022-06-28-16:49,53.79
2022-06-28-17:4,52.81
2022-06-28-17:19,49.73
2022-06-28-17:34,50.34
2022-06-28-17:49,46.02
2022-06-28-18:4,45.34
2022-06-28-18:19,54.5
